:Data_list: 20220513_ace_sis_5m.txt
:Created: 2022 May 13 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2022 05 13  0725    59712   26700      0    2.20e+00    0    1.41e+00
2022 05 13  0730    59712   27000      0    2.19e+00    0    1.41e+00
2022 05 13  0735    59712   27300      0    2.20e+00    0    1.43e+00
2022 05 13  0740    59712   27600      0    2.18e+00    0    1.40e+00
2022 05 13  0745    59712   27900      0    2.19e+00    0    1.39e+00
2022 05 13  0750    59712   28200      0    2.21e+00    0    1.43e+00
2022 05 13  0755    59712   28500      0    2.19e+00    0    1.39e+00
2022 05 13  0800    59712   28800      0    2.19e+00    0    1.40e+00
2022 05 13  0805    59712   29100      0    2.21e+00    0    1.43e+00
2022 05 13  0810    59712   29400      0    2.30e+00    0    1.46e+00
2022 05 13  0815    59712   29700      0    2.21e+00    0    1.41e+00
2022 05 13  0820    59712   30000      0    2.17e+00    0    1.40e+00
2022 05 13  0825    59712   30300      0    2.19e+00    0    1.42e+00
2022 05 13  0830    59712   30600      0    2.18e+00    0    1.39e+00
2022 05 13  0835    59712   30900      0    2.23e+00    0    1.44e+00
2022 05 13  0840    59712   31200      0    2.23e+00    0    1.44e+00
2022 05 13  0845    59712   31500      0    2.20e+00    0    1.43e+00
2022 05 13  0850    59712   31800      0    2.19e+00    0    1.42e+00
2022 05 13  0855    59712   32100      0    2.17e+00    0    1.39e+00
