:Data_list: 20090411_ace_swepam_1m.txt
:Created: 2009 Apr 12 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 04 11  0129   54932    5340    0        1.9      529.0     1.55e+05
2009 04 11  0130   54932    5400    0        1.9      529.0     1.55e+05
2009 04 11  0131   54932    5460    0        2.1      526.5     1.29e+05
2009 04 11  0132   54932    5520    0        2.4      532.8     1.45e+05
2009 04 11  0133   54932    5580    0        2.0      528.5     1.59e+05
2009 04 11  0134   54932    5640    0        2.2      526.2     1.24e+05
2009 04 11  0135   54932    5700    0        2.4      535.6     1.37e+05
2009 04 11  0136   54932    5760    0        1.7      539.4     1.13e+05
2009 04 11  0137   54932    5820    0        2.4      530.5     1.43e+05
2009 04 11  0138   54932    5880    0        2.5      536.7     1.35e+05
2009 04 11  0139   54932    5940    0        2.6      535.6     1.29e+05
2009 04 11  0140   54932    6000    0        2.6      538.6     1.47e+05
2009 04 11  0141   54932    6060    0        2.5      547.8     1.49e+05
2009 04 11  0142   54932    6120    0        1.9      547.4     1.58e+05
2009 04 11  0143   54932    6180    0        2.2      546.0     1.42e+05
2009 04 11  0144   54932    6240    0        2.1      532.4     1.49e+05
2009 04 11  0145   54932    6300    0        1.8      530.7     1.31e+05
2009 04 11  0146   54932    6360    0        1.8      530.7     1.31e+05
2009 04 11  0147   54932    6420    0        1.7      530.3     1.35e+05
2009 04 11  0148   54932    6480    0        2.2      529.0     1.44e+05
2009 04 11  0149   54932    6540    0        1.8      528.5     1.47e+05
2009 04 11  0150   54932    6600    9    -9999.9    -9999.9    -1.00e+05
2009 04 11  0151   54932    6660    0        0.9      547.2     2.02e+05
2009 04 11  0152   54932    6720    1        2.0      532.3     1.89e+05
2009 04 11  0153   54932    6780    0        2.2      546.2     1.45e+05
2009 04 11  0154   54932    6840    0        2.2      547.4     1.60e+05
2009 04 11  0155   54932    6900    0        2.3      539.1     1.53e+05
2009 04 11  0156   54932    6960    0        2.2      535.1     1.47e+05
2009 04 11  0157   54932    7020    0        2.1      527.7     1.29e+05
2009 04 11  0158   54932    7080    0        2.2      534.9     1.45e+05
2009 04 11  0159   54932    7140    0        1.8      530.0     1.40e+05
2009 04 11  0200   54932    7200    0        2.0      528.8     1.33e+05
2009 04 11  0201   54932    7260    0        2.4      537.1     1.41e+05
2009 04 11  0202   54932    7320    0        2.4      537.1     1.41e+05
2009 04 11  0203   54932    7380    0        2.2      528.2     1.20e+05
2009 04 11  0204   54932    7440    0        2.0      531.8     1.39e+05
2009 04 11  0205   54932    7500    0        2.1      534.1     1.52e+05
2009 04 11  0206   54932    7560    0        2.2      539.2     1.62e+05
2009 04 11  0207   54932    7620    0        2.2      531.0     1.74e+05
2009 04 11  0208   54932    7680    0        2.1      530.4     1.47e+05
2009 04 11  0209   54932    7740    0        2.0      526.2     1.14e+05
2009 04 11  0210   54932    7800    0        2.1      528.3     1.41e+05
2009 04 11  0211   54932    7860    0        2.0      526.4     1.12e+05
2009 04 11  0212   54932    7920    0        1.8      523.9     1.24e+05
2009 04 11  0213   54932    7980    0        1.7      522.1     1.32e+05
2009 04 11  0214   54932    8040    0        1.9      528.0     1.29e+05
2009 04 11  0215   54932    8100    0        1.6      524.5     1.36e+05
2009 04 11  0216   54932    8160    0        1.7      530.8     1.27e+05
2009 04 11  0217   54932    8220    0        1.8      528.6     1.28e+05
2009 04 11  0218   54932    8280    0        1.8      528.6     1.28e+05
2009 04 11  0219   54932    8340    0        1.6      532.5     1.22e+05
2009 04 11  0220   54932    8400    0        1.8      533.2     1.38e+05
2009 04 11  0221   54932    8460    0        1.6      532.9     1.33e+05
2009 04 11  0222   54932    8520    0        1.8      529.7     1.08e+05
2009 04 11  0223   54932    8580    9    -9999.9    -9999.9    -1.00e+05
2009 04 11  0224   54932    8640    0        2.0      526.0     1.30e+05
2009 04 11  0225   54932    8700    0        2.2      531.5     1.46e+05
2009 04 11  0226   54932    8760    0        2.0      531.1     1.34e+05
2009 04 11  0227   54932    8820    0        1.9      537.3     1.13e+05
2009 04 11  0228   54932    8880    0        2.0      539.0     1.12e+05
2009 04 11  0229   54932    8940    0        2.0      535.4     1.12e+05
2009 04 11  0230   54932    9000    0        1.9      534.6     1.10e+05
2009 04 11  0231   54932    9060    0        0.9      535.0     1.87e+05
2009 04 11  0232   54932    9120    0        1.2      534.0     1.38e+05
2009 04 11  0233   54932    9180    0        1.1      541.4     1.35e+05
2009 04 11  0234   54932    9240    0        1.1      541.4     1.35e+05
2009 04 11  0235   54932    9300    0        1.1      539.5     1.36e+05
2009 04 11  0236   54932    9360    0        1.1      544.6     1.25e+05
2009 04 11  0237   54932    9420    0        1.1      545.6     1.12e+05
2009 04 11  0238   54932    9480    0        1.3      548.0     1.05e+05
2009 04 11  0239   54932    9540    0        1.1      544.6     1.13e+05
2009 04 11  0240   54932    9600    0        1.5      546.9     1.03e+05
2009 04 11  0241   54932    9660    0        1.6      547.6     9.92e+04
2009 04 11  0242   54932    9720    0        1.1      545.0     1.18e+05
2009 04 11  0243   54932    9780    0        1.4      548.8     1.04e+05
2009 04 11  0244   54932    9840    0        1.2      543.7     1.02e+05
2009 04 11  0245   54932    9900    0        1.2      546.6     1.15e+05
2009 04 11  0246   54932    9960    0        1.6      542.8     1.10e+05
2009 04 11  0247   54932   10020    0        1.3      542.7     1.25e+05
2009 04 11  0248   54932   10080    0        1.6      541.3     1.16e+05
2009 04 11  0249   54932   10140    0        1.6      541.5     1.14e+05
2009 04 11  0250   54932   10200    0        1.6      541.5     1.14e+05
2009 04 11  0251   54932   10260    0        1.5      538.5     1.21e+05
2009 04 11  0252   54932   10320    0        2.2      532.9     1.19e+05
2009 04 11  0253   54932   10380    0        2.1      539.0     1.23e+05
2009 04 11  0254   54932   10440    0        2.1      535.8     1.34e+05
2009 04 11  0255   54932   10500    0        2.0      535.8     1.25e+05
2009 04 11  0256   54932   10560    9    -9999.9    -9999.9    -1.00e+05
2009 04 11  0257   54932   10620    0        1.7      536.6     1.20e+05
2009 04 11  0258   54932   10680    0        1.6      533.0     1.25e+05
2009 04 11  0259   54932   10740    0        1.8      538.4     1.14e+05
2009 04 11  0300   54932   10800    0        1.4      539.6     1.09e+05
2009 04 11  0301   54932   10860    0        1.4      540.7     9.40e+04
2009 04 11  0302   54932   10920    0        1.7      534.4     1.13e+05
2009 04 11  0303   54932   10980    0        1.1      539.6     1.12e+05
2009 04 11  0304   54932   11040    0        1.0      541.1     1.05e+05
2009 04 11  0305   54932   11100    0        1.0      539.5     1.29e+05
2009 04 11  0306   54932   11160    0        1.0      539.5     1.29e+05
2009 04 11  0307   54932   11220    0        1.5      549.7     1.46e+05
2009 04 11  0308   54932   11280    0        1.7      535.2     1.05e+05
2009 04 11  0309   54932   11340    0        1.6      537.2     1.08e+05
2009 04 11  0310   54932   11400    0        1.0      538.9     1.22e+05
2009 04 11  0311   54932   11460    0        1.3      539.5     1.09e+05
2009 04 11  0312   54932   11520    0        1.2      534.5     1.15e+05
2009 04 11  0313   54932   11580    0        1.3      539.4     1.13e+05
2009 04 11  0314   54932   11640    0        0.9      545.9     1.16e+05
2009 04 11  0315   54932   11700    0        0.8      540.8     1.37e+05
2009 04 11  0316   54932   11760    0        1.0      542.3     1.18e+05
2009 04 11  0317   54932   11820    0        1.4      546.3     1.12e+05
2009 04 11  0318   54932   11880    0        1.3      545.0     1.22e+05
2009 04 11  0319   54932   11940    0        1.4      545.0     1.21e+05
2009 04 11  0320   54932   12000    0        1.1      542.9     1.26e+05
2009 04 11  0321   54932   12060    0        1.5      544.3     1.26e+05
2009 04 11  0322   54932   12120    0        1.5      544.3     1.26e+05
2009 04 11  0323   54932   12180    0        1.4      544.4     1.19e+05
2009 04 11  0324   54932   12240    0        1.4      543.9     1.25e+05
2009 04 11  0325   54932   12300    0        1.1      542.2     1.32e+05
2009 04 11  0326   54932   12360    0        1.4      545.7     1.11e+05
2009 04 11  0327   54932   12420    0        1.5      543.9     1.27e+05
2009 04 11  0328   54932   12480    0        1.8      552.3     1.33e+05
2009 04 11  0329   54932   12540    9    -9999.9    -9999.9    -1.00e+05
2009 04 11  0330   54932   12600    0        1.7      547.2     1.44e+05
2009 04 11  0331   54932   12660    0        1.6      546.8     1.38e+05
2009 04 11  0332   54932   12720    0        1.5      543.0     1.22e+05
2009 04 11  0333   54932   12780    0        1.6      544.0     1.44e+05
2009 04 11  0334   54932   12840    0        1.6      544.2     1.35e+05
2009 04 11  0335   54932   12900    0        1.6      543.6     1.17e+05
2009 04 11  0336   54932   12960    0        2.3      542.3     1.18e+05
2009 04 11  0337   54932   13020    0        1.7      546.3     1.18e+05
2009 04 11  0338   54932   13080    0        1.7      546.3     1.18e+05
2009 04 11  0339   54932   13140    0        1.6      549.5     1.20e+05
2009 04 11  0340   54932   13200    0        1.7      549.0     1.12e+05
2009 04 11  0341   54932   13260    0        1.5      542.5     1.24e+05
2009 04 11  0342   54932   13320    0        1.8      545.3     1.17e+05
2009 04 11  0343   54932   13380    0        1.7      544.3     1.14e+05
2009 04 11  0344   54932   13440    0        1.7      545.5     1.13e+05
2009 04 11  0345   54932   13500    0        1.5      543.8     1.18e+05
2009 04 11  0346   54932   13560    0        1.6      543.0     1.05e+05
2009 04 11  0347   54932   13620    0        1.5      542.2     1.05e+05
2009 04 11  0348   54932   13680    0        1.5      543.9     9.77e+04
2009 04 11  0349   54932   13740    0        1.5      542.0     9.56e+04
2009 04 11  0350   54932   13800    0        1.6      541.1     1.08e+05
2009 04 11  0351   54932   13860    0        1.5      542.7     1.16e+05
2009 04 11  0352   54932   13920    0        1.5      544.0     1.10e+05
2009 04 11  0353   54932   13980    0        1.4      543.8     1.14e+05
2009 04 11  0354   54932   14040    0        1.4      543.8     1.14e+05
2009 04 11  0355   54932   14100    0        1.4      547.4     1.43e+05
2009 04 11  0356   54932   14160    0        1.6      545.3     1.37e+05
2009 04 11  0357   54932   14220    0        1.6      546.5     1.22e+05
2009 04 11  0358   54932   14280    0        1.5      542.8     1.38e+05
2009 04 11  0359   54932   14340    0        1.9      548.3     1.08e+05
2009 04 11  0400   54932   14400    0        1.8      549.0     1.11e+05
2009 04 11  0401   54932   14460    0        1.9      545.1     1.08e+05
2009 04 11  0402   54932   14520    9    -9999.9    -9999.9    -1.00e+05
2009 04 11  0403   54932   14580    0        1.8      546.0     1.08e+05
2009 04 11  0404   54932   14640    0        1.7      547.9     1.14e+05
2009 04 11  0405   54932   14700    0        1.8      550.2     1.02e+05
2009 04 11  0406   54932   14760    0        1.7      552.3     1.25e+05
2009 04 11  0407   54932   14820    0        1.7      546.0     1.08e+05
2009 04 11  0408   54932   14880    0        2.0      551.1     1.09e+05
2009 04 11  0409   54932   14940    0        1.3      536.5     1.10e+05
2009 04 11  0410   54932   15000    0        1.3      536.5     1.10e+05
2009 04 11  0411   54932   15060    0        1.3      535.3     1.46e+05
2009 04 11  0412   54932   15120    0        1.5      530.9     1.58e+05
2009 04 11  0413   54932   15180    0        1.4      529.2     2.04e+05
2009 04 11  0414   54932   15240    0        1.3      539.5     1.78e+05
2009 04 11  0415   54932   15300    0        1.4      534.2     1.82e+05
2009 04 11  0416   54932   15360    1        1.5      531.8     1.94e+05
2009 04 11  0417   54932   15420    0        1.5      532.1     2.02e+05
2009 04 11  0418   54932   15480    0        1.5      531.6     1.90e+05
2009 04 11  0419   54932   15540    0        1.4      528.6     1.84e+05
2009 04 11  0420   54932   15600    0        1.6      529.9     1.72e+05
2009 04 11  0421   54932   15660    0        1.5      530.6     1.79e+05
2009 04 11  0422   54932   15720    0        1.6      529.6     1.71e+05
2009 04 11  0423   54932   15780    0        1.5      530.2     1.73e+05
2009 04 11  0424   54932   15840    0        1.7      528.1     1.69e+05
2009 04 11  0425   54932   15900    0        1.6      528.7     1.78e+05
2009 04 11  0426   54932   15960    0        1.6      528.7     1.78e+05
2009 04 11  0427   54932   16020    0        1.7      527.8     1.70e+05
2009 04 11  0428   54932   16080    0        1.5      527.3     1.71e+05
2009 04 11  0429   54932   16140    0        1.6      527.9     1.72e+05
2009 04 11  0430   54932   16200    0        1.5      529.3     1.73e+05
2009 04 11  0431   54932   16260    0        1.6      528.9     1.64e+05
2009 04 11  0432   54932   16320    1        1.5      528.2     1.88e+05
2009 04 11  0433   54932   16380    1        1.6      528.6     1.75e+05
2009 04 11  0434   54932   16440    0        1.5      531.0     1.93e+05
2009 04 11  0435   54932   16500    9    -9999.9    -9999.9    -1.00e+05
2009 04 11  0436   54932   16560    1        1.6      530.5     1.72e+05
2009 04 11  0437   54932   16620    0        1.3      532.6     1.80e+05
2009 04 11  0438   54932   16680    0        1.5      536.5     1.52e+05
2009 04 11  0439   54932   16740    0        1.5      535.1     1.57e+05
2009 04 11  0440   54932   16800    0        1.5      534.5     1.52e+05
2009 04 11  0441   54932   16860    0        1.5      532.3     1.55e+05
2009 04 11  0442   54932   16920    0        1.5      532.3     1.55e+05
2009 04 11  0443   54932   16980    0        1.6      532.1     1.53e+05
2009 04 11  0444   54932   17040    0        1.6      532.7     1.45e+05
2009 04 11  0445   54932   17100    0        1.6      534.0     1.50e+05
2009 04 11  0446   54932   17160    0        1.6      533.6     1.44e+05
2009 04 11  0447   54932   17220    0        1.9      530.9     1.45e+05
2009 04 11  0448   54932   17280    0        1.9      529.2     1.25e+05
2009 04 11  0449   54932   17340    0        1.9      534.6     1.29e+05
2009 04 11  0450   54932   17400    0        1.8      532.7     1.38e+05
2009 04 11  0451   54932   17460    0        2.0      534.6     1.27e+05
2009 04 11  0452   54932   17520    0        1.9      532.1     1.37e+05
2009 04 11  0453   54932   17580    0        1.8      529.7     1.48e+05
2009 04 11  0454   54932   17640    0        1.7      526.5     1.43e+05
2009 04 11  0455   54932   17700    0        1.8      528.7     1.50e+05
2009 04 11  0456   54932   17760    0        1.7      529.7     1.59e+05
2009 04 11  0457   54932   17820    0        1.8      529.5     1.49e+05
2009 04 11  0458   54932   17880    0        1.8      529.5     1.49e+05
2009 04 11  0459   54932   17940    0        1.6      526.5     1.51e+05
2009 04 11  0500   54932   18000    0        1.7      527.3     1.47e+05
2009 04 11  0501   54932   18060    0        1.6      527.1     1.39e+05
2009 04 11  0502   54932   18120    0        1.7      527.6     1.69e+05
2009 04 11  0503   54932   18180    0        1.7      528.6     1.63e+05
2009 04 11  0504   54932   18240    0        1.6      527.9     1.57e+05
2009 04 11  0505   54932   18300    0        1.6      528.5     1.54e+05
2009 04 11  0506   54932   18360    0        1.6      528.7     1.54e+05
2009 04 11  0507   54932   18420    0        1.5      526.5     1.73e+05
2009 04 11  0508   54932   18480    9    -9999.9    -9999.9    -1.00e+05
2009 04 11  0509   54932   18540    0        1.6      525.3     1.62e+05
2009 04 11  0510   54932   18600    0        1.5      525.4     1.68e+05
2009 04 11  0511   54932   18660    0        1.5      524.0     1.55e+05
2009 04 11  0512   54932   18720    0        1.4      528.9     1.56e+05
2009 04 11  0513   54932   18780    1        1.5      528.0     1.68e+05
2009 04 11  0514   54932   18840    1        1.5      528.0     1.68e+05
2009 04 11  0515   54932   18900    0        1.4      526.6     1.69e+05
2009 04 11  0516   54932   18960    0        1.4      529.3     1.61e+05
2009 04 11  0517   54932   19020    0        1.4      529.8     1.69e+05
2009 04 11  0518   54932   19080    0        1.4      530.2     1.72e+05
2009 04 11  0519   54932   19140    0        1.0      531.0     2.19e+05
2009 04 11  0520   54932   19200    0        1.4      527.4     1.74e+05
2009 04 11  0521   54932   19260    0        1.4      527.3     1.74e+05
2009 04 11  0522   54932   19320    0        1.4      526.0     1.71e+05
2009 04 11  0523   54932   19380    0        1.4      526.6     1.80e+05
2009 04 11  0524   54932   19440    0        1.5      526.6     1.77e+05
2009 04 11  0525   54932   19500    0        1.4      527.0     1.78e+05
2009 04 11  0526   54932   19560    0        1.5      527.9     1.90e+05
2009 04 11  0527   54932   19620    0        1.4      526.4     1.87e+05
2009 04 11  0528   54932   19680    0        1.5      526.7     1.85e+05
2009 04 11  0529   54932   19740    0        1.4      526.2     1.89e+05
2009 04 11  0530   54932   19800    0        1.4      526.2     1.89e+05
2009 04 11  0531   54932   19860    0        1.5      527.2     1.85e+05
2009 04 11  0532   54932   19920    0        1.4      525.1     1.69e+05
2009 04 11  0533   54932   19980    0        1.5      525.8     1.59e+05
2009 04 11  0534   54932   20040    0        1.4      523.0     1.49e+05
2009 04 11  0535   54932   20100    0        1.6      524.3     1.63e+05
2009 04 11  0536   54932   20160    0        1.5      524.8     1.61e+05
2009 04 11  0537   54932   20220    0        1.5      523.4     1.54e+05
2009 04 11  0538   54932   20280    0        1.4      523.0     1.59e+05
2009 04 11  0539   54932   20340    0        1.6      522.2     1.47e+05
2009 04 11  0540   54932   20400    0        1.4      522.2     1.61e+05
2009 04 11  0541   54932   20460    9    -9999.9    -9999.9    -1.00e+05
2009 04 11  0542   54932   20520    0        1.5      520.8     1.72e+05
2009 04 11  0543   54932   20580    0        1.6      525.5     1.66e+05
2009 04 11  0544   54932   20640    0        1.5      525.3     1.78e+05
2009 04 11  0545   54932   20700    0        1.6      525.3     1.77e+05
2009 04 11  0546   54932   20760    0        1.6      525.3     1.77e+05
2009 04 11  0547   54932   20820    0        1.5      524.2     1.86e+05
2009 04 11  0548   54932   20880    0        1.6      522.9     1.69e+05
2009 04 11  0549   54932   20940    0        1.5      522.3     1.84e+05
2009 04 11  0550   54932   21000    0        1.7      523.8     1.63e+05
2009 04 11  0551   54932   21060    1        1.5      525.6     1.80e+05
2009 04 11  0552   54932   21120    0        1.6      525.6     1.67e+05
2009 04 11  0553   54932   21180    0        1.5      524.5     1.68e+05
2009 04 11  0554   54932   21240    1        1.6      524.0     1.72e+05
2009 04 11  0555   54932   21300    0        1.5      524.6     1.71e+05
2009 04 11  0556   54932   21360    0        1.7      525.0     1.69e+05
2009 04 11  0557   54932   21420    0        1.6      524.9     1.70e+05
2009 04 11  0558   54932   21480    0        1.6      525.7     1.73e+05
2009 04 11  0559   54932   21540    0        1.6      525.7     1.80e+05
2009 04 11  0600   54932   21600    0        1.7      522.4     1.46e+05
2009 04 11  0601   54932   21660    0        1.8      525.4     1.36e+05
2009 04 11  0602   54932   21720    0        1.8      525.4     1.36e+05
2009 04 11  0603   54932   21780    0        1.6      521.4     1.43e+05
2009 04 11  0604   54932   21840    0        1.6      520.1     1.36e+05
2009 04 11  0605   54932   21900    0        1.7      521.8     1.47e+05
2009 04 11  0606   54932   21960    0        1.5      519.5     1.64e+05
2009 04 11  0607   54932   22020    0        1.7      524.3     1.74e+05
2009 04 11  0608   54932   22080    1        1.6      525.0     1.89e+05
2009 04 11  0609   54932   22140    1        1.7      523.9     1.57e+05
2009 04 11  0610   54932   22200    1    -9999.9    -9999.9    -1.00e+05
2009 04 11  0611   54932   22260    0        1.7      526.0     1.72e+05
2009 04 11  0612   54932   22320    0        1.7      524.2     1.65e+05
2009 04 11  0613   54932   22380    1        1.7      523.2     1.65e+05
2009 04 11  0614   54932   22440    1    -9999.9    -9999.9    -1.00e+05
2009 04 11  0615   54932   22500    0        1.7      523.8     1.53e+05
2009 04 11  0616   54932   22560    1        1.7      520.7     1.77e+05
2009 04 11  0617   54932   22620    0        1.7      520.6     1.58e+05
2009 04 11  0618   54932   22680    0        1.7      520.6     1.58e+05
2009 04 11  0619   54932   22740    0        1.6      521.8     1.61e+05
2009 04 11  0620   54932   22800    0        1.7      521.0     1.67e+05
2009 04 11  0621   54932   22860    0        1.7      521.6     1.68e+05
2009 04 11  0622   54932   22920    0        1.8      525.0     1.69e+05
2009 04 11  0623   54932   22980    0        1.9      522.2     1.80e+05
2009 04 11  0624   54932   23040    0        1.9      523.6     1.74e+05
2009 04 11  0625   54932   23100    1        1.8      522.9     1.79e+05
2009 04 11  0626   54932   23160    0        1.9      522.7     1.76e+05
2009 04 11  0627   54932   23220    0        1.9      520.5     1.66e+05
2009 04 11  0628   54932   23280    0        1.8      519.5     1.51e+05
2009 04 11  0629   54932   23340    0        1.7      515.6     1.38e+05
2009 04 11  0630   54932   23400    0        2.2      530.8     1.66e+05
2009 04 11  0631   54932   23460    0        1.8      519.0     1.49e+05
2009 04 11  0632   54932   23520    0        1.8      522.1     1.65e+05
2009 04 11  0633   54932   23580    0        2.0      521.6     1.51e+05
2009 04 11  0634   54932   23640    0        2.0      521.6     1.51e+05
2009 04 11  0635   54932   23700    1        1.7      524.7     1.67e+05
2009 04 11  0636   54932   23760    0        1.4      522.7     1.51e+05
2009 04 11  0637   54932   23820    0        1.6      524.3     1.67e+05
