:Data_list: 20240708_ace_sis_5m.txt
:Created: 2024 Jul 09 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2024 07 08  0710    60499   25800      0    2.96e+00    0    2.14e+00
2024 07 08  0715    60499   26100      0    4.44e+00    0    3.17e+00
2024 07 08  0720    60499   26400      0    2.24e+00    0    1.62e+00
2024 07 08  0725    60499   26700      0    1.69e+00    0    1.23e+00
2024 07 08  0730    60499   27000      0    1.76e+00    0    1.27e+00
2024 07 08  0735    60499   27300      0    1.78e+00    0    1.29e+00
2024 07 08  0740    60499   27600      0    1.77e+00    0    1.29e+00
2024 07 08  0745    60499   27900      0    3.06e+00    0    2.23e+00
2024 07 08  0750    60499   28200      0    4.11e+00    0    3.03e+00
2024 07 08  0755    60499   28500      0    2.00e+00    0    1.45e+00
2024 07 08  0800    60499   28800      0    1.62e+00    0    1.19e+00
2024 07 08  0805    60499   29100      0    1.62e+00    0    1.18e+00
2024 07 08  0810    60499   29400      0    1.85e+00    0    1.32e+00
2024 07 08  0815    60499   29700      0    1.92e+00    0    1.39e+00
2024 07 08  0820    60499   30000      0    3.96e+00    0    2.90e+00
2024 07 08  0825    60499   30300      0    4.08e+00    0    2.97e+00
2024 07 08  0830    60499   30600      0    1.70e+00    0    1.24e+00
2024 07 08  0835    60499   30900      0    1.69e+00    0    1.22e+00
2024 07 08  0840    60499   31200      0    1.70e+00    0    1.21e+00
2024 07 08  0845    60499   31500      0    1.77e+00    0    1.28e+00
2024 07 08  0850    60499   31800      0    1.85e+00    0    1.33e+00
2024 07 08  0855    60499   32100      0    3.99e+00    0    2.92e+00
2024 07 08  0900    60499   32400      0    3.33e+00    0    2.43e+00
2024 07 08  0905    60499   32700      0    1.71e+00    0    1.24e+00
2024 07 08  0910    60499   33000      0    1.69e+00    0    1.23e+00
2024 07 08  0915    60499   33300      0    1.59e+00    0    1.14e+00
2024 07 08  0920    60499   33600      0    1.69e+00    0    1.22e+00
2024 07 08  0925    60499   33900      0    2.09e+00    0    1.53e+00
2024 07 08  0930    60499   34200      0    4.52e+00    0    3.29e+00
2024 07 08  0935    60499   34500      0    3.09e+00    0    2.26e+00
2024 07 08  0940    60499   34800      0    1.65e+00    0    1.20e+00
2024 07 08  0945    60499   35100      0    1.75e+00    0    1.26e+00
2024 07 08  0950    60499   35400      0    1.79e+00    0    1.30e+00
2024 07 08  0955    60499   35700      9   -1.00e+05    9   -1.00e+05
2024 07 08  1000    60499   36000      0    2.58e+00    0    1.85e+00
2024 07 08  1005    60499   36300      0    4.14e+00    0    3.03e+00
2024 07 08  1010    60499   36600      0    2.65e+00    0    1.96e+00
2024 07 08  1015    60499   36900      0    1.72e+00    0    1.24e+00
2024 07 08  1020    60499   37200      0    1.63e+00    0    1.18e+00
2024 07 08  1025    60499   37500      0    1.73e+00    0    1.24e+00
2024 07 08  1030    60499   37800      0    1.96e+00    0    1.41e+00
2024 07 08  1035    60499   38100      0    2.86e+00    0    2.13e+00
2024 07 08  1040    60499   38400      0    4.11e+00    0    2.98e+00
2024 07 08  1045    60499   38700      0    2.20e+00    0    1.59e+00
2024 07 08  1050    60499   39000      0    1.68e+00    0    1.20e+00
2024 07 08  1055    60499   39300      0    1.76e+00    0    1.28e+00
2024 07 08  1100    60499   39600      0    1.81e+00    0    1.30e+00
2024 07 08  1105    60499   39900      0    1.86e+00    0    1.34e+00
2024 07 08  1110    60499   40200      0    3.35e+00    0    2.44e+00
2024 07 08  1115    60499   40500      0    4.04e+00    0    2.93e+00
2024 07 08  1120    60499   40800      0    1.74e+00    0    1.26e+00
2024 07 08  1125    60499   41100      0    1.56e+00    0    1.13e+00
2024 07 08  1130    60499   41400      0    1.61e+00    0    1.17e+00
2024 07 08  1135    60499   41700      0    1.65e+00    0    1.20e+00
2024 07 08  1140    60499   42000      0    1.79e+00    0    1.30e+00
2024 07 08  1145    60499   42300      0    4.09e+00    0    2.96e+00
2024 07 08  1150    60499   42600      0    3.99e+00    0    2.93e+00
2024 07 08  1155    60499   42900      0    1.71e+00    0    1.24e+00
2024 07 08  1200    60499   43200      0    1.71e+00    0    1.21e+00
2024 07 08  1205    60499   43500      0    1.80e+00    0    1.30e+00
2024 07 08  1210    60499   43800      0    1.79e+00    0    1.29e+00
2024 07 08  1215    60499   44100      0    1.94e+00    0    1.41e+00
2024 07 08  1220    60499   44400      0    3.84e+00    0    2.78e+00
2024 07 08  1225    60499   44700      0    3.37e+00    0    2.44e+00
2024 07 08  1230    60499   45000      0    1.76e+00    0    1.26e+00
2024 07 08  1235    60499   45300      0    1.65e+00    0    1.17e+00
2024 07 08  1240    60499   45600      0    1.59e+00    0    1.14e+00
2024 07 08  1245    60499   45900      0    1.93e+00    0    1.40e+00
2024 07 08  1250    60499   46200      0    2.23e+00    0    1.63e+00
2024 07 08  1255    60499   46500      0    4.15e+00    0    3.04e+00
2024 07 08  1300    60499   46800      0    2.92e+00    0    2.14e+00
2024 07 08  1305    60499   47100      0    1.63e+00    0    1.18e+00
2024 07 08  1310    60499   47400      0    1.74e+00    0    1.25e+00
2024 07 08  1315    60499   47700      0    1.70e+00    0    1.23e+00
2024 07 08  1320    60499   48000      0    1.80e+00    0    1.31e+00
2024 07 08  1325    60499   48300      0    2.61e+00    0    1.90e+00
2024 07 08  1330    60499   48600      0    4.27e+00    0    3.07e+00
2024 07 08  1335    60499   48900      0    2.64e+00    0    1.93e+00
2024 07 08  1340    60499   49200      0    1.67e+00    0    1.21e+00
2024 07 08  1345    60499   49500      0    1.67e+00    0    1.19e+00
2024 07 08  1350    60499   49800      0    1.69e+00    0    1.22e+00
2024 07 08  1355    60499   50100      0    1.72e+00    0    1.24e+00
2024 07 08  1400    60499   50400      0    3.14e+00    0    2.34e+00
2024 07 08  1405    60499   50700      0    4.41e+00    0    3.21e+00
2024 07 08  1410    60499   51000      0    2.15e+00    0    1.55e+00
2024 07 08  1415    60499   51300      0    1.71e+00    0    1.23e+00
2024 07 08  1420    60499   51600      0    1.74e+00    0    1.26e+00
2024 07 08  1425    60499   51900      0    1.81e+00    0    1.32e+00
2024 07 08  1430    60499   52200      0    1.89e+00    0    1.38e+00
2024 07 08  1435    60499   52500      0    3.34e+00    0    2.45e+00
2024 07 08  1440    60499   52800      0    3.91e+00    0    2.83e+00
2024 07 08  1445    60499   53100      0    1.71e+00    0    1.24e+00
2024 07 08  1450    60499   53400      0    1.72e+00    0    1.24e+00
2024 07 08  1455    60499   53700      0    1.66e+00    0    1.21e+00
2024 07 08  1500    60499   54000      0    2.01e+00    0    1.44e+00
2024 07 08  1505    60499   54300      0    1.94e+00    0    1.40e+00
2024 07 08  1510    60499   54600      0    3.86e+00    0    2.79e+00
2024 07 08  1515    60499   54900      0    3.79e+00    0    2.77e+00
2024 07 08  1520    60499   55200      0    1.67e+00    0    1.21e+00
2024 07 08  1525    60499   55500      0    1.67e+00    0    1.19e+00
2024 07 08  1530    60499   55800      0    1.73e+00    0    1.24e+00
2024 07 08  1535    60499   56100      0    1.88e+00    0    1.35e+00
2024 07 08  1540    60499   56400      0    1.79e+00    0    1.27e+00
2024 07 08  1545    60499   56700      0    4.15e+00    0    3.06e+00
2024 07 08  1550    60499   57000      0    3.76e+00    0    2.85e+00
2024 07 08  1555    60499   57300      9   -1.00e+05    9   -1.00e+05
2024 07 08  1600    60499   57600      0    1.63e+00    0    1.18e+00
2024 07 08  1605    60499   57900      0    1.62e+00    0    1.17e+00
2024 07 08  1610    60499   58200      0    1.79e+00    0    1.27e+00
2024 07 08  1615    60499   58500      0    1.77e+00    0    1.28e+00
2024 07 08  1620    60499   58800      9   -1.00e+05    9   -1.00e+05
2024 07 08  1625    60499   59100      0    4.88e+00    0    3.57e+00
2024 07 08  1630    60499   59400      0    1.59e+00    0    1.11e+00
2024 07 08  1635    60499   59700      9   -1.00e+05    9   -1.00e+05
2024 07 08  1640    60499   60000      0    1.61e+00    0    1.14e+00
2024 07 08  1645    60499   60300      9   -1.00e+05    9   -1.00e+05
2024 07 08  1650    60499   60600      0    2.59e+00    0    1.84e+00
2024 07 08  1655    60499   60900      0    3.85e+00    0    2.71e+00
2024 07 08  1700    60499   61200      0    1.79e+00    0    1.24e+00
2024 07 08  1705    60499   61500      9   -1.00e+05    9   -1.00e+05
2024 07 08  1710    60499   61800      0    1.56e+00    0    1.10e+00
2024 07 08  1715    60499   62100      0    1.95e+00    0    1.40e+00
2024 07 08  1720    60499   62400      0    1.71e+00    0    1.21e+00
2024 07 08  1725    60499   62700      0    1.83e+00    0    1.32e+00
2024 07 08  1730    60499   63000      0    4.36e+00    0    3.13e+00
2024 07 08  1735    60499   63300      0    1.68e+00    0    1.25e+00
2024 07 08  1740    60499   63600      9   -1.00e+05    9   -1.00e+05
2024 07 08  1745    60499   63900      0    1.62e+00    0    1.11e+00
2024 07 08  1750    60499   64200      0    1.63e+00    0    1.15e+00
2024 07 08  1755    60499   64500      0    1.80e+00    0    1.35e+00
2024 07 08  1800    60499   64800      0    4.06e+00    0    2.88e+00
2024 07 08  1805    60499   65100      0    4.04e+00    0    2.99e+00
2024 07 08  1810    60499   65400      0    1.77e+00    0    1.27e+00
2024 07 08  1815    60499   65700      0    1.66e+00    0    1.18e+00
2024 07 08  1820    60499   66000      0    1.65e+00    0    1.19e+00
2024 07 08  1825    60499   66300      0    1.75e+00    0    1.29e+00
2024 07 08  1830    60499   66600      0    1.84e+00    0    1.36e+00
2024 07 08  1835    60499   66900      0    4.29e+00    0    3.09e+00
2024 07 08  1840    60499   67200      0    4.63e+00    0    3.29e+00
2024 07 08  1845    60499   67500      9   -1.00e+05    9   -1.00e+05
2024 07 08  1850    60499   67800      0    1.82e+00    0    1.32e+00
2024 07 08  1855    60499   68100      0    1.88e+00    0    1.31e+00
2024 07 08  1900    60499   68400      0    1.84e+00    0    1.31e+00
2024 07 08  1905    60499   68700      0    1.92e+00    0    1.37e+00
2024 07 08  1910    60499   69000      0    4.14e+00    0    2.98e+00
2024 07 08  1915    60499   69300      0    3.20e+00    0    2.35e+00
2024 07 08  1920    60499   69600      0    1.69e+00    0    1.22e+00
2024 07 08  1925    60499   69900      0    1.68e+00    0    1.20e+00
2024 07 08  1930    60499   70200      0    1.64e+00    0    1.17e+00
2024 07 08  1935    60499   70500      0    2.23e+00    0    1.61e+00
2024 07 08  1940    60499   70800      0    2.54e+00    0    1.82e+00
2024 07 08  1945    60499   71100      0    4.20e+00    0    3.05e+00
2024 07 08  1950    60499   71400      0    2.94e+00    0    2.11e+00
2024 07 08  1955    60499   71700      0    1.71e+00    0    1.22e+00
2024 07 08  2000    60499   72000      0    1.68e+00    0    1.22e+00
2024 07 08  2005    60499   72300      0    1.74e+00    0    1.25e+00
2024 07 08  2010    60499   72600      0    1.79e+00    0    1.29e+00
2024 07 08  2015    60499   72900      0    2.85e+00    0    2.08e+00
2024 07 08  2020    60499   73200      0    4.31e+00    0    3.14e+00
2024 07 08  2025    60499   73500      0    2.44e+00    0    1.75e+00
2024 07 08  2030    60499   73800      0    1.79e+00    0    1.28e+00
2024 07 08  2035    60499   74100      0    1.71e+00    0    1.23e+00
2024 07 08  2040    60499   74400      0    1.67e+00    0    1.19e+00
2024 07 08  2045    60499   74700      0    1.82e+00    0    1.31e+00
2024 07 08  2050    60499   75000      0    3.33e+00    0    2.42e+00
2024 07 08  2055    60499   75300      0    4.54e+00    0    3.32e+00
2024 07 08  2100    60499   75600      0    2.01e+00    0    1.49e+00
2024 07 08  2105    60499   75900      0    1.71e+00    0    1.23e+00
2024 07 08  2110    60499   76200      0    1.79e+00    0    1.30e+00
2024 07 08  2115    60499   76500      0    1.84e+00    0    1.32e+00
2024 07 08  2120    60499   76800      0    1.90e+00    0    1.36e+00
2024 07 08  2125    60499   77100      0    3.77e+00    0    2.75e+00
2024 07 08  2130    60499   77400      0    3.92e+00    0    2.82e+00
2024 07 08  2135    60499   77700      0    1.77e+00    0    1.27e+00
2024 07 08  2140    60499   78000      0    1.68e+00    0    1.20e+00
2024 07 08  2145    60499   78300      0    1.65e+00    0    1.18e+00
2024 07 08  2150    60499   78600      0    1.74e+00    0    1.24e+00
2024 07 08  2155    60499   78900      9   -1.00e+05    9   -1.00e+05
2024 07 08  2200    60499   79200      0    4.29e+00    0    3.09e+00
2024 07 08  2205    60499   79500      0    3.41e+00    0    2.47e+00
2024 07 08  2210    60499   79800      0    1.69e+00    0    1.23e+00
2024 07 08  2215    60499   80100      0    1.75e+00    0    1.25e+00
2024 07 08  2220    60499   80400      0    1.76e+00    0    1.25e+00
2024 07 08  2225    60499   80700      0    1.85e+00    0    1.32e+00
2024 07 08  2230    60499   81000      0    2.20e+00    0    1.60e+00
2024 07 08  2235    60499   81300      0    4.40e+00    0    3.21e+00
2024 07 08  2240    60499   81600      0    3.17e+00    0    2.34e+00
2024 07 08  2245    60499   81900      0    1.72e+00    0    1.23e+00
2024 07 08  2250    60499   82200      0    1.73e+00    0    1.26e+00
2024 07 08  2255    60499   82500      0    1.69e+00    0    1.20e+00
2024 07 08  2300    60499   82800      0    1.73e+00    0    1.24e+00
2024 07 08  2305    60499   83100      0    2.65e+00    0    1.93e+00
2024 07 08  2310    60499   83400      0    4.33e+00    0    3.09e+00
2024 07 08  2315    60499   83700      0    2.84e+00    0    2.05e+00
2024 07 08  2320    60499   84000      0    1.73e+00    0    1.26e+00
2024 07 08  2325    60499   84300      0    1.80e+00    0    1.29e+00
2024 07 08  2330    60499   84600      0    1.81e+00    0    1.32e+00
2024 07 08  2335    60499   84900      0    1.89e+00    0    1.37e+00
2024 07 08  2340    60499   85200      0    2.86e+00    0    2.04e+00
2024 07 08  2345    60499   85500      0    4.15e+00    0    3.02e+00
2024 07 08  2350    60499   85800      0    2.26e+00    0    1.62e+00
2024 07 08  2355    60499   86100      0    1.80e+00    0    1.29e+00
