:Data_list: 20220220_ace_sis_5m.txt
:Created: 2022 Feb 21 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2022 02 20  2255    59630   82500      9   -1.00e+05    9   -1.00e+05
2022 02 20  2300    59630   82800      9   -1.00e+05    9   -1.00e+05
2022 02 20  2305    59630   83100      9   -1.00e+05    9   -1.00e+05
2022 02 20  2310    59630   83400      9   -1.00e+05    9   -1.00e+05
2022 02 20  2315    59630   83700      9   -1.00e+05    9   -1.00e+05
2022 02 20  2320    59630   84000      9   -1.00e+05    9   -1.00e+05
2022 02 20  2325    59630   84300      9   -1.00e+05    9   -1.00e+05
2022 02 20  2330    59630   84600      9   -1.00e+05    9   -1.00e+05
2022 02 20  2335    59630   84900      9   -1.00e+05    9   -1.00e+05
2022 02 20  2340    59630   85200      9   -1.00e+05    9   -1.00e+05
2022 02 20  2345    59630   85500      9   -1.00e+05    9   -1.00e+05
2022 02 20  2350    59630   85800      9   -1.00e+05    9   -1.00e+05
2022 02 20  2355    59630   86100      9   -1.00e+05    9   -1.00e+05
