:Data_list: 20241106_ace_sis_5m.txt
:Created: 2024 Nov 07 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2024 11 06  0600    60620   21600      0    2.77e+01    0    1.76e+01
2024 11 06  0605    60620   21900      0    1.62e+01    0    8.06e+00
2024 11 06  0610    60620   22200      0    2.11e+01    0    1.24e+01
2024 11 06  0615    60620   22500      0    1.69e+01    0    7.62e+00
2024 11 06  0620    60620   22800      0    1.87e+01    0    1.21e+01
2024 11 06  0625    60620   23100      0    1.45e+01    0    5.21e+00
2024 11 06  0630    60620   23400      0    1.62e+01    0    1.28e+01
2024 11 06  0635    60620   23700      0    1.52e+01    0    5.86e+00
2024 11 06  0640    60620   24000      0    2.62e+01    0    1.64e+01
2024 11 06  0645    60620   24300      0    1.57e+01    0    7.20e+00
2024 11 06  0650    60620   24600      0    2.34e+01    0    1.50e+01
2024 11 06  0655    60620   24900      0    2.43e+01    0    1.22e+01
2024 11 06  0700    60620   25200      0    2.00e+01    0    1.30e+01
2024 11 06  0705    60620   25500      0    2.44e+01    0    1.29e+01
2024 11 06  0710    60620   25800      0    1.94e+01    0    1.21e+01
2024 11 06  0715    60620   26100      0    2.36e+01    0    1.47e+01
2024 11 06  0720    60620   26400      0    2.14e+01    0    1.16e+01
2024 11 06  0725    60620   26700      0    1.11e+01    0    6.37e+00
2024 11 06  0730    60620   27000      0    2.06e+01    0    1.09e+01
2024 11 06  0735    60620   27300      0    1.84e+01    0    9.83e+00
2024 11 06  0740    60620   27600      0    3.40e+01    0    2.14e+01
2024 11 06  0745    60620   27900      0    2.39e+01    0    1.24e+01
2024 11 06  0750    60620   28200      0    2.20e+01    0    9.72e+00
2024 11 06  0755    60620   28500      0    1.70e+01    0    8.63e+00
2024 11 06  0800    60620   28800      0    2.02e+01    0    1.20e+01
2024 11 06  0805    60620   29100      0    1.53e+01    0    9.01e+00
2024 11 06  0810    60620   29400      0    1.19e+01    0    7.23e+00
2024 11 06  0815    60620   29700      0    2.80e+01    0    1.81e+01
2024 11 06  0820    60620   30000      0    2.24e+01    0    1.78e+01
2024 11 06  0825    60620   30300      0    2.07e+01    0    1.14e+01
2024 11 06  0830    60620   30600      0    2.51e+01    0    1.69e+01
2024 11 06  0835    60620   30900      0    2.84e+01    0    1.95e+01
2024 11 06  0840    60620   31200      0    2.83e+01    0    1.85e+01
2024 11 06  0845    60620   31500      0    1.95e+01    0    9.64e+00
2024 11 06  0850    60620   31800      0    1.91e+01    0    1.16e+01
2024 11 06  0855    60620   32100      0    2.14e+01    0    9.14e+00
2024 11 06  0900    60620   32400      0    2.29e+01    0    1.36e+01
2024 11 06  0905    60620   32700      0    2.28e+01    0    1.65e+01
2024 11 06  0910    60620   33000      0    2.99e+01    0    2.16e+01
2024 11 06  0915    60620   33300      0    2.53e+01    0    1.16e+01
2024 11 06  0920    60620   33600      0    1.87e+01    0    9.18e+00
2024 11 06  0925    60620   33900      0    2.96e+01    0    1.52e+01
2024 11 06  0930    60620   34200      0    2.52e+01    0    1.59e+01
2024 11 06  0935    60620   34500      0    2.04e+01    0    9.86e+00
2024 11 06  0940    60620   34800      0    2.28e+01    0    1.29e+01
2024 11 06  0945    60620   35100      0    1.88e+01    0    9.43e+00
2024 11 06  0950    60620   35400      0    1.72e+01    0    5.35e+00
2024 11 06  0955    60620   35700      9   -1.00e+05    9   -1.00e+05
2024 11 06  1000    60620   36000      0    2.17e+01    0    7.31e+00
2024 11 06  1005    60620   36300      0    2.18e+01    0    1.33e+01
2024 11 06  1010    60620   36600      0    1.75e+01    0    1.11e+01
2024 11 06  1015    60620   36900      0    2.46e+01    0    1.35e+01
2024 11 06  1020    60620   37200      0    2.82e+01    0    1.86e+01
2024 11 06  1025    60620   37500      0    2.10e+01    0    1.28e+01
2024 11 06  1030    60620   37800      0    2.19e+01    0    1.64e+01
2024 11 06  1035    60620   38100      0    2.05e+01    0    1.02e+01
2024 11 06  1040    60620   38400      0    1.90e+01    0    1.04e+01
2024 11 06  1045    60620   38700      0    2.86e+01    0    1.88e+01
2024 11 06  1050    60620   39000      0    2.00e+01    0    1.52e+01
2024 11 06  1055    60620   39300      0    1.82e+01    0    7.18e+00
2024 11 06  1100    60620   39600      0    9.48e-01    0    5.49e-01
2024 11 06  1105    60620   39900      9   -1.00e+05    9   -1.00e+05
2024 11 06  1110    60620   40200      0    5.74e+01    0    2.93e+01
2024 11 06  1115    60620   40500      0    1.33e+00    0    7.85e-01
2024 11 06  1120    60620   40800      0    1.33e+00    0    7.85e-01
2024 11 06  1125    60620   41100      9   -1.00e+05    9   -1.00e+05
2024 11 06  1130    60620   41400      9   -1.00e+05    9   -1.00e+05
2024 11 06  1135    60620   41700      9   -1.00e+05    9   -1.00e+05
2024 11 06  1140    60620   42000      9   -1.00e+05    9   -1.00e+05
2024 11 06  1145    60620   42300      0    9.70e+00    0    3.92e-01
2024 11 06  1150    60620   42600      9   -1.00e+05    9   -1.00e+05
2024 11 06  1155    60620   42900      0    8.04e-01    0    4.35e-01
2024 11 06  1200    60620   43200      9   -1.00e+05    9   -1.00e+05
2024 11 06  1205    60620   43500      9   -1.00e+05    9   -1.00e+05
2024 11 06  1210    60620   43800      9   -1.00e+05    9   -1.00e+05
2024 11 06  1215    60620   44100      9   -1.00e+05    9   -1.00e+05
2024 11 06  1220    60620   44400      0    1.01e+01    0    4.71e-01
2024 11 06  1225    60620   44700      0    1.01e+01    0    4.71e-01
2024 11 06  1230    60620   45000      0    1.57e+01    0    1.53e+01
2024 11 06  1235    60620   45300      9   -1.00e+05    9   -1.00e+05
2024 11 06  1240    60620   45600      0    1.23e+00    0    7.85e-01
2024 11 06  1245    60620   45900      0    1.23e+00    0    7.85e-01
2024 11 06  1250    60620   46200      0    3.46e+01    0    1.55e+01
2024 11 06  1255    60620   46500      9   -1.00e+05    9   -1.00e+05
2024 11 06  1300    60620   46800      0    1.02e+01    0    6.28e-01
2024 11 06  1305    60620   47100      9   -1.00e+05    9   -1.00e+05
2024 11 06  1310    60620   47400      0    1.42e+00    0    8.71e-01
2024 11 06  1315    60620   47700      9   -1.00e+05    9   -1.00e+05
2024 11 06  1320    60620   48000      0    2.43e+01    0    1.48e+01
2024 11 06  1325    60620   48300      0    2.97e+01    0    2.93e+01
2024 11 06  1330    60620   48600      9   -1.00e+05    9   -1.00e+05
2024 11 06  1335    60620   48900      0    4.86e+01    0    2.96e+01
2024 11 06  1340    60620   49200      0    2.46e+01    0    1.50e+01
2024 11 06  1345    60620   49500      0    3.92e+01    0    2.95e+01
2024 11 06  1350    60620   49800      9   -1.00e+05    9   -1.00e+05
2024 11 06  1355    60620   50100      0    5.80e+01    0    2.97e+01
2024 11 06  1400    60620   50400      9   -1.00e+05    9   -1.00e+05
2024 11 06  1405    60620   50700      0    2.61e+01    0    7.23e+00
2024 11 06  1410    60620   51000      0    3.36e+01    0    1.49e+01
2024 11 06  1415    60620   51300      0    1.28e+01    0    1.01e+01
2024 11 06  1420    60620   51600      0    1.89e+01    0    8.23e+00
2024 11 06  1425    60620   51900      0    2.68e+01    0    1.58e+01
2024 11 06  1430    60620   52200      0    2.12e+01    0    1.12e+01
2024 11 06  1435    60620   52500      0    2.02e+01    0    1.37e+01
2024 11 06  1440    60620   52800      0    2.50e+01    0    1.90e+01
2024 11 06  1445    60620   53100      0    2.50e+01    0    1.54e+01
2024 11 06  1450    60620   53400      0    2.36e+01    0    1.62e+01
2024 11 06  1455    60620   53700      0    1.98e+01    0    1.27e+01
2024 11 06  1500    60620   54000      0    2.20e+01    0    1.16e+01
2024 11 06  1505    60620   54300      0    1.56e+01    0    8.20e+00
2024 11 06  1510    60620   54600      0    2.07e+01    0    1.21e+01
2024 11 06  1515    60620   54900      0    2.08e+01    0    1.32e+01
2024 11 06  1520    60620   55200      0    2.86e+01    0    1.76e+01
2024 11 06  1525    60620   55500      0    1.59e+01    0    5.26e+00
2024 11 06  1530    60620   55800      0    2.32e+01    0    1.55e+01
2024 11 06  1535    60620   56100      0    2.78e+01    0    2.07e+01
2024 11 06  1540    60620   56400      0    2.85e+01    0    2.11e+01
2024 11 06  1545    60620   56700      0    1.67e+01    0    1.05e+01
2024 11 06  1550    60620   57000      0    1.48e+01    0    9.37e+00
2024 11 06  1555    60620   57300      9   -1.00e+05    9   -1.00e+05
2024 11 06  1600    60620   57600      0    1.92e+01    0    1.55e+01
2024 11 06  1605    60620   57900      0    2.88e+01    0    1.76e+01
2024 11 06  1610    60620   58200      0    2.54e+01    0    1.42e+01
2024 11 06  1615    60620   58500      0    1.45e+01    0    9.83e+00
2024 11 06  1620    60620   58800      0    1.38e+01    0    4.52e+00
2024 11 06  1625    60620   59100      0    2.16e+01    0    1.62e+01
2024 11 06  1630    60620   59400      0    2.11e+01    0    1.07e+01
2024 11 06  1635    60620   59700      0    2.62e+01    0    1.28e+01
2024 11 06  1640    60620   60000      0    3.52e+01    0    2.49e+01
2024 11 06  1645    60620   60300      0    2.94e+01    0    1.19e+01
2024 11 06  1650    60620   60600      0    1.64e+01    0    6.95e+00
2024 11 06  1655    60620   60900      0    2.00e+01    0    1.26e+01
2024 11 06  1700    60620   61200      0    1.40e+01    0    7.58e+00
2024 11 06  1705    60620   61500      0    2.18e+01    0    1.27e+01
2024 11 06  1710    60620   61800      0    1.63e+01    0    8.04e+00
2024 11 06  1715    60620   62100      0    2.46e+01    0    1.80e+01
2024 11 06  1720    60620   62400      0    3.70e+01    0    2.51e+01
2024 11 06  1725    60620   62700      0    1.73e+01    0    9.94e+00
2024 11 06  1730    60620   63000      0    1.91e+01    0    1.14e+01
2024 11 06  1735    60620   63300      0    1.64e+01    0    6.48e+00
2024 11 06  1740    60620   63600      0    2.11e+01    0    1.36e+01
2024 11 06  1745    60620   63900      0    2.05e+01    0    1.67e+01
2024 11 06  1750    60620   64200      0    2.08e+01    0    1.08e+01
2024 11 06  1755    60620   64500      0    2.14e+01    0    1.30e+01
2024 11 06  1800    60620   64800      0    1.74e+01    0    9.25e+00
2024 11 06  1805    60620   65100      0    1.83e+01    0    1.20e+01
2024 11 06  1810    60620   65400      0    1.73e+01    0    9.97e+00
2024 11 06  1815    60620   65700      0    1.51e+01    0    8.97e+00
2024 11 06  1820    60620   66000      0    1.66e+01    0    7.95e+00
2024 11 06  1825    60620   66300      0    2.44e+01    0    1.71e+01
2024 11 06  1830    60620   66600      0    1.64e+01    0    9.39e+00
2024 11 06  1835    60620   66900      0    2.08e+01    0    1.21e+01
2024 11 06  1840    60620   67200      0    2.03e+01    0    1.39e+01
2024 11 06  1845    60620   67500      0    1.30e+01    0    5.81e+00
2024 11 06  1850    60620   67800      0    2.49e+01    0    1.64e+01
2024 11 06  1855    60620   68100      0    1.95e+01    0    1.04e+01
2024 11 06  1900    60620   68400      0    1.38e+01    0    7.42e+00
2024 11 06  1905    60620   68700      0    2.50e+01    0    1.76e+01
2024 11 06  1910    60620   69000      0    2.08e+01    0    1.15e+01
2024 11 06  1915    60620   69300      0    2.03e+01    0    1.35e+01
2024 11 06  1920    60620   69600      0    2.07e+01    0    1.30e+01
2024 11 06  1925    60620   69900      0    2.50e+01    0    1.19e+01
2024 11 06  1930    60620   70200      0    2.02e+01    0    9.93e+00
2024 11 06  1935    60620   70500      0    1.83e+01    0    8.26e+00
2024 11 06  1940    60620   70800      0    1.28e+01    0    8.21e+00
2024 11 06  1945    60620   71100      0    2.38e+01    0    1.81e+01
2024 11 06  1950    60620   71400      0    3.00e+01    0    1.83e+01
2024 11 06  1955    60620   71700      0    2.22e+01    0    1.08e+01
2024 11 06  2000    60620   72000      0    1.54e+01    0    1.01e+01
2024 11 06  2005    60620   72300      0    1.68e+01    0    5.50e+00
2024 11 06  2010    60620   72600      0    1.76e+01    0    1.00e+01
2024 11 06  2015    60620   72900      0    1.79e+01    0    1.35e+01
2024 11 06  2020    60620   73200      0    1.71e+01    0    1.07e+01
2024 11 06  2025    60620   73500      0    1.22e+01    0    6.81e+00
2024 11 06  2030    60620   73800      0    1.40e+01    0    6.77e+00
2024 11 06  2035    60620   74100      0    2.16e+01    0    1.62e+01
2024 11 06  2040    60620   74400      0    2.45e+01    0    1.56e+01
2024 11 06  2045    60620   74700      0    2.34e+01    0    1.29e+01
2024 11 06  2050    60620   75000      0    1.06e+01    0    4.42e+00
2024 11 06  2055    60620   75300      0    1.90e+01    0    8.62e+00
2024 11 06  2100    60620   75600      0    2.50e+01    0    1.54e+01
2024 11 06  2105    60620   75900      0    1.97e+01    0    1.28e+01
2024 11 06  2110    60620   76200      0    1.30e+01    0    5.22e+00
2024 11 06  2115    60620   76500      0    1.87e+01    0    7.06e+00
2024 11 06  2120    60620   76800      0    1.92e+01    0    1.41e+01
2024 11 06  2125    60620   77100      0    2.44e+01    0    1.71e+01
2024 11 06  2130    60620   77400      0    2.38e+01    0    1.41e+01
2024 11 06  2135    60620   77700      0    2.19e+01    0    1.71e+01
2024 11 06  2140    60620   78000      0    1.96e+01    0    1.39e+01
2024 11 06  2145    60620   78300      0    2.18e+01    0    1.06e+01
2024 11 06  2150    60620   78600      0    2.11e+01    0    1.02e+01
2024 11 06  2155    60620   78900      0    2.42e+01    0    1.47e+01
2024 11 06  2200    60620   79200      0    2.24e+01    0    1.22e+01
2024 11 06  2205    60620   79500      0    3.68e+01    0    2.41e+01
2024 11 06  2210    60620   79800      0    1.51e+01    0    8.54e+00
2024 11 06  2215    60620   80100      0    1.26e+01    0    6.45e+00
2024 11 06  2220    60620   80400      0    2.67e+01    0    1.99e+01
2024 11 06  2225    60620   80700      0    2.12e+01    0    1.28e+01
2024 11 06  2230    60620   81000      0    2.00e+01    0    1.27e+01
2024 11 06  2235    60620   81300      0    1.29e+01    0    7.32e+00
2024 11 06  2240    60620   81600      0    2.12e+01    0    1.87e+01
2024 11 06  2245    60620   81900      0    1.62e+01    0    9.86e+00
2024 11 06  2250    60620   82200      0    2.43e+01    0    1.60e+01
2024 11 06  2255    60620   82500      0    1.60e+01    0    6.71e+00
2024 11 06  2300    60620   82800      0    1.22e+01    0    6.76e+00
2024 11 06  2305    60620   83100      0    1.84e+01    0    1.27e+01
2024 11 06  2310    60620   83400      0    3.08e+01    0    2.03e+01
2024 11 06  2315    60620   83700      0    9.47e+00    0    4.05e+00
2024 11 06  2320    60620   84000      0    2.50e+01    0    1.64e+01
2024 11 06  2325    60620   84300      0    2.05e+01    0    9.46e+00
2024 11 06  2330    60620   84600      0    2.76e+01    0    2.03e+01
2024 11 06  2335    60620   84900      0    1.78e+01    0    1.16e+01
2024 11 06  2340    60620   85200      0    1.95e+01    0    9.91e+00
2024 11 06  2345    60620   85500      0    2.10e+01    0    1.29e+01
2024 11 06  2350    60620   85800      0    1.89e+01    0    1.44e+01
2024 11 06  2355    60620   86100      0    1.57e+01    0    8.37e+00
