:Data_list: 20210703_ace_sis_5m.txt
:Created: 2021 Jul 03 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2021 07 03  0210    59398    7800      0    2.29e+00    0    1.61e+00
2021 07 03  0215    59398    8100      0    2.27e+00    0    1.58e+00
2021 07 03  0220    59398    8400      9   -1.00e+05    9   -1.00e+05
2021 07 03  0225    59398    8700      9   -1.00e+05    9   -1.00e+05
2021 07 03  0230    59398    9000      9   -1.00e+05    9   -1.00e+05
2021 07 03  0235    59398    9300      9   -1.00e+05    9   -1.00e+05
2021 07 03  0240    59398    9600      9   -1.00e+05    9   -1.00e+05
2021 07 03  0245    59398    9900      9   -1.00e+05    9   -1.00e+05
2021 07 03  0250    59398   10200      9   -1.00e+05    9   -1.00e+05
2021 07 03  0255    59398   10500      9   -1.00e+05    9   -1.00e+05
2021 07 03  0300    59398   10800      9   -1.00e+05    9   -1.00e+05
2021 07 03  0305    59398   11100      9   -1.00e+05    9   -1.00e+05
2021 07 03  0310    59398   11400      9   -1.00e+05    9   -1.00e+05
2021 07 03  0315    59398   11700      9   -1.00e+05    9   -1.00e+05
2021 07 03  0320    59398   12000      9   -1.00e+05    9   -1.00e+05
2021 07 03  0325    59398   12300      9   -1.00e+05    9   -1.00e+05
2021 07 03  0330    59398   12600      9   -1.00e+05    9   -1.00e+05
2021 07 03  0335    59398   12900      9   -1.00e+05    9   -1.00e+05
2021 07 03  0340    59398   13200      9   -1.00e+05    9   -1.00e+05
2021 07 03  0345    59398   13500      9   -1.00e+05    9   -1.00e+05
2021 07 03  0350    59398   13800      9   -1.00e+05    9   -1.00e+05
2021 07 03  0355    59398   14100      9   -1.00e+05    9   -1.00e+05
2021 07 03  0400    59398   14400      9   -1.00e+05    9   -1.00e+05
2021 07 03  0405    59398   14700      9   -1.00e+05    9   -1.00e+05
2021 07 03  0410    59398   15000      9   -1.00e+05    9   -1.00e+05
2021 07 03  0415    59398   15300      9   -1.00e+05    9   -1.00e+05
2021 07 03  0420    59398   15600      9   -1.00e+05    9   -1.00e+05
2021 07 03  0425    59398   15900      9   -1.00e+05    9   -1.00e+05
2021 07 03  0430    59398   16200      9   -1.00e+05    9   -1.00e+05
2021 07 03  0435    59398   16500      9   -1.00e+05    9   -1.00e+05
2021 07 03  0440    59398   16800      9   -1.00e+05    9   -1.00e+05
2021 07 03  0445    59398   17100      9   -1.00e+05    9   -1.00e+05
2021 07 03  0450    59398   17400      9   -1.00e+05    9   -1.00e+05
2021 07 03  0455    59398   17700      9   -1.00e+05    9   -1.00e+05
2021 07 03  0500    59398   18000      9   -1.00e+05    9   -1.00e+05
2021 07 03  0505    59398   18300      9   -1.00e+05    9   -1.00e+05
2021 07 03  0510    59398   18600      9   -1.00e+05    9   -1.00e+05
2021 07 03  0515    59398   18900      9   -1.00e+05    9   -1.00e+05
2021 07 03  0520    59398   19200      9   -1.00e+05    9   -1.00e+05
2021 07 03  0525    59398   19500      9   -1.00e+05    9   -1.00e+05
2021 07 03  0530    59398   19800      9   -1.00e+05    9   -1.00e+05
2021 07 03  0535    59398   20100      9   -1.00e+05    9   -1.00e+05
2021 07 03  0540    59398   20400      9   -1.00e+05    9   -1.00e+05
2021 07 03  0545    59398   20700      9   -1.00e+05    9   -1.00e+05
2021 07 03  0550    59398   21000      9   -1.00e+05    9   -1.00e+05
2021 07 03  0555    59398   21300      9   -1.00e+05    9   -1.00e+05
2021 07 03  0600    59398   21600      9   -1.00e+05    9   -1.00e+05
2021 07 03  0605    59398   21900      9   -1.00e+05    9   -1.00e+05
2021 07 03  0610    59398   22200      9   -1.00e+05    9   -1.00e+05
2021 07 03  0615    59398   22500      9   -1.00e+05    9   -1.00e+05
2021 07 03  0620    59398   22800      9   -1.00e+05    9   -1.00e+05
2021 07 03  0625    59398   23100      9   -1.00e+05    9   -1.00e+05
2021 07 03  0630    59398   23400      9   -1.00e+05    9   -1.00e+05
2021 07 03  0635    59398   23700      9   -1.00e+05    9   -1.00e+05
2021 07 03  0640    59398   24000      9   -1.00e+05    9   -1.00e+05
2021 07 03  0645    59398   24300      9   -1.00e+05    9   -1.00e+05
2021 07 03  0650    59398   24600      9   -1.00e+05    9   -1.00e+05
2021 07 03  0655    59398   24900      9   -1.00e+05    9   -1.00e+05
2021 07 03  0700    59398   25200      9   -1.00e+05    9   -1.00e+05
2021 07 03  0705    59398   25500      9   -1.00e+05    9   -1.00e+05
2021 07 03  0710    59398   25800      9   -1.00e+05    9   -1.00e+05
2021 07 03  0715    59398   26100      9   -1.00e+05    9   -1.00e+05
2021 07 03  0720    59398   26400      9   -1.00e+05    9   -1.00e+05
2021 07 03  0725    59398   26700      9   -1.00e+05    9   -1.00e+05
2021 07 03  0730    59398   27000      9   -1.00e+05    9   -1.00e+05
2021 07 03  0735    59398   27300      9   -1.00e+05    9   -1.00e+05
2021 07 03  0740    59398   27600      9   -1.00e+05    9   -1.00e+05
2021 07 03  0745    59398   27900      9   -1.00e+05    9   -1.00e+05
2021 07 03  0750    59398   28200      9   -1.00e+05    9   -1.00e+05
2021 07 03  0755    59398   28500      9   -1.00e+05    9   -1.00e+05
2021 07 03  0800    59398   28800      9   -1.00e+05    9   -1.00e+05
2021 07 03  0805    59398   29100      9   -1.00e+05    9   -1.00e+05
2021 07 03  0810    59398   29400      9   -1.00e+05    9   -1.00e+05
2021 07 03  0815    59398   29700      9   -1.00e+05    9   -1.00e+05
2021 07 03  0820    59398   30000      9   -1.00e+05    9   -1.00e+05
2021 07 03  0825    59398   30300      9   -1.00e+05    9   -1.00e+05
2021 07 03  0830    59398   30600      9   -1.00e+05    9   -1.00e+05
2021 07 03  0835    59398   30900      9   -1.00e+05    9   -1.00e+05
2021 07 03  0840    59398   31200      9   -1.00e+05    9   -1.00e+05
2021 07 03  0845    59398   31500      9   -1.00e+05    9   -1.00e+05
2021 07 03  0850    59398   31800      9   -1.00e+05    9   -1.00e+05
2021 07 03  0855    59398   32100      9   -1.00e+05    9   -1.00e+05
