:Data_list: 20100105_ace_swepam_1m.txt
:Created: 2010 Jan 06 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 01 05  0107   55201    4020    0        4.8      301.1     3.32e+04
2010 01 05  0108   55201    4080    0        3.5      302.7     4.03e+04
2010 01 05  0109   55201    4140    0        3.8      302.1     3.94e+04
2010 01 05  0110   55201    4200    0        4.7      303.7     3.66e+04
2010 01 05  0111   55201    4260    0        4.7      303.7     3.66e+04
2010 01 05  0112   55201    4320    9    -9999.9    -9999.9    -1.00e+05
2010 01 05  0113   55201    4380    0        3.5      308.9     2.11e+04
2010 01 05  0114   55201    4440    0        3.2      306.9     3.00e+04
2010 01 05  0115   55201    4500    0        3.7      303.9     3.70e+04
2010 01 05  0116   55201    4560    0        3.5      305.4     3.99e+04
2010 01 05  0117   55201    4620    0        4.1      305.2     3.89e+04
2010 01 05  0118   55201    4680    0        3.5      304.0     3.72e+04
2010 01 05  0119   55201    4740    0        3.6      302.9     3.91e+04
2010 01 05  0120   55201    4800    0        3.5      300.5     4.07e+04
2010 01 05  0121   55201    4860    0        3.4      303.5     4.05e+04
2010 01 05  0122   55201    4920    0        3.6      302.7     4.27e+04
2010 01 05  0123   55201    4980    0        5.1      304.0     3.75e+04
2010 01 05  0124   55201    5040    0        4.1      307.1     3.30e+04
2010 01 05  0125   55201    5100    0        5.0      305.0     3.46e+04
2010 01 05  0126   55201    5160    0        4.4      303.2     3.51e+04
2010 01 05  0127   55201    5220    0        4.4      303.2     3.51e+04
2010 01 05  0128   55201    5280    0        5.3      303.6     3.38e+04
2010 01 05  0129   55201    5340    0        7.3      314.6     3.17e+04
2010 01 05  0130   55201    5400    0        4.5      306.3     3.03e+04
2010 01 05  0131   55201    5460    0        5.0      309.5     3.13e+04
2010 01 05  0132   55201    5520    0        6.2      314.2     2.78e+04
2010 01 05  0133   55201    5580    0        6.0      312.9     3.14e+04
2010 01 05  0134   55201    5640    0        3.8      307.8     2.98e+04
2010 01 05  0135   55201    5700    0        4.3      303.8     4.17e+04
2010 01 05  0136   55201    5760    0        5.7      308.1     3.57e+04
2010 01 05  0137   55201    5820    0        5.1      308.4     3.92e+04
2010 01 05  0138   55201    5880    0        5.5      309.1     3.54e+04
2010 01 05  0139   55201    5940    0        3.5      305.5     4.10e+04
2010 01 05  0140   55201    6000    0        4.5      303.1     3.81e+04
2010 01 05  0141   55201    6060    0        3.9      305.1     4.11e+04
2010 01 05  0142   55201    6120    0        4.6      304.6     3.36e+04
2010 01 05  0143   55201    6180    0        4.6      304.6     3.36e+04
2010 01 05  0144   55201    6240    0        4.3      303.5     3.72e+04
2010 01 05  0145   55201    6300    9    -9999.9    -9999.9    -1.00e+05
2010 01 05  0146   55201    6360    0        4.0      301.8     4.04e+04
2010 01 05  0147   55201    6420    0        3.6      300.5     3.59e+04
2010 01 05  0148   55201    6480    0        3.3      302.2     3.62e+04
2010 01 05  0149   55201    6540    0        3.8      303.9     3.71e+04
2010 01 05  0150   55201    6600    0        3.5      302.5     3.76e+04
2010 01 05  0151   55201    6660    0        2.8      303.4     4.74e+04
2010 01 05  0152   55201    6720    0        3.6      303.6     4.72e+04
2010 01 05  0153   55201    6780    0        3.5      303.9     4.74e+04
2010 01 05  0154   55201    6840    0        4.3      304.9     4.10e+04
2010 01 05  0155   55201    6900    0        3.6      305.1     4.39e+04
2010 01 05  0156   55201    6960    0        4.5      309.8     3.72e+04
2010 01 05  0157   55201    7020    0        3.2      304.8     4.48e+04
2010 01 05  0158   55201    7080    0        3.4      305.3     4.01e+04
2010 01 05  0159   55201    7140    0        3.4      305.3     4.01e+04
2010 01 05  0200   55201    7200    0        3.8      302.6     3.56e+04
2010 01 05  0201   55201    7260    0        4.3      300.6     3.40e+04
2010 01 05  0202   55201    7320    0        4.5      309.9     3.75e+04
2010 01 05  0203   55201    7380    0        3.7      302.0     3.65e+04
2010 01 05  0204   55201    7440    0        4.0      306.4     3.45e+04
2010 01 05  0205   55201    7500    0        4.0      303.4     3.60e+04
2010 01 05  0206   55201    7560    0        3.8      302.0     4.11e+04
2010 01 05  0207   55201    7620    0        4.5      306.7     3.79e+04
2010 01 05  0208   55201    7680    0        4.7      309.8     3.49e+04
2010 01 05  0209   55201    7740    0        4.8      309.5     3.30e+04
2010 01 05  0210   55201    7800    0        4.8      308.1     3.36e+04
2010 01 05  0211   55201    7860    0        5.1      310.8     3.58e+04
2010 01 05  0212   55201    7920    0        4.9      308.7     3.70e+04
2010 01 05  0213   55201    7980    0        5.8      310.5     3.37e+04
2010 01 05  0214   55201    8040    0        4.6      308.5     3.33e+04
2010 01 05  0215   55201    8100    0        4.6      308.5     3.33e+04
2010 01 05  0216   55201    8160    0        4.2      307.7     3.69e+04
2010 01 05  0217   55201    8220    0        4.3      308.0     3.30e+04
2010 01 05  0218   55201    8280    9    -9999.9    -9999.9    -1.00e+05
2010 01 05  0219   55201    8340    0        4.2      307.2     3.18e+04
2010 01 05  0220   55201    8400    0        4.3      308.4     3.03e+04
2010 01 05  0221   55201    8460    0        4.3      304.8     3.29e+04
2010 01 05  0222   55201    8520    0        4.7      306.3     3.40e+04
2010 01 05  0223   55201    8580    0        4.6      305.4     3.18e+04
2010 01 05  0224   55201    8640    0        4.7      307.0     3.59e+04
2010 01 05  0225   55201    8700    0        4.7      304.6     3.24e+04
2010 01 05  0226   55201    8760    0        4.3      306.4     3.67e+04
2010 01 05  0227   55201    8820    0        4.5      307.7     3.57e+04
2010 01 05  0228   55201    8880    0        4.4      308.3     2.99e+04
2010 01 05  0229   55201    8940    0        3.9      305.9     3.35e+04
2010 01 05  0230   55201    9000    0        4.1      306.2     3.03e+04
2010 01 05  0231   55201    9060    0        4.1      306.2     3.03e+04
2010 01 05  0232   55201    9120    0        4.8      304.7     3.18e+04
2010 01 05  0233   55201    9180    0        4.3      305.8     3.84e+04
2010 01 05  0234   55201    9240    0        4.3      305.4     2.94e+04
2010 01 05  0235   55201    9300    0        4.1      308.3     3.65e+04
2010 01 05  0236   55201    9360    0        4.7      306.8     3.02e+04
2010 01 05  0237   55201    9420    0        4.6      306.8     3.70e+04
2010 01 05  0238   55201    9480    0        4.3      306.4     3.47e+04
2010 01 05  0239   55201    9540    0        3.9      305.7     3.60e+04
2010 01 05  0240   55201    9600    0        3.6      305.4     3.38e+04
2010 01 05  0241   55201    9660    0        3.7      306.0     3.78e+04
2010 01 05  0242   55201    9720    0        4.1      302.9     3.48e+04
2010 01 05  0243   55201    9780    0        3.9      301.6     3.55e+04
2010 01 05  0244   55201    9840    0        3.8      304.8     3.54e+04
2010 01 05  0245   55201    9900    0        4.1      304.3     3.48e+04
2010 01 05  0246   55201    9960    0        3.6      304.1     3.42e+04
2010 01 05  0247   55201   10020    0        3.6      304.1     3.42e+04
2010 01 05  0248   55201   10080    0        3.4      302.3     3.56e+04
2010 01 05  0249   55201   10140    0        3.6      302.0     3.59e+04
2010 01 05  0250   55201   10200    0        3.6      301.8     3.63e+04
2010 01 05  0251   55201   10260    9    -9999.9    -9999.9    -1.00e+05
2010 01 05  0252   55201   10320    0        3.6      304.4     3.60e+04
2010 01 05  0253   55201   10380    0        3.3      302.5     3.52e+04
2010 01 05  0254   55201   10440    0        3.6      299.1     3.43e+04
2010 01 05  0255   55201   10500    0        3.3      299.0     3.50e+04
2010 01 05  0256   55201   10560    0        3.6      298.7     3.00e+04
2010 01 05  0257   55201   10620    0        4.5      297.1     2.99e+04
2010 01 05  0258   55201   10680    0        5.4      296.1     2.55e+04
2010 01 05  0259   55201   10740    0        3.1      296.3     3.25e+04
2010 01 05  0300   55201   10800    0        3.3      296.0     3.22e+04
2010 01 05  0301   55201   10860    0        3.7      301.1     3.73e+04
2010 01 05  0302   55201   10920    0        3.6      296.9     3.01e+04
2010 01 05  0303   55201   10980    0        3.6      296.9     3.01e+04
2010 01 05  0304   55201   11040    0        3.9      298.1     3.34e+04
2010 01 05  0305   55201   11100    0        4.0      300.8     3.42e+04
2010 01 05  0306   55201   11160    0        3.5      298.2     3.53e+04
2010 01 05  0307   55201   11220    0        3.7      297.6     3.09e+04
2010 01 05  0308   55201   11280    0        3.5      295.8     3.29e+04
2010 01 05  0309   55201   11340    0        3.4      293.4     3.03e+04
2010 01 05  0310   55201   11400    0        3.4      297.4     3.58e+04
2010 01 05  0311   55201   11460    0        3.9      297.4     3.18e+04
2010 01 05  0312   55201   11520    0        3.3      296.9     3.49e+04
2010 01 05  0313   55201   11580    0        3.6      298.8     3.41e+04
2010 01 05  0314   55201   11640    0        3.9      295.2     3.33e+04
2010 01 05  0315   55201   11700    0        3.3      294.0     3.18e+04
2010 01 05  0316   55201   11760    0        3.3      299.1     3.21e+04
2010 01 05  0317   55201   11820    0        3.6      295.5     3.30e+04
2010 01 05  0318   55201   11880    0        3.4      295.1     3.19e+04
2010 01 05  0319   55201   11940    0        3.4      295.1     3.19e+04
2010 01 05  0320   55201   12000    0        3.5      294.7     2.77e+04
2010 01 05  0321   55201   12060    0        3.0      291.3     3.75e+04
2010 01 05  0322   55201   12120    0        3.4      295.3     3.30e+04
2010 01 05  0323   55201   12180    0        3.5      295.5     3.56e+04
2010 01 05  0324   55201   12240    9    -9999.9    -9999.9    -1.00e+05
2010 01 05  0325   55201   12300    0        3.0      298.0     2.60e+04
2010 01 05  0326   55201   12360    0        2.6      302.7     2.43e+04
2010 01 05  0327   55201   12420    0        3.6      296.2     3.56e+04
2010 01 05  0328   55201   12480    0        4.1      291.5     3.73e+04
2010 01 05  0329   55201   12540    0        2.4      297.5     3.70e+04
2010 01 05  0330   55201   12600    0        3.2      301.1     4.08e+04
2010 01 05  0331   55201   12660    0        2.9      301.3     3.33e+04
2010 01 05  0332   55201   12720    0        3.7      302.7     3.58e+04
2010 01 05  0333   55201   12780    0        3.2      303.0     3.91e+04
2010 01 05  0334   55201   12840    0        3.4      307.6     3.59e+04
2010 01 05  0335   55201   12900    0        3.4      307.6     3.59e+04
2010 01 05  0336   55201   12960    0        3.0      297.1     3.57e+04
2010 01 05  0337   55201   13020    0        3.4      300.5     2.88e+04
2010 01 05  0338   55201   13080    0        3.2      305.2     3.72e+04
2010 01 05  0339   55201   13140    0        2.6      296.9     4.24e+04
2010 01 05  0340   55201   13200    0        2.2      298.6     4.84e+04
2010 01 05  0341   55201   13260    0        2.3      295.0     3.95e+04
2010 01 05  0342   55201   13320    0        2.3      297.4     3.98e+04
2010 01 05  0343   55201   13380    0        2.6      296.3     3.97e+04
2010 01 05  0344   55201   13440    1        1.9      292.8     4.10e+04
2010 01 05  0345   55201   13500    1        2.2      290.0     3.94e+04
2010 01 05  0346   55201   13560    0        3.0      289.9     3.70e+04
2010 01 05  0347   55201   13620    0        2.4      290.0     3.69e+04
2010 01 05  0348   55201   13680    0        2.7      294.2     3.39e+04
2010 01 05  0349   55201   13740    0        3.1      295.5     3.48e+04
2010 01 05  0350   55201   13800    0        2.8      294.5     3.42e+04
2010 01 05  0351   55201   13860    0        2.8      294.5     3.42e+04
2010 01 05  0352   55201   13920    0        3.4      295.8     3.04e+04
2010 01 05  0353   55201   13980    0        3.6      299.8     2.91e+04
2010 01 05  0354   55201   14040    0        3.9      298.9     3.13e+04
2010 01 05  0355   55201   14100    0        4.0      298.5     3.60e+04
2010 01 05  0356   55201   14160    0        4.1      299.8     3.20e+04
2010 01 05  0357   55201   14220    9    -9999.9    -9999.9    -1.00e+05
2010 01 05  0358   55201   14280    0        3.9      301.0     3.44e+04
2010 01 05  0359   55201   14340    0        3.3      296.5     3.10e+04
2010 01 05  0400   55201   14400    0        3.7      295.7     2.30e+04
2010 01 05  0401   55201   14460    0        4.8      295.4     2.22e+04
2010 01 05  0402   55201   14520    0        5.5      295.0     1.87e+04
2010 01 05  0403   55201   14580    0        3.5      296.6     2.51e+04
2010 01 05  0404   55201   14640    0        5.4      295.4     2.53e+04
2010 01 05  0405   55201   14700    0        3.3      295.6     3.31e+04
2010 01 05  0406   55201   14760    0        3.5      296.0     3.29e+04
2010 01 05  0407   55201   14820    0        3.5      296.0     3.29e+04
2010 01 05  0408   55201   14880    0        3.2      297.7     3.75e+04
2010 01 05  0409   55201   14940    0        3.8      300.2     2.77e+04
2010 01 05  0410   55201   15000    0        4.3      299.6     3.02e+04
2010 01 05  0411   55201   15060    0        3.9      298.7     2.89e+04
2010 01 05  0412   55201   15120    0        4.6      299.9     2.88e+04
2010 01 05  0413   55201   15180    0        4.3      298.4     2.40e+04
2010 01 05  0414   55201   15240    0        3.9      298.0     2.78e+04
2010 01 05  0415   55201   15300    0        4.2      298.0     2.62e+04
2010 01 05  0416   55201   15360    0        4.8      300.1     2.18e+04
2010 01 05  0417   55201   15420    0        3.8      298.5     2.44e+04
2010 01 05  0418   55201   15480    0        3.3      301.4     2.77e+04
2010 01 05  0419   55201   15540    0        3.7      297.4     2.31e+04
2010 01 05  0420   55201   15600    0        3.5      295.1     2.97e+04
2010 01 05  0421   55201   15660    0        3.7      294.9     2.68e+04
2010 01 05  0422   55201   15720    0        3.7      295.1     3.06e+04
2010 01 05  0423   55201   15780    0        3.7      295.1     3.06e+04
2010 01 05  0424   55201   15840    0        4.8      296.2     2.48e+04
2010 01 05  0425   55201   15900    0        4.6      294.4     2.64e+04
2010 01 05  0426   55201   15960    0        3.3      295.7     2.88e+04
2010 01 05  0427   55201   16020    0        4.4      296.8     2.88e+04
2010 01 05  0428   55201   16080    0        4.0      301.6     2.83e+04
2010 01 05  0429   55201   16140    0        3.3      301.4     2.82e+04
2010 01 05  0430   55201   16200    9    -9999.9    -9999.9    -1.00e+05
2010 01 05  0431   55201   16260    0        3.8      298.9     3.00e+04
2010 01 05  0432   55201   16320    0        3.5      300.9     2.96e+04
2010 01 05  0433   55201   16380    0        3.9      298.6     2.84e+04
2010 01 05  0434   55201   16440    0        3.6      298.7     2.95e+04
2010 01 05  0435   55201   16500    0        4.3      293.8     2.89e+04
2010 01 05  0436   55201   16560    0        4.2      293.5     2.76e+04
2010 01 05  0437   55201   16620    0        4.3      295.1     2.49e+04
2010 01 05  0438   55201   16680    0        3.9      295.6     2.73e+04
2010 01 05  0439   55201   16740    0        3.9      295.6     2.73e+04
2010 01 05  0440   55201   16800    0        4.0      297.6     2.66e+04
2010 01 05  0441   55201   16860    0        3.8      298.4     2.45e+04
2010 01 05  0442   55201   16920    0        4.0      295.4     2.54e+04
2010 01 05  0443   55201   16980    0        4.2      296.4     2.67e+04
2010 01 05  0444   55201   17040    0        4.2      296.8     2.48e+04
2010 01 05  0445   55201   17100    0        3.7      296.2     2.58e+04
2010 01 05  0446   55201   17160    0        5.8      294.2     1.99e+04
2010 01 05  0447   55201   17220    0        3.4      294.5     2.39e+04
2010 01 05  0448   55201   17280    0        3.8      293.7     2.14e+04
2010 01 05  0449   55201   17340    0        3.5      294.5     2.93e+04
2010 01 05  0450   55201   17400    0        4.1      297.3     2.48e+04
2010 01 05  0451   55201   17460    0        4.9      295.1     2.37e+04
2010 01 05  0452   55201   17520    0        4.9      292.7     2.04e+04
2010 01 05  0453   55201   17580    0        4.2      291.2     2.17e+04
2010 01 05  0454   55201   17640    0        4.5      291.4     1.76e+04
2010 01 05  0455   55201   17700    0        4.5      291.4     1.76e+04
2010 01 05  0456   55201   17760    0        4.4      297.6     2.80e+04
2010 01 05  0457   55201   17820    0        4.1      295.3     2.64e+04
2010 01 05  0458   55201   17880    0        3.5      294.7     2.84e+04
2010 01 05  0459   55201   17940    0        3.5      293.2     2.01e+04
2010 01 05  0500   55201   18000    0        5.0      290.7     2.28e+04
2010 01 05  0501   55201   18060    0        5.1      289.1     2.77e+04
2010 01 05  0502   55201   18120    0        4.7      291.7     2.40e+04
2010 01 05  0503   55201   18180    9    -9999.9    -9999.9    -1.00e+05
2010 01 05  0504   55201   18240    0        4.9      290.7     2.17e+04
2010 01 05  0505   55201   18300    0        4.4      290.3     2.35e+04
2010 01 05  0506   55201   18360    0        4.8      291.7     2.43e+04
2010 01 05  0507   55201   18420    0        4.3      291.1     2.35e+04
2010 01 05  0508   55201   18480    0        3.5      291.6     2.10e+04
2010 01 05  0509   55201   18540    0        3.2      290.6     2.59e+04
2010 01 05  0510   55201   18600    0        3.5      291.5     2.11e+04
2010 01 05  0511   55201   18660    0        3.5      291.5     2.11e+04
2010 01 05  0512   55201   18720    0        3.4      292.0     2.57e+04
2010 01 05  0513   55201   18780    0        4.6      292.9     2.22e+04
2010 01 05  0514   55201   18840    0        4.8      291.8     2.29e+04
2010 01 05  0515   55201   18900    0        3.5      290.2     2.28e+04
2010 01 05  0516   55201   18960    0        4.7      291.1     2.00e+04
2010 01 05  0517   55201   19020    0        3.2      291.8     2.13e+04
2010 01 05  0518   55201   19080    0        3.4      290.7     2.33e+04
2010 01 05  0519   55201   19140    0        3.7      293.1     2.01e+04
2010 01 05  0520   55201   19200    0        2.3      288.9     2.00e+04
2010 01 05  0521   55201   19260    0        3.3      295.2     2.55e+04
2010 01 05  0522   55201   19320    0        3.9      294.6     2.20e+04
2010 01 05  0523   55201   19380    0        3.8      291.6     1.90e+04
2010 01 05  0524   55201   19440    0        3.5      292.6     2.49e+04
2010 01 05  0525   55201   19500    0        3.1      294.1     2.69e+04
2010 01 05  0526   55201   19560    0        3.9      291.8     2.47e+04
2010 01 05  0527   55201   19620    0        3.9      291.8     2.47e+04
2010 01 05  0528   55201   19680    0        4.3      292.4     2.26e+04
2010 01 05  0529   55201   19740    0        4.0      292.8     2.65e+04
2010 01 05  0530   55201   19800    0        3.9      290.3     2.18e+04
2010 01 05  0531   55201   19860    0        3.8      290.8     2.11e+04
2010 01 05  0532   55201   19920    0        2.9      290.5     2.09e+04
2010 01 05  0533   55201   19980    0        3.7      292.6     2.72e+04
2010 01 05  0534   55201   20040    0        3.3      294.0     2.89e+04
2010 01 05  0535   55201   20100    0        3.2      291.6     3.20e+04
2010 01 05  0536   55201   20160    9    -9999.9    -9999.9    -1.00e+05
2010 01 05  0537   55201   20220    0        4.4      290.8     2.35e+04
2010 01 05  0538   55201   20280    0        4.2      288.9     2.38e+04
2010 01 05  0539   55201   20340    0        4.6      288.8     2.11e+04
2010 01 05  0540   55201   20400    0        4.2      287.8     2.47e+04
2010 01 05  0541   55201   20460    0        2.8      284.5     2.51e+04
2010 01 05  0542   55201   20520    0        3.1      290.3     3.00e+04
2010 01 05  0543   55201   20580    0        3.1      290.3     3.00e+04
2010 01 05  0544   55201   20640    0        3.4      290.9     2.99e+04
2010 01 05  0545   55201   20700    0        3.1      291.8     3.20e+04
2010 01 05  0546   55201   20760    0        3.8      288.8     2.64e+04
2010 01 05  0547   55201   20820    0        2.9      289.5     2.97e+04
2010 01 05  0548   55201   20880    0        3.7      290.1     2.71e+04
2010 01 05  0549   55201   20940    0        2.9      289.7     3.12e+04
2010 01 05  0550   55201   21000    0        3.8      287.2     2.35e+04
2010 01 05  0551   55201   21060    0        4.4      289.4     2.55e+04
2010 01 05  0552   55201   21120    0        4.4      288.6     2.23e+04
2010 01 05  0553   55201   21180    0        4.5      287.6     2.07e+04
2010 01 05  0554   55201   21240    0        4.7      288.7     2.41e+04
2010 01 05  0555   55201   21300    0        4.3      288.7     2.25e+04
2010 01 05  0556   55201   21360    0        4.0      291.1     2.06e+04
2010 01 05  0557   55201   21420    0        4.3      289.7     2.51e+04
2010 01 05  0558   55201   21480    0        3.3      291.0     3.04e+04
2010 01 05  0559   55201   21540    0        3.3      291.0     3.04e+04
2010 01 05  0600   55201   21600    0        4.0      288.9     2.90e+04
2010 01 05  0601   55201   21660    0        5.3      292.8     2.64e+04
2010 01 05  0602   55201   21720    0        3.2      288.9     2.58e+04
2010 01 05  0603   55201   21780    0        4.6      288.2     2.80e+04
2010 01 05  0604   55201   21840    0        4.2      288.8     2.58e+04
2010 01 05  0605   55201   21900    0        5.2      291.5     2.58e+04
2010 01 05  0606   55201   21960    0        4.3      288.9     2.40e+04
2010 01 05  0607   55201   22020    0        4.1      288.8     2.05e+04
2010 01 05  0608   55201   22080    0        4.1      288.5     2.03e+04
2010 01 05  0609   55201   22140    9    -9999.9    -9999.9    -1.00e+05
2010 01 05  0610   55201   22200    0        4.7      291.2     2.39e+04
2010 01 05  0611   55201   22260    0        4.7      295.1     3.01e+04
2010 01 05  0612   55201   22320    0        3.7      296.0     2.93e+04
2010 01 05  0613   55201   22380    0        4.4      291.8     2.59e+04
2010 01 05  0614   55201   22440    0        4.5      293.6     2.66e+04
2010 01 05  0615   55201   22500    0        4.5      293.6     2.66e+04
2010 01 05  0616   55201   22560    0        3.8      291.8     2.56e+04
2010 01 05  0617   55201   22620    0        3.7      289.5     2.56e+04
2010 01 05  0618   55201   22680    0        3.2      291.8     2.72e+04
2010 01 05  0619   55201   22740    0        4.0      291.0     2.40e+04
2010 01 05  0620   55201   22800    0        4.0      291.8     2.59e+04
2010 01 05  0621   55201   22860    0        3.7      292.5     2.83e+04
2010 01 05  0622   55201   22920    0        3.5      291.1     2.63e+04
2010 01 05  0623   55201   22980    0        4.0      293.0     2.53e+04
2010 01 05  0624   55201   23040    0        3.8      294.5     2.45e+04
2010 01 05  0625   55201   23100    0        5.5      295.5     2.70e+04
2010 01 05  0626   55201   23160    0        5.4      294.6     2.62e+04
2010 01 05  0627   55201   23220    0        5.3      295.5     2.70e+04
2010 01 05  0628   55201   23280    0        4.7      293.4     2.33e+04
2010 01 05  0629   55201   23340    0        5.5      293.2     2.22e+04
2010 01 05  0630   55201   23400    0        4.9      293.9     2.21e+04
2010 01 05  0631   55201   23460    0        4.9      293.9     2.21e+04
2010 01 05  0632   55201   23520    0        4.0      295.6     3.14e+04
2010 01 05  0633   55201   23580    0        3.8      294.8     2.87e+04
2010 01 05  0634   55201   23640    0        3.5      295.5     2.72e+04
2010 01 05  0635   55201   23700    0        4.7      292.4     2.38e+04
2010 01 05  0636   55201   23760    0        4.9      291.6     2.30e+04
2010 01 05  0637   55201   23820    0        5.2      290.9     2.46e+04
