:Data_list: 20200223_ace_sis_5m.txt
:Created: 2020 Feb 24 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2020 02 23  0725    58902   26700      0    2.54e+00    0    1.78e+00
2020 02 23  0730    58902   27000      0    2.56e+00    0    1.80e+00
2020 02 23  0735    58902   27300      0    2.55e+00    0    1.78e+00
2020 02 23  0740    58902   27600      0    2.56e+00    0    1.81e+00
2020 02 23  0745    58902   27900      0    2.57e+00    0    1.81e+00
2020 02 23  0750    58902   28200      0    2.50e+00    0    1.73e+00
2020 02 23  0755    58902   28500      0    2.53e+00    0    1.78e+00
2020 02 23  0800    58902   28800      0    2.53e+00    0    1.76e+00
2020 02 23  0805    58902   29100      0    2.57e+00    0    1.79e+00
2020 02 23  0810    58902   29400      0    2.54e+00    0    1.76e+00
2020 02 23  0815    58902   29700      0    2.61e+00    0    1.83e+00
2020 02 23  0820    58902   30000      0    2.52e+00    0    1.76e+00
2020 02 23  0825    58902   30300      0    2.55e+00    0    1.79e+00
2020 02 23  0830    58902   30600      0    2.48e+00    0    1.74e+00
2020 02 23  0835    58902   30900      0    2.57e+00    0    1.79e+00
2020 02 23  0840    58902   31200      0    2.57e+00    0    1.81e+00
2020 02 23  0845    58902   31500      0    2.52e+00    0    1.76e+00
2020 02 23  0850    58902   31800      0    2.59e+00    0    1.81e+00
2020 02 23  0855    58902   32100      0    2.60e+00    0    1.82e+00
2020 02 23  0900    58902   32400      0    2.57e+00    0    1.81e+00
2020 02 23  0905    58902   32700      0    2.44e+00    0    1.73e+00
2020 02 23  0910    58902   33000      0    2.50e+00    0    1.76e+00
2020 02 23  0915    58902   33300      0    2.55e+00    0    1.76e+00
2020 02 23  0920    58902   33600      0    2.55e+00    0    1.78e+00
2020 02 23  0925    58902   33900      0    2.55e+00    0    1.77e+00
2020 02 23  0930    58902   34200      0    2.51e+00    0    1.75e+00
2020 02 23  0935    58902   34500      0    2.57e+00    0    1.81e+00
2020 02 23  0940    58902   34800      0    2.46e+00    0    1.74e+00
2020 02 23  0945    58902   35100      0    2.47e+00    0    1.73e+00
2020 02 23  0950    58902   35400      0    2.54e+00    0    1.80e+00
2020 02 23  0955    58902   35700      0    2.50e+00    0    1.74e+00
2020 02 23  1000    58902   36000      0    2.52e+00    0    1.75e+00
2020 02 23  1005    58902   36300      0    2.51e+00    0    1.76e+00
2020 02 23  1010    58902   36600      0    2.51e+00    0    1.76e+00
2020 02 23  1015    58902   36900      0    2.54e+00    0    1.77e+00
2020 02 23  1020    58902   37200      0    2.52e+00    0    1.78e+00
2020 02 23  1025    58902   37500      0    2.48e+00    0    1.73e+00
2020 02 23  1030    58902   37800      0    2.48e+00    0    1.74e+00
2020 02 23  1035    58902   38100      0    2.54e+00    0    1.79e+00
2020 02 23  1040    58902   38400      0    2.60e+00    0    1.83e+00
2020 02 23  1045    58902   38700      0    2.52e+00    0    1.78e+00
2020 02 23  1050    58902   39000      0    2.55e+00    0    1.77e+00
2020 02 23  1055    58902   39300      0    2.62e+00    0    1.84e+00
2020 02 23  1100    58902   39600      0    2.58e+00    0    1.79e+00
2020 02 23  1105    58902   39900      0    2.53e+00    0    1.78e+00
2020 02 23  1110    58902   40200      0    2.54e+00    0    1.80e+00
2020 02 23  1115    58902   40500      0    2.57e+00    0    1.82e+00
2020 02 23  1120    58902   40800      0    2.56e+00    0    1.79e+00
2020 02 23  1125    58902   41100      0    2.62e+00    0    1.84e+00
2020 02 23  1130    58902   41400      0    2.54e+00    0    1.78e+00
2020 02 23  1135    58902   41700      0    2.54e+00    0    1.78e+00
2020 02 23  1140    58902   42000      0    2.51e+00    0    1.75e+00
2020 02 23  1145    58902   42300      0    2.56e+00    0    1.80e+00
2020 02 23  1150    58902   42600      0    2.54e+00    0    1.79e+00
2020 02 23  1155    58902   42900      0    2.55e+00    0    1.79e+00
2020 02 23  1200    58902   43200      0    2.53e+00    0    1.78e+00
2020 02 23  1205    58902   43500      0    2.49e+00    0    1.74e+00
2020 02 23  1210    58902   43800      0    2.56e+00    0    1.79e+00
2020 02 23  1215    58902   44100      0    2.55e+00    0    1.78e+00
2020 02 23  1220    58902   44400      0    2.54e+00    0    1.79e+00
2020 02 23  1225    58902   44700      0    2.51e+00    0    1.77e+00
2020 02 23  1230    58902   45000      0    2.48e+00    0    1.74e+00
2020 02 23  1235    58902   45300      0    2.56e+00    0    1.80e+00
2020 02 23  1240    58902   45600      0    2.54e+00    0    1.79e+00
2020 02 23  1245    58902   45900      0    2.54e+00    0    1.78e+00
2020 02 23  1250    58902   46200      0    2.56e+00    0    1.80e+00
2020 02 23  1255    58902   46500      0    2.53e+00    0    1.77e+00
2020 02 23  1300    58902   46800      0    2.54e+00    0    1.79e+00
2020 02 23  1305    58902   47100      0    2.52e+00    0    1.76e+00
2020 02 23  1310    58902   47400      0    2.59e+00    0    1.85e+00
2020 02 23  1315    58902   47700      0    2.58e+00    0    1.86e+00
2020 02 23  1320    58902   48000      0    2.59e+00    0    1.81e+00
2020 02 23  1325    58902   48300      0    2.44e+00    0    1.69e+00
2020 02 23  1330    58902   48600      0    2.30e+00    0    1.62e+00
2020 02 23  1335    58902   48900      0    2.61e+00    0    1.80e+00
2020 02 23  1340    58902   49200      0    2.50e+00    0    1.76e+00
2020 02 23  1345    58902   49500      0    2.54e+00    0    1.76e+00
2020 02 23  1350    58902   49800      0    2.66e+00    0    1.86e+00
2020 02 23  1355    58902   50100      0    2.50e+00    0    1.77e+00
2020 02 23  1400    58902   50400      0    2.54e+00    0    1.78e+00
2020 02 23  1405    58902   50700      0    2.54e+00    0    1.83e+00
2020 02 23  1410    58902   51000      0    2.54e+00    0    1.76e+00
2020 02 23  1415    58902   51300      0    2.64e+00    0    1.87e+00
2020 02 23  1420    58902   51600      0    2.53e+00    0    1.76e+00
2020 02 23  1425    58902   51900      0    2.42e+00    0    1.69e+00
2020 02 23  1430    58902   52200      0    2.53e+00    0    1.79e+00
2020 02 23  1435    58902   52500      0    2.60e+00    0    1.84e+00
2020 02 23  1440    58902   52800      0    2.45e+00    0    1.72e+00
2020 02 23  1445    58902   53100      0    2.58e+00    0    1.82e+00
2020 02 23  1450    58902   53400      0    2.48e+00    0    1.74e+00
2020 02 23  1455    58902   53700      0    2.46e+00    0    1.76e+00
2020 02 23  1500    58902   54000      0    2.60e+00    0    1.83e+00
2020 02 23  1505    58902   54300      0    2.59e+00    0    1.82e+00
2020 02 23  1510    58902   54600      9   -1.00e+05    9   -1.00e+05
2020 02 23  1515    58902   54900      0    2.62e+00    0    1.86e+00
2020 02 23  1520    58902   55200      0    2.43e+00    0    1.69e+00
2020 02 23  1525    58902   55500      0    2.60e+00    0    1.83e+00
2020 02 23  1530    58902   55800      0    2.53e+00    0    1.76e+00
2020 02 23  1535    58902   56100      0    2.63e+00    0    1.87e+00
2020 02 23  1540    58902   56400      0    2.55e+00    0    1.76e+00
2020 02 23  1545    58902   56700      0    2.57e+00    0    1.79e+00
2020 02 23  1550    58902   57000      0    2.59e+00    0    1.82e+00
2020 02 23  1555    58902   57300      0    2.54e+00    0    1.81e+00
2020 02 23  1600    58902   57600      0    2.58e+00    0    1.84e+00
2020 02 23  1605    58902   57900      0    2.57e+00    0    1.80e+00
2020 02 23  1610    58902   58200      0    2.58e+00    0    1.79e+00
2020 02 23  1615    58902   58500      0    2.65e+00    0    1.88e+00
2020 02 23  1620    58902   58800      0    2.67e+00    0    1.86e+00
2020 02 23  1625    58902   59100      0    2.59e+00    0    1.83e+00
2020 02 23  1630    58902   59400      0    2.53e+00    0    1.75e+00
2020 02 23  1635    58902   59700      0    2.55e+00    0    1.80e+00
2020 02 23  1640    58902   60000      0    2.58e+00    0    1.82e+00
2020 02 23  1645    58902   60300      0    2.56e+00    0    1.80e+00
2020 02 23  1650    58902   60600      0    2.54e+00    0    1.79e+00
2020 02 23  1655    58902   60900      0    2.60e+00    0    1.83e+00
2020 02 23  1700    58902   61200      0    2.41e+00    0    1.68e+00
2020 02 23  1705    58902   61500      0    2.58e+00    0    1.81e+00
2020 02 23  1710    58902   61800      0    2.53e+00    0    1.77e+00
2020 02 23  1715    58902   62100      0    2.49e+00    0    1.75e+00
2020 02 23  1720    58902   62400      0    2.55e+00    0    1.78e+00
2020 02 23  1725    58902   62700      0    2.62e+00    0    1.84e+00
2020 02 23  1730    58902   63000      0    2.57e+00    0    1.81e+00
2020 02 23  1735    58902   63300      0    2.57e+00    0    1.80e+00
2020 02 23  1740    58902   63600      0    2.56e+00    0    1.80e+00
2020 02 23  1745    58902   63900      0    2.54e+00    0    1.78e+00
2020 02 23  1750    58902   64200      0    2.55e+00    0    1.78e+00
2020 02 23  1755    58902   64500      0    2.54e+00    0    1.75e+00
2020 02 23  1800    58902   64800      0    2.53e+00    0    1.78e+00
2020 02 23  1805    58902   65100      0    2.57e+00    0    1.81e+00
2020 02 23  1810    58902   65400      0    2.52e+00    0    1.75e+00
2020 02 23  1815    58902   65700      0    2.53e+00    0    1.77e+00
2020 02 23  1820    58902   66000      0    2.53e+00    0    1.77e+00
2020 02 23  1825    58902   66300      0    2.60e+00    0    1.82e+00
2020 02 23  1830    58902   66600      0    2.55e+00    0    1.80e+00
2020 02 23  1835    58902   66900      0    2.53e+00    0    1.78e+00
2020 02 23  1840    58902   67200      0    2.57e+00    0    1.81e+00
2020 02 23  1845    58902   67500      0    2.56e+00    0    1.80e+00
2020 02 23  1850    58902   67800      0    2.51e+00    0    1.75e+00
2020 02 23  1855    58902   68100      0    2.52e+00    0    1.77e+00
2020 02 23  1900    58902   68400      0    2.51e+00    0    1.76e+00
2020 02 23  1905    58902   68700      0    2.57e+00    0    1.80e+00
2020 02 23  1910    58902   69000      0    2.55e+00    0    1.79e+00
2020 02 23  1915    58902   69300      0    2.61e+00    0    1.84e+00
2020 02 23  1920    58902   69600      0    2.53e+00    0    1.77e+00
2020 02 23  1925    58902   69900      9   -1.00e+05    9   -1.00e+05
2020 02 23  1930    58902   70200      9   -1.00e+05    9   -1.00e+05
2020 02 23  1935    58902   70500      0    2.59e+00    0    1.82e+00
2020 02 23  1940    58902   70800      0    2.56e+00    0    1.78e+00
2020 02 23  1945    58902   71100      0    2.53e+00    0    1.77e+00
2020 02 23  1950    58902   71400      0    2.53e+00    0    1.79e+00
2020 02 23  1955    58902   71700      0    2.54e+00    0    1.78e+00
2020 02 23  2000    58902   72000      0    2.54e+00    0    1.78e+00
2020 02 23  2005    58902   72300      0    2.55e+00    0    1.80e+00
2020 02 23  2010    58902   72600      0    2.57e+00    0    1.81e+00
2020 02 23  2015    58902   72900      0    2.59e+00    0    1.82e+00
2020 02 23  2020    58902   73200      0    2.57e+00    0    1.81e+00
2020 02 23  2025    58902   73500      0    2.58e+00    0    1.82e+00
2020 02 23  2030    58902   73800      0    2.55e+00    0    1.78e+00
2020 02 23  2035    58902   74100      0    2.57e+00    0    1.79e+00
2020 02 23  2040    58902   74400      0    2.60e+00    0    1.82e+00
2020 02 23  2045    58902   74700      0    2.59e+00    0    1.81e+00
2020 02 23  2050    58902   75000      0    2.55e+00    0    1.79e+00
2020 02 23  2055    58902   75300      0    2.58e+00    0    1.81e+00
2020 02 23  2100    58902   75600      0    2.52e+00    0    1.76e+00
2020 02 23  2105    58902   75900      0    2.51e+00    0    1.78e+00
2020 02 23  2110    58902   76200      0    2.53e+00    0    1.77e+00
2020 02 23  2115    58902   76500      0    2.53e+00    0    1.78e+00
2020 02 23  2120    58902   76800      0    2.60e+00    0    1.84e+00
2020 02 23  2125    58902   77100      0    2.53e+00    0    1.77e+00
2020 02 23  2130    58902   77400      0    2.54e+00    0    1.79e+00
2020 02 23  2135    58902   77700      0    2.57e+00    0    1.82e+00
2020 02 23  2140    58902   78000      0    2.52e+00    0    1.76e+00
2020 02 23  2145    58902   78300      0    2.54e+00    0    1.78e+00
2020 02 23  2150    58902   78600      0    2.55e+00    0    1.78e+00
2020 02 23  2155    58902   78900      0    2.59e+00    0    1.81e+00
2020 02 23  2200    58902   79200      0    2.56e+00    0    1.79e+00
2020 02 23  2205    58902   79500      0    2.60e+00    0    1.83e+00
2020 02 23  2210    58902   79800      0    2.58e+00    0    1.83e+00
2020 02 23  2215    58902   80100      0    2.59e+00    0    1.82e+00
2020 02 23  2220    58902   80400      0    2.64e+00    0    1.85e+00
2020 02 23  2225    58902   80700      0    2.57e+00    0    1.81e+00
2020 02 23  2230    58902   81000      0    2.58e+00    0    1.83e+00
2020 02 23  2235    58902   81300      0    2.60e+00    0    1.81e+00
2020 02 23  2240    58902   81600      0    2.58e+00    0    1.79e+00
2020 02 23  2245    58902   81900      0    2.50e+00    0    1.74e+00
2020 02 23  2250    58902   82200      0    2.57e+00    0    1.81e+00
2020 02 23  2255    58902   82500      0    2.56e+00    0    1.78e+00
2020 02 23  2300    58902   82800      0    2.58e+00    0    1.80e+00
2020 02 23  2305    58902   83100      0    2.54e+00    0    1.81e+00
2020 02 23  2310    58902   83400      0    2.59e+00    0    1.83e+00
2020 02 23  2315    58902   83700      0    2.53e+00    0    1.77e+00
2020 02 23  2320    58902   84000      0    2.54e+00    0    1.78e+00
2020 02 23  2325    58902   84300      0    2.51e+00    0    1.76e+00
2020 02 23  2330    58902   84600      0    2.58e+00    0    1.81e+00
2020 02 23  2335    58902   84900      0    2.60e+00    0    1.81e+00
2020 02 23  2340    58902   85200      0    2.59e+00    0    1.81e+00
2020 02 23  2345    58902   85500      0    2.57e+00    0    1.80e+00
2020 02 23  2350    58902   85800      0    2.55e+00    0    1.79e+00
2020 02 23  2355    58902   86100      0    2.58e+00    0    1.82e+00
