:Data_list: 20190101_ace_sis_5m.txt
:Created: 2019 Jan 02 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2019 01 01  0355    58484   14100      0    2.54e+00    0    1.79e+00
2019 01 01  0400    58484   14400      0    2.51e+00    0    1.76e+00
2019 01 01  0405    58484   14700      0    2.52e+00    0    1.77e+00
2019 01 01  0410    58484   15000      0    2.56e+00    0    1.79e+00
2019 01 01  0415    58484   15300      0    2.57e+00    0    1.81e+00
2019 01 01  0420    58484   15600      0    2.58e+00    0    1.82e+00
2019 01 01  0425    58484   15900      0    2.55e+00    0    1.81e+00
2019 01 01  0430    58484   16200      0    2.56e+00    0    1.81e+00
2019 01 01  0435    58484   16500      0    2.52e+00    0    1.79e+00
2019 01 01  0440    58484   16800      0    2.51e+00    0    1.76e+00
2019 01 01  0445    58484   17100      0    2.49e+00    0    1.74e+00
2019 01 01  0450    58484   17400      0    2.54e+00    0    1.78e+00
2019 01 01  0455    58484   17700      0    2.53e+00    0    1.77e+00
2019 01 01  0500    58484   18000      0    2.51e+00    0    1.75e+00
2019 01 01  0505    58484   18300      0    2.53e+00    0    1.80e+00
2019 01 01  0510    58484   18600      0    2.53e+00    0    1.78e+00
2019 01 01  0515    58484   18900      0    2.54e+00    0    1.78e+00
2019 01 01  0520    58484   19200      0    2.45e+00    0    1.70e+00
2019 01 01  0525    58484   19500      0    2.52e+00    0    1.77e+00
2019 01 01  0530    58484   19800      0    2.54e+00    0    1.80e+00
2019 01 01  0535    58484   20100      0    2.55e+00    0    1.79e+00
2019 01 01  0540    58484   20400      0    2.58e+00    0    1.82e+00
2019 01 01  0545    58484   20700      0    2.54e+00    0    1.80e+00
2019 01 01  0550    58484   21000      0    2.56e+00    0    1.80e+00
2019 01 01  0555    58484   21300      0    2.57e+00    0    1.80e+00
2019 01 01  0600    58484   21600      0    2.55e+00    0    1.79e+00
2019 01 01  0605    58484   21900      0    2.53e+00    0    1.78e+00
2019 01 01  0610    58484   22200      0    2.48e+00    0    1.75e+00
2019 01 01  0615    58484   22500      0    2.55e+00    0    1.79e+00
2019 01 01  0620    58484   22800      0    2.58e+00    0    1.80e+00
2019 01 01  0625    58484   23100      0    2.60e+00    0    1.82e+00
2019 01 01  0630    58484   23400      0    2.57e+00    0    1.82e+00
2019 01 01  0635    58484   23700      0    2.56e+00    0    1.81e+00
2019 01 01  0640    58484   24000      0    2.57e+00    0    1.81e+00
2019 01 01  0645    58484   24300      0    2.58e+00    0    1.81e+00
2019 01 01  0650    58484   24600      0    2.57e+00    0    1.82e+00
2019 01 01  0655    58484   24900      0    2.55e+00    0    1.79e+00
2019 01 01  0700    58484   25200      0    2.57e+00    0    1.81e+00
2019 01 01  0705    58484   25500      0    2.54e+00    0    1.79e+00
2019 01 01  0710    58484   25800      0    2.49e+00    0    1.76e+00
2019 01 01  0715    58484   26100      0    2.48e+00    0    1.74e+00
2019 01 01  0720    58484   26400      0    2.51e+00    0    1.77e+00
2019 01 01  0725    58484   26700      0    2.53e+00    0    1.76e+00
2019 01 01  0730    58484   27000      0    2.55e+00    0    1.80e+00
2019 01 01  0735    58484   27300      0    2.53e+00    0    1.79e+00
2019 01 01  0740    58484   27600      0    2.50e+00    0    1.77e+00
2019 01 01  0745    58484   27900      0    2.51e+00    0    1.76e+00
2019 01 01  0750    58484   28200      0    2.49e+00    0    1.75e+00
2019 01 01  0755    58484   28500      0    2.51e+00    0    1.76e+00
2019 01 01  0800    58484   28800      9   -1.00e+05    9   -1.00e+05
2019 01 01  0805    58484   29100      0    2.55e+00    0    1.79e+00
2019 01 01  0810    58484   29400      0    2.54e+00    0    1.79e+00
2019 01 01  0815    58484   29700      0    2.56e+00    0    1.81e+00
2019 01 01  0820    58484   30000      0    2.55e+00    0    1.80e+00
2019 01 01  0825    58484   30300      0    2.53e+00    0    1.77e+00
2019 01 01  0830    58484   30600      0    2.51e+00    0    1.76e+00
2019 01 01  0835    58484   30900      0    2.56e+00    0    1.81e+00
2019 01 01  0840    58484   31200      0    2.57e+00    0    1.81e+00
2019 01 01  0845    58484   31500      0    2.62e+00    0    1.85e+00
2019 01 01  0850    58484   31800      0    2.62e+00    0    1.86e+00
2019 01 01  0855    58484   32100      0    2.56e+00    0    1.79e+00
2019 01 01  0900    58484   32400      0    2.56e+00    0    1.80e+00
2019 01 01  0905    58484   32700      0    2.63e+00    0    1.87e+00
2019 01 01  0910    58484   33000      0    2.57e+00    0    1.80e+00
2019 01 01  0915    58484   33300      0    2.58e+00    0    1.82e+00
2019 01 01  0920    58484   33600      0    2.56e+00    0    1.79e+00
2019 01 01  0925    58484   33900      0    2.53e+00    0    1.78e+00
2019 01 01  0930    58484   34200      0    2.51e+00    0    1.75e+00
2019 01 01  0935    58484   34500      0    2.51e+00    0    1.76e+00
2019 01 01  0940    58484   34800      0    2.54e+00    0    1.79e+00
2019 01 01  0945    58484   35100      0    2.54e+00    0    1.78e+00
2019 01 01  0950    58484   35400      0    2.56e+00    0    1.79e+00
2019 01 01  0955    58484   35700      0    2.55e+00    0    1.79e+00
2019 01 01  1000    58484   36000      0    2.48e+00    0    1.76e+00
2019 01 01  1005    58484   36300      0    2.51e+00    0    1.78e+00
2019 01 01  1010    58484   36600      0    2.52e+00    0    1.78e+00
2019 01 01  1015    58484   36900      0    2.54e+00    0    1.80e+00
2019 01 01  1020    58484   37200      0    2.56e+00    0    1.79e+00
2019 01 01  1025    58484   37500      0    2.60e+00    0    1.83e+00
2019 01 01  1030    58484   37800      0    2.57e+00    0    1.81e+00
2019 01 01  1035    58484   38100      0    2.55e+00    0    1.80e+00
2019 01 01  1040    58484   38400      0    2.54e+00    0    1.78e+00
2019 01 01  1045    58484   38700      0    2.57e+00    0    1.80e+00
2019 01 01  1050    58484   39000      0    2.54e+00    0    1.77e+00
2019 01 01  1055    58484   39300      0    2.60e+00    0    1.84e+00
2019 01 01  1100    58484   39600      0    2.55e+00    0    1.80e+00
2019 01 01  1105    58484   39900      0    2.63e+00    0    1.84e+00
2019 01 01  1110    58484   40200      0    2.58e+00    0    1.79e+00
2019 01 01  1115    58484   40500      0    2.58e+00    0    1.82e+00
2019 01 01  1120    58484   40800      0    2.58e+00    0    1.82e+00
2019 01 01  1125    58484   41100      0    2.56e+00    0    1.80e+00
2019 01 01  1130    58484   41400      0    2.53e+00    0    1.77e+00
2019 01 01  1135    58484   41700      0    2.57e+00    0    1.79e+00
2019 01 01  1140    58484   42000      0    2.54e+00    0    1.77e+00
2019 01 01  1145    58484   42300      0    2.54e+00    0    1.77e+00
2019 01 01  1150    58484   42600      0    2.55e+00    0    1.80e+00
2019 01 01  1155    58484   42900      0    2.58e+00    0    1.80e+00
2019 01 01  1200    58484   43200      0    2.53e+00    0    1.77e+00
2019 01 01  1205    58484   43500      0    2.52e+00    0    1.75e+00
2019 01 01  1210    58484   43800      0    2.49e+00    0    1.75e+00
2019 01 01  1215    58484   44100      0    2.52e+00    0    1.78e+00
2019 01 01  1220    58484   44400      0    2.49e+00    0    1.74e+00
2019 01 01  1225    58484   44700      0    2.54e+00    0    1.79e+00
2019 01 01  1230    58484   45000      0    2.62e+00    0    1.84e+00
2019 01 01  1235    58484   45300      0    2.56e+00    0    1.80e+00
2019 01 01  1240    58484   45600      0    2.54e+00    0    1.78e+00
2019 01 01  1245    58484   45900      0    2.55e+00    0    1.79e+00
2019 01 01  1250    58484   46200      0    2.58e+00    0    1.81e+00
2019 01 01  1255    58484   46500      0    2.53e+00    0    1.79e+00
2019 01 01  1300    58484   46800      0    2.54e+00    0    1.79e+00
2019 01 01  1305    58484   47100      0    2.52e+00    0    1.78e+00
2019 01 01  1310    58484   47400      0    2.59e+00    0    1.81e+00
2019 01 01  1315    58484   47700      0    2.60e+00    0    1.82e+00
2019 01 01  1320    58484   48000      0    2.61e+00    0    1.83e+00
2019 01 01  1325    58484   48300      0    2.55e+00    0    1.79e+00
2019 01 01  1330    58484   48600      0    2.58e+00    0    1.80e+00
2019 01 01  1335    58484   48900      0    2.53e+00    0    1.77e+00
2019 01 01  1340    58484   49200      0    2.57e+00    0    1.82e+00
2019 01 01  1345    58484   49500      0    2.57e+00    0    1.82e+00
2019 01 01  1350    58484   49800      0    2.61e+00    0    1.83e+00
2019 01 01  1355    58484   50100      0    2.51e+00    0    1.77e+00
2019 01 01  1400    58484   50400      0    2.54e+00    0    1.77e+00
2019 01 01  1405    58484   50700      0    2.58e+00    0    1.83e+00
2019 01 01  1410    58484   51000      0    2.54e+00    0    1.79e+00
2019 01 01  1415    58484   51300      0    2.49e+00    0    1.76e+00
2019 01 01  1420    58484   51600      0    2.58e+00    0    1.80e+00
2019 01 01  1425    58484   51900      0    2.50e+00    0    1.75e+00
2019 01 01  1430    58484   52200      0    2.50e+00    0    1.76e+00
2019 01 01  1435    58484   52500      0    2.48e+00    0    1.72e+00
2019 01 01  1440    58484   52800      0    2.54e+00    0    1.77e+00
2019 01 01  1445    58484   53100      0    2.63e+00    0    1.85e+00
2019 01 01  1450    58484   53400      0    2.57e+00    0    1.80e+00
2019 01 01  1455    58484   53700      0    2.56e+00    0    1.80e+00
2019 01 01  1500    58484   54000      0    2.50e+00    0    1.73e+00
2019 01 01  1505    58484   54300      0    2.62e+00    0    1.85e+00
2019 01 01  1510    58484   54600      0    2.58e+00    0    1.81e+00
2019 01 01  1515    58484   54900      0    2.48e+00    0    1.74e+00
2019 01 01  1520    58484   55200      0    2.53e+00    0    1.77e+00
2019 01 01  1525    58484   55500      0    2.57e+00    0    1.80e+00
2019 01 01  1530    58484   55800      0    2.55e+00    0    1.76e+00
2019 01 01  1535    58484   56100      0    2.65e+00    0    1.82e+00
2019 01 01  1540    58484   56400      0    2.58e+00    0    1.82e+00
2019 01 01  1545    58484   56700      0    2.49e+00    0    1.73e+00
2019 01 01  1550    58484   57000      0    2.61e+00    0    1.82e+00
2019 01 01  1555    58484   57300      0    2.48e+00    0    1.76e+00
2019 01 01  1600    58484   57600      0    2.58e+00    0    1.82e+00
2019 01 01  1605    58484   57900      0    2.57e+00    0    1.81e+00
2019 01 01  1610    58484   58200      0    2.53e+00    0    1.81e+00
2019 01 01  1615    58484   58500      9   -1.00e+05    9   -1.00e+05
2019 01 01  1620    58484   58800      0    2.60e+00    0    1.83e+00
2019 01 01  1625    58484   59100      0    2.60e+00    0    1.83e+00
2019 01 01  1630    58484   59400      0    2.45e+00    0    1.72e+00
2019 01 01  1635    58484   59700      9   -1.00e+05    9   -1.00e+05
2019 01 01  1640    58484   60000      0    2.62e+00    0    1.86e+00
2019 01 01  1645    58484   60300      0    2.54e+00    0    1.80e+00
2019 01 01  1650    58484   60600      0    2.55e+00    0    1.79e+00
2019 01 01  1655    58484   60900      0    2.60e+00    0    1.85e+00
2019 01 01  1700    58484   61200      0    2.50e+00    0    1.74e+00
2019 01 01  1705    58484   61500      0    2.59e+00    0    1.75e+00
2019 01 01  1710    58484   61800      0    2.54e+00    0    1.78e+00
2019 01 01  1715    58484   62100      0    2.70e+00    0    1.82e+00
2019 01 01  1720    58484   62400      9   -1.00e+05    9   -1.00e+05
2019 01 01  1725    58484   62700      0    2.59e+00    0    1.79e+00
2019 01 01  1730    58484   63000      0    2.54e+00    0    1.81e+00
2019 01 01  1735    58484   63300      0    2.58e+00    0    1.85e+00
2019 01 01  1740    58484   63600      0    2.55e+00    0    1.79e+00
2019 01 01  1745    58484   63900      0    2.73e+00    0    1.92e+00
2019 01 01  1750    58484   64200      0    2.49e+00    0    1.75e+00
2019 01 01  1755    58484   64500      0    2.73e+00    0    1.91e+00
2019 01 01  1800    58484   64800      0    2.58e+00    0    1.84e+00
2019 01 01  1805    58484   65100      9   -1.00e+05    9   -1.00e+05
2019 01 01  1810    58484   65400      0    2.46e+00    0    1.67e+00
2019 01 01  1815    58484   65700      0    2.53e+00    0    1.77e+00
2019 01 01  1820    58484   66000      0    2.52e+00    0    1.78e+00
2019 01 01  1825    58484   66300      0    2.51e+00    0    1.76e+00
2019 01 01  1830    58484   66600      0    2.42e+00    0    1.70e+00
2019 01 01  1835    58484   66900      0    2.54e+00    0    1.79e+00
2019 01 01  1840    58484   67200      0    2.51e+00    0    1.78e+00
2019 01 01  1845    58484   67500      0    2.52e+00    0    1.78e+00
2019 01 01  1850    58484   67800      0    2.49e+00    0    1.75e+00
2019 01 01  1855    58484   68100      0    2.51e+00    0    1.77e+00
2019 01 01  1900    58484   68400      0    2.51e+00    0    1.76e+00
2019 01 01  1905    58484   68700      0    2.52e+00    0    1.76e+00
2019 01 01  1910    58484   69000      0    2.57e+00    0    1.82e+00
2019 01 01  1915    58484   69300      0    2.53e+00    0    1.80e+00
2019 01 01  1920    58484   69600      0    2.55e+00    0    1.79e+00
2019 01 01  1925    58484   69900      0    2.55e+00    0    1.80e+00
2019 01 01  1930    58484   70200      0    2.77e+00    0    2.00e+00
2019 01 01  1935    58484   70500      0    2.59e+00    0    1.81e+00
2019 01 01  1940    58484   70800      0    2.53e+00    0    1.79e+00
2019 01 01  1945    58484   71100      0    2.58e+00    0    1.81e+00
2019 01 01  1950    58484   71400      0    2.56e+00    0    1.81e+00
2019 01 01  1955    58484   71700      0    2.57e+00    0    1.82e+00
2019 01 01  2000    58484   72000      0    2.55e+00    0    1.81e+00
2019 01 01  2005    58484   72300      0    2.61e+00    0    1.82e+00
2019 01 01  2010    58484   72600      0    2.51e+00    0    1.77e+00
2019 01 01  2015    58484   72900      0    2.55e+00    0    1.82e+00
2019 01 01  2020    58484   73200      0    2.61e+00    0    1.84e+00
2019 01 01  2025    58484   73500      0    2.54e+00    0    1.79e+00
2019 01 01  2030    58484   73800      0    2.57e+00    0    1.81e+00
2019 01 01  2035    58484   74100      0    2.52e+00    0    1.77e+00
2019 01 01  2040    58484   74400      0    2.55e+00    0    1.80e+00
2019 01 01  2045    58484   74700      0    2.55e+00    0    1.79e+00
2019 01 01  2050    58484   75000      0    2.58e+00    0    1.82e+00
2019 01 01  2055    58484   75300      0    2.51e+00    0    1.76e+00
2019 01 01  2100    58484   75600      9   -1.00e+05    9   -1.00e+05
2019 01 01  2105    58484   75900      9   -1.00e+05    9   -1.00e+05
2019 01 01  2110    58484   76200      9   -1.00e+05    9   -1.00e+05
2019 01 01  2115    58484   76500      9   -1.00e+05    9   -1.00e+05
2019 01 01  2120    58484   76800      9   -1.00e+05    9   -1.00e+05
2019 01 01  2125    58484   77100      9   -1.00e+05    9   -1.00e+05
2019 01 01  2130    58484   77400      9   -1.00e+05    9   -1.00e+05
2019 01 01  2135    58484   77700      9   -1.00e+05    9   -1.00e+05
2019 01 01  2140    58484   78000      9   -1.00e+05    9   -1.00e+05
2019 01 01  2145    58484   78300      9   -1.00e+05    9   -1.00e+05
2019 01 01  2150    58484   78600      9   -1.00e+05    9   -1.00e+05
2019 01 01  2155    58484   78900      9   -1.00e+05    9   -1.00e+05
2019 01 01  2200    58484   79200      9   -1.00e+05    9   -1.00e+05
2019 01 01  2205    58484   79500      9   -1.00e+05    9   -1.00e+05
2019 01 01  2210    58484   79800      9   -1.00e+05    9   -1.00e+05
2019 01 01  2215    58484   80100      9   -1.00e+05    9   -1.00e+05
2019 01 01  2220    58484   80400      0    2.58e+00    0    1.81e+00
2019 01 01  2225    58484   80700      0    2.60e+00    0    1.82e+00
2019 01 01  2230    58484   81000      0    2.57e+00    0    1.82e+00
2019 01 01  2235    58484   81300      0    2.60e+00    0    1.85e+00
2019 01 01  2240    58484   81600      0    2.57e+00    0    1.80e+00
2019 01 01  2245    58484   81900      0    2.56e+00    0    1.80e+00
2019 01 01  2250    58484   82200      0    2.52e+00    0    1.79e+00
2019 01 01  2255    58484   82500      0    2.49e+00    0    1.76e+00
2019 01 01  2300    58484   82800      0    2.55e+00    0    1.78e+00
2019 01 01  2305    58484   83100      0    2.53e+00    0    1.77e+00
2019 01 01  2310    58484   83400      0    2.56e+00    0    1.80e+00
2019 01 01  2315    58484   83700      0    2.56e+00    0    1.80e+00
2019 01 01  2320    58484   84000      0    2.47e+00    0    1.74e+00
2019 01 01  2325    58484   84300      0    2.53e+00    0    1.76e+00
2019 01 01  2330    58484   84600      0    2.56e+00    0    1.81e+00
2019 01 01  2335    58484   84900      0    2.48e+00    0    1.76e+00
2019 01 01  2340    58484   85200      0    2.53e+00    0    1.77e+00
2019 01 01  2345    58484   85500      0    2.53e+00    0    1.80e+00
2019 01 01  2350    58484   85800      0    2.61e+00    0    1.83e+00
2019 01 01  2355    58484   86100      0    2.57e+00    0    1.79e+00
