:Data_list: 20200412_ace_sis_5m.txt
:Created: 2020 Apr 13 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2020 04 12  0335    58951   12900      0    2.45e+00    0    1.73e+00
2020 04 12  0340    58951   13200      0    2.44e+00    0    1.72e+00
2020 04 12  0345    58951   13500      0    2.44e+00    0    1.72e+00
2020 04 12  0350    58951   13800      0    2.43e+00    0    1.70e+00
2020 04 12  0355    58951   14100      0    2.47e+00    0    1.71e+00
2020 04 12  0400    58951   14400      0    2.49e+00    0    1.73e+00
2020 04 12  0405    58951   14700      0    2.46e+00    0    1.71e+00
2020 04 12  0410    58951   15000      0    2.43e+00    0    1.70e+00
2020 04 12  0415    58951   15300      0    2.43e+00    0    1.72e+00
2020 04 12  0420    58951   15600      0    2.48e+00    0    1.72e+00
2020 04 12  0425    58951   15900      0    2.45e+00    0    1.71e+00
2020 04 12  0430    58951   16200      0    2.45e+00    0    1.71e+00
2020 04 12  0435    58951   16500      0    2.46e+00    0    1.71e+00
2020 04 12  0440    58951   16800      0    2.48e+00    0    1.74e+00
2020 04 12  0445    58951   17100      0    2.38e+00    0    1.67e+00
2020 04 12  0450    58951   17400      0    2.45e+00    0    1.72e+00
2020 04 12  0455    58951   17700      0    2.42e+00    0    1.68e+00
2020 04 12  0500    58951   18000      0    2.44e+00    0    1.70e+00
2020 04 12  0505    58951   18300      0    2.46e+00    0    1.73e+00
2020 04 12  0510    58951   18600      0    2.50e+00    0    1.75e+00
2020 04 12  0515    58951   18900      0    2.43e+00    0    1.69e+00
2020 04 12  0520    58951   19200      0    2.48e+00    0    1.74e+00
2020 04 12  0525    58951   19500      0    2.43e+00    0    1.69e+00
2020 04 12  0530    58951   19800      0    2.42e+00    0    1.69e+00
2020 04 12  0535    58951   20100      0    2.49e+00    0    1.74e+00
2020 04 12  0540    58951   20400      0    2.47e+00    0    1.73e+00
2020 04 12  0545    58951   20700      0    2.45e+00    0    1.73e+00
2020 04 12  0550    58951   21000      0    2.46e+00    0    1.72e+00
2020 04 12  0555    58951   21300      0    2.45e+00    0    1.72e+00
2020 04 12  0600    58951   21600      0    2.46e+00    0    1.73e+00
2020 04 12  0605    58951   21900      0    2.41e+00    0    1.69e+00
2020 04 12  0610    58951   22200      0    2.44e+00    0    1.70e+00
2020 04 12  0615    58951   22500      0    2.43e+00    0    1.72e+00
2020 04 12  0620    58951   22800      0    2.45e+00    0    1.71e+00
2020 04 12  0625    58951   23100      0    2.43e+00    0    1.70e+00
2020 04 12  0630    58951   23400      0    2.44e+00    0    1.73e+00
2020 04 12  0635    58951   23700      0    2.42e+00    0    1.70e+00
2020 04 12  0640    58951   24000      0    2.47e+00    0    1.73e+00
2020 04 12  0645    58951   24300      0    2.45e+00    0    1.72e+00
2020 04 12  0650    58951   24600      0    2.46e+00    0    1.75e+00
2020 04 12  0655    58951   24900      0    2.45e+00    0    1.71e+00
2020 04 12  0700    58951   25200      0    2.42e+00    0    1.69e+00
2020 04 12  0705    58951   25500      0    2.43e+00    0    1.70e+00
2020 04 12  0710    58951   25800      0    2.41e+00    0    1.69e+00
2020 04 12  0715    58951   26100      0    2.42e+00    0    1.69e+00
2020 04 12  0720    58951   26400      0    2.45e+00    0    1.73e+00
2020 04 12  0725    58951   26700      0    2.47e+00    0    1.72e+00
2020 04 12  0730    58951   27000      0    2.46e+00    0    1.72e+00
2020 04 12  0735    58951   27300      0    2.35e+00    0    1.65e+00
2020 04 12  0740    58951   27600      0    2.36e+00    0    1.64e+00
2020 04 12  0745    58951   27900      0    2.51e+00    0    1.76e+00
2020 04 12  0750    58951   28200      0    2.40e+00    0    1.69e+00
2020 04 12  0755    58951   28500      0    2.38e+00    0    1.67e+00
2020 04 12  0800    58951   28800      0    2.43e+00    0    1.70e+00
2020 04 12  0805    58951   29100      0    2.49e+00    0    1.75e+00
2020 04 12  0810    58951   29400      0    2.41e+00    0    1.69e+00
2020 04 12  0815    58951   29700      0    2.44e+00    0    1.71e+00
2020 04 12  0820    58951   30000      0    2.44e+00    0    1.70e+00
2020 04 12  0825    58951   30300      0    2.39e+00    0    1.66e+00
2020 04 12  0830    58951   30600      0    2.41e+00    0    1.67e+00
2020 04 12  0835    58951   30900      0    2.46e+00    0    1.72e+00
2020 04 12  0840    58951   31200      0    2.45e+00    0    1.70e+00
2020 04 12  0845    58951   31500      0    2.42e+00    0    1.69e+00
2020 04 12  0850    58951   31800      0    2.42e+00    0    1.70e+00
2020 04 12  0855    58951   32100      0    2.47e+00    0    1.72e+00
2020 04 12  0900    58951   32400      0    2.47e+00    0    1.73e+00
2020 04 12  0905    58951   32700      0    2.47e+00    0    1.73e+00
2020 04 12  0910    58951   33000      0    2.49e+00    0    1.75e+00
2020 04 12  0915    58951   33300      0    2.45e+00    0    1.71e+00
2020 04 12  0920    58951   33600      0    2.41e+00    0    1.68e+00
2020 04 12  0925    58951   33900      0    2.38e+00    0    1.66e+00
2020 04 12  0930    58951   34200      0    2.39e+00    0    1.68e+00
2020 04 12  0935    58951   34500      0    2.43e+00    0    1.69e+00
2020 04 12  0940    58951   34800      0    2.50e+00    0    1.75e+00
2020 04 12  0945    58951   35100      0    2.43e+00    0    1.69e+00
2020 04 12  0950    58951   35400      0    2.49e+00    0    1.74e+00
2020 04 12  0955    58951   35700      0    2.40e+00    0    1.66e+00
2020 04 12  1000    58951   36000      0    2.40e+00    0    1.68e+00
2020 04 12  1005    58951   36300      0    2.41e+00    0    1.68e+00
2020 04 12  1010    58951   36600      0    2.38e+00    0    1.67e+00
2020 04 12  1015    58951   36900      0    2.46e+00    0    1.73e+00
2020 04 12  1020    58951   37200      0    2.44e+00    0    1.70e+00
2020 04 12  1025    58951   37500      0    2.40e+00    0    1.68e+00
2020 04 12  1030    58951   37800      0    2.44e+00    0    1.71e+00
2020 04 12  1035    58951   38100      0    2.44e+00    0    1.71e+00
2020 04 12  1040    58951   38400      0    2.44e+00    0    1.70e+00
2020 04 12  1045    58951   38700      0    2.42e+00    0    1.70e+00
2020 04 12  1050    58951   39000      0    2.44e+00    0    1.70e+00
2020 04 12  1055    58951   39300      0    2.41e+00    0    1.67e+00
2020 04 12  1100    58951   39600      0    2.46e+00    0    1.71e+00
2020 04 12  1105    58951   39900      0    2.47e+00    0    1.73e+00
2020 04 12  1110    58951   40200      0    2.46e+00    0    1.72e+00
2020 04 12  1115    58951   40500      0    2.44e+00    0    1.69e+00
2020 04 12  1120    58951   40800      0    2.46e+00    0    1.71e+00
2020 04 12  1125    58951   41100      0    2.47e+00    0    1.73e+00
2020 04 12  1130    58951   41400      0    2.45e+00    0    1.73e+00
2020 04 12  1135    58951   41700      0    2.38e+00    0    1.66e+00
2020 04 12  1140    58951   42000      0    2.42e+00    0    1.70e+00
2020 04 12  1145    58951   42300      0    2.44e+00    0    1.71e+00
2020 04 12  1150    58951   42600      0    2.50e+00    0    1.76e+00
2020 04 12  1155    58951   42900      0    2.44e+00    0    1.71e+00
2020 04 12  1200    58951   43200      0    2.47e+00    0    1.72e+00
2020 04 12  1205    58951   43500      0    2.40e+00    0    1.68e+00
2020 04 12  1210    58951   43800      0    2.45e+00    0    1.74e+00
2020 04 12  1215    58951   44100      0    2.47e+00    0    1.74e+00
2020 04 12  1220    58951   44400      0    2.45e+00    0    1.70e+00
2020 04 12  1225    58951   44700      0    2.49e+00    0    1.74e+00
2020 04 12  1230    58951   45000      0    2.49e+00    0    1.75e+00
2020 04 12  1235    58951   45300      0    2.47e+00    0    1.74e+00
2020 04 12  1240    58951   45600      0    2.48e+00    0    1.74e+00
2020 04 12  1245    58951   45900      0    2.40e+00    0    1.68e+00
2020 04 12  1250    58951   46200      0    2.52e+00    0    1.78e+00
2020 04 12  1255    58951   46500      0    2.48e+00    0    1.74e+00
2020 04 12  1300    58951   46800      0    2.37e+00    0    1.66e+00
2020 04 12  1305    58951   47100      0    2.44e+00    0    1.69e+00
2020 04 12  1310    58951   47400      0    2.44e+00    0    1.71e+00
2020 04 12  1315    58951   47700      0    2.42e+00    0    1.71e+00
2020 04 12  1320    58951   48000      0    2.45e+00    0    1.71e+00
2020 04 12  1325    58951   48300      0    2.44e+00    0    1.72e+00
2020 04 12  1330    58951   48600      0    2.44e+00    0    1.71e+00
2020 04 12  1335    58951   48900      0    2.40e+00    0    1.68e+00
2020 04 12  1340    58951   49200      0    2.41e+00    0    1.69e+00
2020 04 12  1345    58951   49500      0    2.46e+00    0    1.72e+00
2020 04 12  1350    58951   49800      0    2.39e+00    0    1.66e+00
2020 04 12  1355    58951   50100      0    2.43e+00    0    1.72e+00
2020 04 12  1400    58951   50400      0    2.41e+00    0    1.69e+00
2020 04 12  1405    58951   50700      0    2.47e+00    0    1.73e+00
2020 04 12  1410    58951   51000      0    2.45e+00    0    1.70e+00
2020 04 12  1415    58951   51300      0    2.45e+00    0    1.71e+00
2020 04 12  1420    58951   51600      0    2.47e+00    0    1.76e+00
2020 04 12  1425    58951   51900      0    2.48e+00    0    1.73e+00
2020 04 12  1430    58951   52200      0    2.35e+00    0    1.63e+00
2020 04 12  1435    58951   52500      0    2.44e+00    0    1.70e+00
2020 04 12  1440    58951   52800      0    2.57e+00    0    1.81e+00
2020 04 12  1445    58951   53100      0    2.33e+00    0    1.64e+00
2020 04 12  1450    58951   53400      0    2.33e+00    0    1.58e+00
2020 04 12  1455    58951   53700      0    2.31e+00    0    1.61e+00
2020 04 12  1500    58951   54000      0    2.39e+00    0    1.66e+00
2020 04 12  1505    58951   54300      0    2.23e+00    0    1.57e+00
2020 04 12  1510    58951   54600      0    2.47e+00    0    1.74e+00
2020 04 12  1515    58951   54900      0    2.46e+00    0    1.70e+00
2020 04 12  1520    58951   55200      0    2.43e+00    0    1.68e+00
2020 04 12  1525    58951   55500      0    2.25e+00    0    1.59e+00
2020 04 12  1530    58951   55800      0    2.46e+00    0    1.67e+00
2020 04 12  1535    58951   56100      0    2.42e+00    0    1.70e+00
2020 04 12  1540    58951   56400      0    2.36e+00    0    1.64e+00
2020 04 12  1545    58951   56700      0    2.54e+00    0    1.79e+00
2020 04 12  1550    58951   57000      0    2.37e+00    0    1.67e+00
2020 04 12  1555    58951   57300      0    2.44e+00    0    1.72e+00
2020 04 12  1600    58951   57600      0    2.41e+00    0    1.66e+00
2020 04 12  1605    58951   57900      0    2.42e+00    0    1.68e+00
2020 04 12  1610    58951   58200      0    2.42e+00    0    1.67e+00
2020 04 12  1615    58951   58500      0    2.35e+00    0    1.65e+00
2020 04 12  1620    58951   58800      0    2.41e+00    0    1.68e+00
2020 04 12  1625    58951   59100      0    2.31e+00    0    1.60e+00
2020 04 12  1630    58951   59400      0    2.44e+00    0    1.68e+00
2020 04 12  1635    58951   59700      0    2.32e+00    0    1.59e+00
2020 04 12  1640    58951   60000      0    2.46e+00    0    1.68e+00
2020 04 12  1645    58951   60300      0    2.57e+00    0    1.83e+00
2020 04 12  1650    58951   60600      0    2.50e+00    0    1.77e+00
2020 04 12  1655    58951   60900      0    2.47e+00    0    1.68e+00
2020 04 12  1700    58951   61200      0    2.36e+00    0    1.62e+00
2020 04 12  1705    58951   61500      0    2.46e+00    0    1.71e+00
2020 04 12  1710    58951   61800      0    2.45e+00    0    1.69e+00
2020 04 12  1715    58951   62100      0    2.37e+00    0    1.66e+00
2020 04 12  1720    58951   62400      0    2.37e+00    0    1.66e+00
2020 04 12  1725    58951   62700      0    2.40e+00    0    1.67e+00
2020 04 12  1730    58951   63000      0    2.42e+00    0    1.67e+00
2020 04 12  1735    58951   63300      0    2.46e+00    0    1.71e+00
2020 04 12  1740    58951   63600      0    2.47e+00    0    1.73e+00
2020 04 12  1745    58951   63900      0    2.47e+00    0    1.73e+00
2020 04 12  1750    58951   64200      0    2.43e+00    0    1.70e+00
2020 04 12  1755    58951   64500      0    2.41e+00    0    1.70e+00
2020 04 12  1800    58951   64800      0    2.39e+00    0    1.68e+00
2020 04 12  1805    58951   65100      0    2.45e+00    0    1.71e+00
2020 04 12  1810    58951   65400      0    2.44e+00    0    1.71e+00
2020 04 12  1815    58951   65700      0    2.40e+00    0    1.68e+00
2020 04 12  1820    58951   66000      0    2.37e+00    0    1.65e+00
2020 04 12  1825    58951   66300      0    2.38e+00    0    1.67e+00
2020 04 12  1830    58951   66600      0    2.39e+00    0    1.67e+00
2020 04 12  1835    58951   66900      0    2.43e+00    0    1.71e+00
2020 04 12  1840    58951   67200      0    2.44e+00    0    1.71e+00
2020 04 12  1845    58951   67500      0    2.47e+00    0    1.73e+00
2020 04 12  1850    58951   67800      0    2.46e+00    0    1.72e+00
2020 04 12  1855    58951   68100      0    2.40e+00    0    1.68e+00
2020 04 12  1900    58951   68400      0    2.33e+00    0    1.62e+00
2020 04 12  1905    58951   68700      0    2.41e+00    0    1.70e+00
2020 04 12  1910    58951   69000      0    2.46e+00    0    1.72e+00
2020 04 12  1915    58951   69300      0    2.44e+00    0    1.71e+00
2020 04 12  1920    58951   69600      0    2.43e+00    0    1.71e+00
2020 04 12  1925    58951   69900      0    2.40e+00    0    1.68e+00
2020 04 12  1930    58951   70200      0    2.44e+00    0    1.70e+00
2020 04 12  1935    58951   70500      0    2.44e+00    0    1.70e+00
2020 04 12  1940    58951   70800      0    2.29e+00    0    1.58e+00
2020 04 12  1945    58951   71100      0    2.44e+00    0    1.71e+00
2020 04 12  1950    58951   71400      0    2.42e+00    0    1.70e+00
2020 04 12  1955    58951   71700      0    2.40e+00    0    1.66e+00
2020 04 12  2000    58951   72000      0    2.49e+00    0    1.76e+00
2020 04 12  2005    58951   72300      0    2.42e+00    0    1.70e+00
2020 04 12  2010    58951   72600      0    2.39e+00    0    1.66e+00
2020 04 12  2015    58951   72900      0    2.48e+00    0    1.75e+00
2020 04 12  2020    58951   73200      0    2.41e+00    0    1.70e+00
2020 04 12  2025    58951   73500      0    2.45e+00    0    1.71e+00
2020 04 12  2030    58951   73800      0    2.49e+00    0    1.74e+00
2020 04 12  2035    58951   74100      0    2.40e+00    0    1.68e+00
2020 04 12  2040    58951   74400      0    2.43e+00    0    1.69e+00
2020 04 12  2045    58951   74700      0    2.40e+00    0    1.69e+00
2020 04 12  2050    58951   75000      0    2.44e+00    0    1.71e+00
2020 04 12  2055    58951   75300      0    2.43e+00    0    1.71e+00
2020 04 12  2100    58951   75600      0    2.43e+00    0    1.70e+00
2020 04 12  2105    58951   75900      0    2.40e+00    0    1.68e+00
2020 04 12  2110    58951   76200      0    2.39e+00    0    1.67e+00
2020 04 12  2115    58951   76500      0    2.40e+00    0    1.67e+00
2020 04 12  2120    58951   76800      0    2.43e+00    0    1.73e+00
2020 04 12  2125    58951   77100      0    2.42e+00    0    1.70e+00
2020 04 12  2130    58951   77400      0    2.48e+00    0    1.75e+00
2020 04 12  2135    58951   77700      0    2.44e+00    0    1.71e+00
2020 04 12  2140    58951   78000      0    2.42e+00    0    1.70e+00
2020 04 12  2145    58951   78300      0    2.41e+00    0    1.69e+00
2020 04 12  2150    58951   78600      0    2.48e+00    0    1.75e+00
2020 04 12  2155    58951   78900      0    2.42e+00    0    1.69e+00
2020 04 12  2200    58951   79200      0    2.43e+00    0    1.71e+00
2020 04 12  2205    58951   79500      0    2.45e+00    0    1.71e+00
2020 04 12  2210    58951   79800      0    2.42e+00    0    1.70e+00
2020 04 12  2215    58951   80100      0    2.44e+00    0    1.70e+00
2020 04 12  2220    58951   80400      0    2.42e+00    0    1.70e+00
2020 04 12  2225    58951   80700      0    2.38e+00    0    1.66e+00
2020 04 12  2230    58951   81000      0    2.40e+00    0    1.68e+00
2020 04 12  2235    58951   81300      0    2.42e+00    0    1.69e+00
2020 04 12  2240    58951   81600      0    2.52e+00    0    1.76e+00
2020 04 12  2245    58951   81900      0    2.43e+00    0    1.71e+00
2020 04 12  2250    58951   82200      0    2.47e+00    0    1.73e+00
2020 04 12  2255    58951   82500      0    2.47e+00    0    1.74e+00
2020 04 12  2300    58951   82800      0    2.42e+00    0    1.71e+00
2020 04 12  2305    58951   83100      0    2.46e+00    0    1.71e+00
2020 04 12  2310    58951   83400      0    2.45e+00    0    1.70e+00
2020 04 12  2315    58951   83700      0    2.42e+00    0    1.69e+00
2020 04 12  2320    58951   84000      0    2.43e+00    0    1.71e+00
2020 04 12  2325    58951   84300      0    2.41e+00    0    1.68e+00
2020 04 12  2330    58951   84600      0    2.41e+00    0    1.69e+00
2020 04 12  2335    58951   84900      0    2.45e+00    0    1.74e+00
2020 04 12  2340    58951   85200      0    2.46e+00    0    1.74e+00
2020 04 12  2345    58951   85500      0    2.44e+00    0    1.69e+00
2020 04 12  2350    58951   85800      0    2.44e+00    0    1.71e+00
2020 04 12  2355    58951   86100      0    2.44e+00    0    1.71e+00
