:Data_list: 20090629_ace_swepam_1m.txt
:Created: 2009 Jun 30 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 06 29  0035   55011    2100    0        6.9      417.6     1.18e+05
2009 06 29  0036   55011    2160    0        6.5      420.2     1.10e+05
2009 06 29  0037   55011    2220    0        6.7      418.9     1.20e+05
2009 06 29  0038   55011    2280    0        6.9      422.2     1.16e+05
2009 06 29  0039   55011    2340    0        7.3      424.6     1.22e+05
2009 06 29  0040   55011    2400    1        6.8      421.6     1.56e+05
2009 06 29  0041   55011    2460    0        6.4      419.9     1.64e+05
2009 06 29  0042   55011    2520    0        6.0      423.0     1.48e+05
2009 06 29  0043   55011    2580    1        6.5      421.4     1.61e+05
2009 06 29  0044   55011    2640    1        8.1      433.3     1.54e+05
2009 06 29  0045   55011    2700    0        7.5      431.8     1.47e+05
2009 06 29  0046   55011    2760    0        8.0      435.1     1.47e+05
2009 06 29  0047   55011    2820    0        8.1      432.9     1.49e+05
2009 06 29  0048   55011    2880    0        8.2      430.7     1.47e+05
2009 06 29  0049   55011    2940    0        8.2      430.7     1.47e+05
2009 06 29  0050   55011    3000    0        7.3      430.0     1.50e+05
2009 06 29  0051   55011    3060    0        7.2      420.7     1.43e+05
2009 06 29  0052   55011    3120    0        7.1      424.4     1.42e+05
2009 06 29  0053   55011    3180    0        6.8      425.3     1.38e+05
2009 06 29  0054   55011    3240    0        6.5      426.6     1.48e+05
2009 06 29  0055   55011    3300    0        6.4      423.6     1.30e+05
2009 06 29  0056   55011    3360    9    -9999.9    -9999.9    -1.00e+05
2009 06 29  0057   55011    3420    0        7.4      421.4     1.45e+05
2009 06 29  0058   55011    3480    0        7.1      422.5     1.62e+05
2009 06 29  0059   55011    3540    0        6.4      441.7     1.18e+05
2009 06 29  0100   55011    3600    0        6.3      439.8     1.16e+05
2009 06 29  0101   55011    3660    0        6.0      438.5     1.30e+05
2009 06 29  0102   55011    3720    0        6.6      437.9     1.40e+05
2009 06 29  0103   55011    3780    0        5.7      435.0     1.22e+05
2009 06 29  0104   55011    3840    0        5.3      434.9     1.06e+05
2009 06 29  0105   55011    3900    0        5.3      434.9     1.06e+05
2009 06 29  0106   55011    3960    0        5.7      424.5     1.39e+05
2009 06 29  0107   55011    4020    0        6.0      425.6     1.47e+05
2009 06 29  0108   55011    4080    0        6.6      425.1     1.28e+05
2009 06 29  0109   55011    4140    0        5.7      425.7     1.25e+05
2009 06 29  0110   55011    4200    0        6.3      424.7     1.45e+05
2009 06 29  0111   55011    4260    0        6.0      424.1     1.30e+05
2009 06 29  0112   55011    4320    0        5.7      421.1     1.38e+05
2009 06 29  0113   55011    4380    0        5.3      422.8     1.30e+05
2009 06 29  0114   55011    4440    0        6.3      421.9     1.46e+05
2009 06 29  0115   55011    4500    0        6.7      423.4     1.61e+05
2009 06 29  0116   55011    4560    0        6.8      424.1     1.66e+05
2009 06 29  0117   55011    4620    0        6.0      439.9     1.35e+05
2009 06 29  0118   55011    4680    0        6.2      439.6     1.31e+05
2009 06 29  0119   55011    4740    0        5.9      443.4     1.33e+05
2009 06 29  0120   55011    4800    0        6.1      438.1     1.37e+05
2009 06 29  0121   55011    4860    0        6.1      438.1     1.37e+05
2009 06 29  0122   55011    4920    0        6.0      433.8     1.50e+05
2009 06 29  0123   55011    4980    1        6.0      430.3     1.65e+05
2009 06 29  0124   55011    5040    0        5.2      435.5     1.26e+05
2009 06 29  0125   55011    5100    0        5.5      440.0     1.04e+05
2009 06 29  0126   55011    5160    0        5.3      433.0     1.33e+05
2009 06 29  0127   55011    5220    1        5.6      438.0     1.27e+05
2009 06 29  0128   55011    5280    0        5.4      439.1     1.20e+05
2009 06 29  0129   55011    5340    9    -9999.9    -9999.9    -1.00e+05
2009 06 29  0130   55011    5400    0        5.4      438.1     1.49e+05
2009 06 29  0131   55011    5460    0        4.5      435.2     1.63e+05
2009 06 29  0132   55011    5520    0        5.5      427.5     1.42e+05
2009 06 29  0133   55011    5580    0        5.3      432.8     1.55e+05
2009 06 29  0134   55011    5640    0        5.0      425.5     1.56e+05
2009 06 29  0135   55011    5700    0        4.9      425.6     1.57e+05
2009 06 29  0136   55011    5760    0        5.3      426.9     1.62e+05
2009 06 29  0137   55011    5820    0        5.3      426.9     1.62e+05
2009 06 29  0138   55011    5880    0        5.0      432.0     1.38e+05
2009 06 29  0139   55011    5940    0        5.4      428.5     1.54e+05
2009 06 29  0140   55011    6000    0        5.0      431.5     1.32e+05
2009 06 29  0141   55011    6060    0        5.2      426.0     1.63e+05
2009 06 29  0142   55011    6120    1        4.4      430.3     1.83e+05
2009 06 29  0143   55011    6180    0        5.2      429.2     1.59e+05
2009 06 29  0144   55011    6240    0        5.0      428.1     1.64e+05
2009 06 29  0145   55011    6300    0        5.4      432.6     1.38e+05
2009 06 29  0146   55011    6360    0        5.5      426.8     1.61e+05
2009 06 29  0147   55011    6420    0        6.2      423.7     1.56e+05
2009 06 29  0148   55011    6480    1        6.6      422.7     1.94e+05
2009 06 29  0149   55011    6540    0        5.9      420.5     1.79e+05
2009 06 29  0150   55011    6600    0        6.1      420.0     1.85e+05
2009 06 29  0151   55011    6660    0        6.6      420.1     2.03e+05
2009 06 29  0152   55011    6720    0        5.9      432.4     1.84e+05
2009 06 29  0153   55011    6780    0        5.9      432.4     1.84e+05
2009 06 29  0154   55011    6840    0        6.3      434.6     1.71e+05
2009 06 29  0155   55011    6900    1        6.7      428.4     2.10e+05
2009 06 29  0156   55011    6960    0        5.7      429.6     1.82e+05
2009 06 29  0157   55011    7020    0        6.4      424.6     2.02e+05
2009 06 29  0158   55011    7080    0        6.2      428.8     1.70e+05
2009 06 29  0159   55011    7140    0        5.3      429.4     1.99e+05
2009 06 29  0200   55011    7200    0        5.5      431.4     1.86e+05
2009 06 29  0201   55011    7260    0        5.3      431.9     1.78e+05
2009 06 29  0202   55011    7320    9    -9999.9    -9999.9    -1.00e+05
2009 06 29  0203   55011    7380    0        6.0      429.0     1.69e+05
2009 06 29  0204   55011    7440    1        6.4      437.6     1.92e+05
2009 06 29  0205   55011    7500    0        6.2      438.9     1.50e+05
2009 06 29  0206   55011    7560    0        6.3      434.7     1.71e+05
2009 06 29  0207   55011    7620    0        6.6      433.4     1.66e+05
2009 06 29  0208   55011    7680    0        7.7      443.5     2.14e+05
2009 06 29  0209   55011    7740    0        7.7      443.5     2.14e+05
2009 06 29  0210   55011    7800    1        7.6      449.0     1.34e+05
2009 06 29  0211   55011    7860    0        7.5      445.9     1.60e+05
2009 06 29  0212   55011    7920    0        9.6      468.7     2.10e+05
2009 06 29  0213   55011    7980    1        7.9      466.0     2.13e+05
2009 06 29  0214   55011    8040    1        7.8      459.0     2.19e+05
2009 06 29  0215   55011    8100    0        7.9      456.6     1.83e+05
2009 06 29  0216   55011    8160    1        7.9      458.4     1.86e+05
2009 06 29  0217   55011    8220    0        7.2      452.6     1.48e+05
2009 06 29  0218   55011    8280    1        8.4      456.8     2.03e+05
2009 06 29  0219   55011    8340    0        8.0      447.5     1.51e+05
2009 06 29  0220   55011    8400    0        7.9      447.3     1.47e+05
2009 06 29  0221   55011    8460    0        7.9      446.2     1.54e+05
2009 06 29  0222   55011    8520    0        7.9      446.6     1.63e+05
2009 06 29  0223   55011    8580    0        7.7      449.3     1.52e+05
2009 06 29  0224   55011    8640    0        7.9      448.3     1.55e+05
2009 06 29  0225   55011    8700    0        7.9      448.3     1.55e+05
2009 06 29  0226   55011    8760    0        7.6      448.0     1.56e+05
2009 06 29  0227   55011    8820    0        7.7      445.3     1.56e+05
2009 06 29  0228   55011    8880    0        7.7      449.3     1.60e+05
2009 06 29  0229   55011    8940    0        7.8      450.5     1.64e+05
2009 06 29  0230   55011    9000    0        7.8      449.4     1.67e+05
2009 06 29  0231   55011    9060    0        8.4      456.9     1.89e+05
2009 06 29  0232   55011    9120    0        8.7      457.9     1.74e+05
2009 06 29  0233   55011    9180    1        8.4      462.1     1.92e+05
2009 06 29  0234   55011    9240    0        7.9      466.8     1.84e+05
2009 06 29  0235   55011    9300    9    -9999.9    -9999.9    -1.00e+05
2009 06 29  0236   55011    9360    1        7.8      470.3     1.99e+05
2009 06 29  0237   55011    9420    0        7.6      474.1     1.93e+05
2009 06 29  0238   55011    9480    1        7.4      480.1     2.00e+05
2009 06 29  0239   55011    9540    1        7.4      473.2     2.06e+05
2009 06 29  0240   55011    9600    0        7.0      476.4     1.99e+05
2009 06 29  0241   55011    9660    0        7.0      476.4     1.99e+05
2009 06 29  0242   55011    9720    0        6.0      471.5     2.16e+05
2009 06 29  0243   55011    9780    1        7.5      476.3     2.62e+05
2009 06 29  0244   55011    9840    1        7.4      467.7     2.07e+05
2009 06 29  0245   55011    9900    1        6.1      481.5     1.71e+05
2009 06 29  0246   55011    9960    0        7.2      463.1     1.70e+05
2009 06 29  0247   55011   10020    1        7.1      458.6     1.64e+05
2009 06 29  0248   55011   10080    0        7.1      460.3     1.67e+05
2009 06 29  0249   55011   10140    0        7.2      456.9     1.52e+05
2009 06 29  0250   55011   10200    0        6.8      459.5     1.52e+05
2009 06 29  0251   55011   10260    0        6.8      457.4     1.65e+05
2009 06 29  0252   55011   10320    1        8.6      481.1     2.53e+05
2009 06 29  0253   55011   10380    1        7.0      484.6     2.45e+05
2009 06 29  0254   55011   10440    1        7.1      480.0     2.53e+05
2009 06 29  0255   55011   10500    0        7.1      478.4     2.43e+05
2009 06 29  0256   55011   10560    0        5.6      481.2     2.31e+05
2009 06 29  0257   55011   10620    0        5.6      481.2     2.31e+05
2009 06 29  0258   55011   10680    1        6.7      463.7     2.56e+05
2009 06 29  0259   55011   10740    1        5.5      476.1     1.95e+05
2009 06 29  0300   55011   10800    0        6.4      471.5     2.09e+05
2009 06 29  0301   55011   10860    0        6.0      467.7     2.20e+05
2009 06 29  0302   55011   10920    1        6.4      463.9     2.00e+05
2009 06 29  0303   55011   10980    1        6.6      464.9     2.14e+05
2009 06 29  0304   55011   11040    0        5.9      465.7     2.20e+05
2009 06 29  0305   55011   11100    1        6.1      466.1     2.03e+05
2009 06 29  0306   55011   11160    0        6.2      464.4     2.00e+05
2009 06 29  0307   55011   11220    1        7.0      465.5     2.18e+05
2009 06 29  0308   55011   11280    1    -9999.9    -9999.9    -1.00e+05
2009 06 29  0309   55011   11340    0        6.0      466.1     1.76e+05
2009 06 29  0310   55011   11400    0        5.8      463.8     1.90e+05
2009 06 29  0311   55011   11460    0        6.0      463.6     1.91e+05
2009 06 29  0312   55011   11520    0        6.2      464.1     1.82e+05
2009 06 29  0313   55011   11580    0        6.2      464.1     1.82e+05
2009 06 29  0314   55011   11640    1        6.2      464.7     1.67e+05
2009 06 29  0315   55011   11700    0        6.2      463.7     1.58e+05
2009 06 29  0316   55011   11760    0        5.8      464.8     1.65e+05
2009 06 29  0317   55011   11820    0        6.5      466.2     1.77e+05
2009 06 29  0318   55011   11880    1        6.4      467.9     1.83e+05
2009 06 29  0319   55011   11940    1        6.0      469.3     1.74e+05
2009 06 29  0320   55011   12000    1        5.9      465.4     1.87e+05
2009 06 29  0321   55011   12060    1        6.0      469.0     1.72e+05
2009 06 29  0322   55011   12120    1        6.1      469.1     1.77e+05
2009 06 29  0323   55011   12180    1        6.1      467.0     1.75e+05
2009 06 29  0324   55011   12240    1        6.5      468.2     1.88e+05
2009 06 29  0325   55011   12300    0        6.5      465.7     1.84e+05
2009 06 29  0326   55011   12360    1        6.5      467.5     1.75e+05
2009 06 29  0327   55011   12420    1        6.5      467.1     1.83e+05
2009 06 29  0328   55011   12480    0        6.4      466.4     1.65e+05
2009 06 29  0329   55011   12540    0        6.4      466.4     1.65e+05
2009 06 29  0330   55011   12600    0        6.1      470.0     1.78e+05
2009 06 29  0331   55011   12660    0        5.6      471.4     1.75e+05
2009 06 29  0332   55011   12720    0        5.2      473.9     1.84e+05
2009 06 29  0333   55011   12780    0        5.9      468.4     1.56e+05
2009 06 29  0334   55011   12840    0        5.8      471.1     1.80e+05
2009 06 29  0335   55011   12900    1        5.7      463.9     1.83e+05
2009 06 29  0336   55011   12960    1        5.7      467.9     1.86e+05
2009 06 29  0337   55011   13020    1        5.7      470.4     2.22e+05
2009 06 29  0338   55011   13080    1        5.7      473.6     2.03e+05
2009 06 29  0339   55011   13140    0        5.8      462.4     1.62e+05
2009 06 29  0340   55011   13200    1        5.4      464.1     1.74e+05
2009 06 29  0341   55011   13260    1    -9999.9    -9999.9    -1.00e+05
2009 06 29  0342   55011   13320    0        5.6      458.8     1.66e+05
2009 06 29  0343   55011   13380    1        5.8      474.0     2.14e+05
2009 06 29  0344   55011   13440    1        6.0      470.8     2.13e+05
2009 06 29  0345   55011   13500    1        6.0      470.8     2.13e+05
2009 06 29  0346   55011   13560    1        6.5      466.6     2.21e+05
2009 06 29  0347   55011   13620    1        6.4      467.6     2.28e+05
2009 06 29  0348   55011   13680    1        6.7      465.3     2.34e+05
2009 06 29  0349   55011   13740    0        4.5      472.6     1.78e+05
2009 06 29  0350   55011   13800    1        4.9      472.7     1.65e+05
2009 06 29  0351   55011   13860    0        4.9      472.5     1.53e+05
2009 06 29  0352   55011   13920    0        4.6      474.3     1.53e+05
2009 06 29  0353   55011   13980    0        4.7      476.3     1.60e+05
2009 06 29  0354   55011   14040    0        4.6      479.7     1.73e+05
2009 06 29  0355   55011   14100    1        4.7      483.5     1.82e+05
2009 06 29  0356   55011   14160    0        4.7      487.3     1.88e+05
2009 06 29  0357   55011   14220    1        4.5      479.4     1.57e+05
2009 06 29  0358   55011   14280    0        4.8      480.6     1.70e+05
2009 06 29  0359   55011   14340    0        4.5      486.8     1.55e+05
2009 06 29  0400   55011   14400    0        5.0      478.0     1.60e+05
2009 06 29  0401   55011   14460    0        5.0      478.0     1.60e+05
2009 06 29  0402   55011   14520    0        5.3      478.0     1.60e+05
2009 06 29  0403   55011   14580    0        4.7      476.1     1.53e+05
2009 06 29  0404   55011   14640    1        4.5      478.4     1.65e+05
2009 06 29  0405   55011   14700    0        4.3      481.9     1.53e+05
2009 06 29  0406   55011   14760    1        4.2      486.0     1.88e+05
2009 06 29  0407   55011   14820    0        4.3      487.1     1.55e+05
2009 06 29  0408   55011   14880    0        3.9      486.2     1.39e+05
2009 06 29  0409   55011   14940    1        4.9      482.4     1.97e+05
2009 06 29  0410   55011   15000    1        5.0      478.9     1.95e+05
2009 06 29  0411   55011   15060    0        4.4      487.4     2.06e+05
2009 06 29  0412   55011   15120    0        4.3      493.6     2.39e+05
2009 06 29  0413   55011   15180    1        4.7      498.0     2.61e+05
2009 06 29  0414   55011   15240    1    -9999.9    -9999.9    -1.00e+05
2009 06 29  0415   55011   15300    1        4.8      499.4     2.63e+05
2009 06 29  0416   55011   15360    1        4.6      498.4     2.76e+05
2009 06 29  0417   55011   15420    1        4.6      498.4     2.76e+05
2009 06 29  0418   55011   15480    0        4.3      495.3     2.64e+05
2009 06 29  0419   55011   15540    1        1.4      446.4     4.40e+04
2009 06 29  0420   55011   15600    0        3.6      544.8     2.74e+05
2009 06 29  0421   55011   15660    0        3.4      545.1     2.63e+05
2009 06 29  0422   55011   15720    0        3.5      525.2     2.78e+05
2009 06 29  0423   55011   15780    0        3.9      544.8     2.29e+05
2009 06 29  0424   55011   15840    0        3.2      539.8     2.46e+05
2009 06 29  0425   55011   15900    0        3.7      511.3     2.86e+05
2009 06 29  0426   55011   15960    1        3.9      505.5     2.51e+05
2009 06 29  0427   55011   16020    1        3.8      502.5     2.87e+05
2009 06 29  0428   55011   16080    0        3.4      518.1     2.37e+05
2009 06 29  0429   55011   16140    0        3.3      502.3     2.49e+05
2009 06 29  0430   55011   16200    0        4.3      502.9     2.52e+05
2009 06 29  0431   55011   16260    0        3.6      503.5     2.46e+05
2009 06 29  0432   55011   16320    1        3.9      499.6     2.50e+05
2009 06 29  0433   55011   16380    1        3.9      499.6     2.50e+05
2009 06 29  0434   55011   16440    0        4.1      505.1     2.77e+05
2009 06 29  0435   55011   16500    0        3.7      513.5     3.16e+05
2009 06 29  0436   55011   16560    0        5.7      527.1     2.63e+05
2009 06 29  0437   55011   16620    0        4.4      538.4     2.52e+05
2009 06 29  0438   55011   16680    0        3.8      539.7     2.51e+05
2009 06 29  0439   55011   16740    0        3.8      541.4     2.42e+05
2009 06 29  0440   55011   16800    0        3.9      543.7     2.45e+05
2009 06 29  0441   55011   16860    0        4.3      540.8     2.33e+05
2009 06 29  0442   55011   16920    0        3.9      541.5     2.55e+05
2009 06 29  0443   55011   16980    0        3.9      529.7     2.12e+05
2009 06 29  0444   55011   17040    0        4.1      526.0     2.39e+05
2009 06 29  0445   55011   17100    0        4.0      526.3     2.21e+05
2009 06 29  0446   55011   17160    0        3.9      523.6     2.43e+05
2009 06 29  0447   55011   17220    9    -9999.9    -9999.9    -1.00e+05
2009 06 29  0448   55011   17280    0        3.8      515.3     2.31e+05
2009 06 29  0449   55011   17340    0        3.8      515.3     2.31e+05
2009 06 29  0450   55011   17400    0        3.7      509.7     2.40e+05
2009 06 29  0451   55011   17460    0        3.9      506.3     2.67e+05
2009 06 29  0452   55011   17520    1        3.6      510.3     2.47e+05
2009 06 29  0453   55011   17580    1        3.7      508.9     2.37e+05
2009 06 29  0454   55011   17640    0        3.5      509.3     2.11e+05
2009 06 29  0455   55011   17700    1        4.0      504.7     2.33e+05
2009 06 29  0456   55011   17760    1        4.3      499.3     2.49e+05
2009 06 29  0457   55011   17820    1        4.3      498.6     2.58e+05
2009 06 29  0458   55011   17880    1        4.3      501.1     2.69e+05
2009 06 29  0459   55011   17940    0        4.0      503.2     2.60e+05
2009 06 29  0500   55011   18000    0        4.2      500.4     2.43e+05
2009 06 29  0501   55011   18060    1        4.2      499.9     2.58e+05
2009 06 29  0502   55011   18120    1        4.1      506.0     2.54e+05
2009 06 29  0503   55011   18180    0        3.9      507.5     2.68e+05
2009 06 29  0504   55011   18240    0        4.0      509.3     2.75e+05
2009 06 29  0505   55011   18300    0        4.0      509.3     2.75e+05
2009 06 29  0506   55011   18360    0        4.1      509.2     2.58e+05
2009 06 29  0507   55011   18420    0        4.0      505.5     2.51e+05
2009 06 29  0508   55011   18480    1        3.5      492.1     2.32e+05
2009 06 29  0509   55011   18540    1        3.9      494.9     2.31e+05
2009 06 29  0510   55011   18600    0        3.8      496.6     2.30e+05
2009 06 29  0511   55011   18660    0        3.6      501.6     2.36e+05
2009 06 29  0512   55011   18720    0        3.7      503.4     2.33e+05
2009 06 29  0513   55011   18780    0        3.4      507.7     2.23e+05
2009 06 29  0514   55011   18840    1        3.4      507.1     2.34e+05
2009 06 29  0515   55011   18900    0        3.5      504.3     2.22e+05
2009 06 29  0516   55011   18960    1        3.3      506.2     2.27e+05
2009 06 29  0517   55011   19020    0        3.7      508.9     2.39e+05
2009 06 29  0518   55011   19080    0        3.5      505.2     2.16e+05
2009 06 29  0519   55011   19140    0        3.8      505.7     2.15e+05
2009 06 29  0520   55011   19200    9    -9999.9    -9999.9    -1.00e+05
2009 06 29  0521   55011   19260    9    -9999.9    -9999.9    -1.00e+05
2009 06 29  0522   55011   19320    1        4.0      507.1     2.29e+05
2009 06 29  0523   55011   19380    0        4.0      513.5     2.23e+05
2009 06 29  0524   55011   19440    0        3.9      504.0     2.36e+05
2009 06 29  0525   55011   19500    0        3.5      502.6     2.12e+05
2009 06 29  0526   55011   19560    0        3.4      512.0     2.39e+05
2009 06 29  0527   55011   19620    0        3.6      510.7     2.15e+05
2009 06 29  0528   55011   19680    1        3.5      507.1     2.11e+05
2009 06 29  0529   55011   19740    0        3.5      505.8     2.23e+05
2009 06 29  0530   55011   19800    0        3.4      505.7     2.18e+05
2009 06 29  0531   55011   19860    1        3.7      510.7     2.28e+05
2009 06 29  0532   55011   19920    0        3.0      521.0     2.69e+05
2009 06 29  0533   55011   19980    0        3.9      518.7     2.72e+05
2009 06 29  0534   55011   20040    0        4.1      516.0     1.98e+05
2009 06 29  0535   55011   20100    0        3.9      515.3     2.35e+05
2009 06 29  0536   55011   20160    0        4.1      515.5     2.09e+05
2009 06 29  0537   55011   20220    0        4.1      515.5     2.09e+05
2009 06 29  0538   55011   20280    0        4.0      517.5     2.11e+05
2009 06 29  0539   55011   20340    0        3.6      519.2     2.02e+05
2009 06 29  0540   55011   20400    0        3.7      516.7     2.08e+05
2009 06 29  0541   55011   20460    0        3.6      512.0     2.09e+05
2009 06 29  0542   55011   20520    0        3.9      509.8     2.18e+05
2009 06 29  0543   55011   20580    0        3.7      507.8     2.09e+05
2009 06 29  0544   55011   20640    0        3.7      508.9     2.19e+05
2009 06 29  0545   55011   20700    0        3.8      508.7     2.22e+05
2009 06 29  0546   55011   20760    0        4.1      510.4     2.35e+05
2009 06 29  0547   55011   20820    0        3.6      509.6     2.20e+05
2009 06 29  0548   55011   20880    0        2.9      522.5     2.15e+05
2009 06 29  0549   55011   20940    1        3.5      501.7     2.30e+05
2009 06 29  0550   55011   21000    1        3.1      511.5     2.05e+05
2009 06 29  0551   55011   21060    0        3.3      513.8     2.31e+05
2009 06 29  0552   55011   21120    0        3.9      512.1     2.01e+05
2009 06 29  0553   55011   21180    0        3.9      512.1     2.01e+05
2009 06 29  0554   55011   21240    9    -9999.9    -9999.9    -1.00e+05
2009 06 29  0555   55011   21300    0        3.6      510.6     2.12e+05
2009 06 29  0556   55011   21360    0        4.2      509.6     2.20e+05
2009 06 29  0557   55011   21420    1        4.0      511.4     2.25e+05
2009 06 29  0558   55011   21480    1        4.0      502.0     2.21e+05
2009 06 29  0559   55011   21540    1        3.7      505.8     2.28e+05
2009 06 29  0600   55011   21600    0        3.6      506.4     2.42e+05
2009 06 29  0601   55011   21660    1        3.9      509.3     2.18e+05
2009 06 29  0602   55011   21720    1        3.8      509.2     2.19e+05
2009 06 29  0603   55011   21780    1        3.9      503.6     2.28e+05
2009 06 29  0604   55011   21840    1        3.7      505.5     2.23e+05
2009 06 29  0605   55011   21900    1        3.9      506.9     2.08e+05
2009 06 29  0606   55011   21960    1        4.0      505.6     2.05e+05
2009 06 29  0607   55011   22020    0        3.7      503.4     2.18e+05
2009 06 29  0608   55011   22080    1        3.5      507.3     2.34e+05
2009 06 29  0609   55011   22140    1        3.5      507.3     2.34e+05
2009 06 29  0610   55011   22200    0        3.9      503.0     2.15e+05
2009 06 29  0611   55011   22260    1        3.8      501.9     2.11e+05
2009 06 29  0612   55011   22320    1        4.0      503.3     2.14e+05
2009 06 29  0613   55011   22380    1        4.0      503.5     2.08e+05
2009 06 29  0614   55011   22440    1        3.9      500.6     1.98e+05
2009 06 29  0615   55011   22500    1        4.0      501.7     2.27e+05
2009 06 29  0616   55011   22560    1        3.9      501.1     2.28e+05
2009 06 29  0617   55011   22620    1        3.9      503.0     2.21e+05
2009 06 29  0618   55011   22680    0        4.2      501.1     2.04e+05
2009 06 29  0619   55011   22740    1        4.0      499.5     2.18e+05
2009 06 29  0620   55011   22800    0        3.7      504.8     2.25e+05
2009 06 29  0621   55011   22860    1        3.9      502.3     2.23e+05
2009 06 29  0622   55011   22920    0        3.9      501.9     2.26e+05
2009 06 29  0623   55011   22980    0        3.7      502.1     2.13e+05
2009 06 29  0624   55011   23040    0        3.8      505.0     2.32e+05
2009 06 29  0625   55011   23100    0        3.8      505.0     2.32e+05
2009 06 29  0626   55011   23160    0        3.7      504.0     2.07e+05
2009 06 29  0627   55011   23220    9    -9999.9    -9999.9    -1.00e+05
2009 06 29  0628   55011   23280    0        3.9      505.2     2.18e+05
2009 06 29  0629   55011   23340    0        3.0      516.0     2.45e+05
2009 06 29  0630   55011   23400    0        2.9      517.9     1.87e+05
2009 06 29  0631   55011   23460    0        3.0      524.0     2.00e+05
2009 06 29  0632   55011   23520    0        3.1      522.4     1.90e+05
2009 06 29  0633   55011   23580    0        3.3      523.0     1.97e+05
2009 06 29  0634   55011   23640    0        3.3      524.7     2.09e+05
2009 06 29  0635   55011   23700    1        3.2      529.1     2.05e+05
2009 06 29  0636   55011   23760    0        2.7      535.0     2.14e+05
2009 06 29  0637   55011   23820    0        2.5      547.5     2.31e+05
