:Data_list: 20230313_ace_sis_5m.txt
:Created: 2023 Mar 14 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2023 03 13  1350    60016   49800      0    2.88e+01    0    7.04e+00
2023 03 13  1355    60016   50100      0    3.07e+01    0    7.60e+00
2023 03 13  1400    60016   50400      0    3.14e+01    0    6.91e+00
2023 03 13  1405    60016   50700      0    3.43e+01    0    6.70e+00
2023 03 13  1410    60016   51000      0    3.43e+01    0    6.70e+00
2023 03 13  1415    60016   51300      9   -1.00e+05    9   -1.00e+05
2023 03 13  1420    60016   51600      0    3.28e+01    0    7.07e+00
2023 03 13  1425    60016   51900      9   -1.00e+05    9   -1.00e+05
2023 03 13  1430    60016   52200      0    2.74e+01    0    5.81e+00
2023 03 13  1435    60016   52500      9   -1.00e+05    9   -1.00e+05
2023 03 13  1440    60016   52800      0    2.29e+01    0    5.54e+00
2023 03 13  1445    60016   53100      9   -1.00e+05    9   -1.00e+05
2023 03 13  1450    60016   53400      9   -1.00e+05    9   -1.00e+05
2023 03 13  1455    60016   53700      9   -1.00e+05    9   -1.00e+05
2023 03 13  1500    60016   54000      0    2.56e+01    0    5.86e+00
2023 03 13  1505    60016   54300      9   -1.00e+05    9   -1.00e+05
2023 03 13  1510    60016   54600      0    2.22e+01    0    5.35e+00
2023 03 13  1515    60016   54900      0    2.22e+01    0    5.35e+00
2023 03 13  1520    60016   55200      9   -1.00e+05    9   -1.00e+05
2023 03 13  1525    60016   55500      0    2.02e+01    0    5.08e+00
2023 03 13  1530    60016   55800      9   -1.00e+05    9   -1.00e+05
2023 03 13  1535    60016   56100      0    2.88e+01    0    6.01e+00
2023 03 13  1540    60016   56400      9   -1.00e+05    9   -1.00e+05
2023 03 13  1545    60016   56700      0    2.79e+01    0    5.81e+00
2023 03 13  1550    60016   57000      0    2.50e+01    0    4.87e+00
2023 03 13  1555    60016   57300      0    2.91e+01    0    6.16e+00
2023 03 13  1600    60016   57600      0    2.43e+01    0    5.19e+00
2023 03 13  1605    60016   57900      9   -1.00e+05    9   -1.00e+05
2023 03 13  1610    60016   58200      0    1.91e+01    0    5.02e+00
2023 03 13  1615    60016   58500      9   -1.00e+05    9   -1.00e+05
2023 03 13  1620    60016   58800      0    2.08e+01    0    4.93e+00
2023 03 13  1625    60016   59100      9   -1.00e+05    9   -1.00e+05
2023 03 13  1630    60016   59400      0    2.42e+01    0    5.34e+00
2023 03 13  1635    60016   59700      0    2.29e+01    0    5.31e+00
2023 03 13  1640    60016   60000      0    2.08e+01    0    5.14e+00
2023 03 13  1645    60016   60300      0    2.18e+01    0    5.08e+00
2023 03 13  1650    60016   60600      0    2.20e+01    0    4.97e+00
2023 03 13  1655    60016   60900      0    2.26e+01    0    5.14e+00
2023 03 13  1700    60016   61200      0    1.96e+01    0    4.74e+00
2023 03 13  1705    60016   61500      0    1.96e+01    0    4.61e+00
2023 03 13  1710    60016   61800      0    1.93e+01    0    4.76e+00
2023 03 13  1715    60016   62100      0    2.15e+01    0    5.09e+00
2023 03 13  1720    60016   62400      0    2.26e+01    0    5.06e+00
2023 03 13  1725    60016   62700      0    2.26e+01    0    5.24e+00
2023 03 13  1730    60016   63000      0    2.20e+01    0    5.09e+00
2023 03 13  1735    60016   63300      0    2.12e+01    0    4.89e+00
2023 03 13  1740    60016   63600      0    2.08e+01    0    4.61e+00
2023 03 13  1745    60016   63900      0    2.06e+01    0    4.76e+00
2023 03 13  1750    60016   64200      0    1.89e+01    0    4.52e+00
2023 03 13  1755    60016   64500      0    1.93e+01    0    4.61e+00
2023 03 13  1800    60016   64800      0    1.75e+01    0    4.43e+00
2023 03 13  1805    60016   65100      0    1.82e+01    0    4.52e+00
2023 03 13  1810    60016   65400      0    2.06e+01    0    4.80e+00
2023 03 13  1815    60016   65700      0    2.14e+01    0    4.76e+00
2023 03 13  1820    60016   66000      0    2.18e+01    0    4.79e+00
2023 03 13  1825    60016   66300      0    2.17e+01    0    4.71e+00
2023 03 13  1830    60016   66600      0    2.32e+01    0    4.81e+00
2023 03 13  1835    60016   66900      0    2.34e+01    0    5.09e+00
2023 03 13  1840    60016   67200      0    2.32e+01    0    5.26e+00
2023 03 13  1845    60016   67500      0    2.24e+01    0    5.07e+00
2023 03 13  1850    60016   67800      0    2.24e+01    0    4.96e+00
2023 03 13  1855    60016   68100      0    1.92e+01    0    4.51e+00
2023 03 13  1900    60016   68400      0    1.64e+01    0    4.51e+00
2023 03 13  1905    60016   68700      0    1.66e+01    0    4.28e+00
2023 03 13  1910    60016   69000      0    1.78e+01    0    4.25e+00
2023 03 13  1915    60016   69300      0    1.69e+01    0    4.14e+00
2023 03 13  1920    60016   69600      0    1.74e+01    0    4.26e+00
2023 03 13  1925    60016   69900      0    1.84e+01    0    4.47e+00
2023 03 13  1930    60016   70200      0    1.48e+01    0    4.03e+00
2023 03 13  1935    60016   70500      0    1.49e+01    0    3.89e+00
2023 03 13  1940    60016   70800      0    1.49e+01    0    3.98e+00
2023 03 13  1945    60016   71100      0    1.71e+01    0    4.20e+00
2023 03 13  1950    60016   71400      0    1.65e+01    0    4.22e+00
2023 03 13  1955    60016   71700      0    1.63e+01    0    4.05e+00
2023 03 13  2000    60016   72000      0    1.61e+01    0    4.04e+00
2023 03 13  2005    60016   72300      0    1.79e+01    0    4.08e+00
2023 03 13  2010    60016   72600      0    1.78e+01    0    4.20e+00
2023 03 13  2015    60016   72900      0    1.86e+01    0    4.29e+00
2023 03 13  2020    60016   73200      0    1.71e+01    0    4.24e+00
2023 03 13  2025    60016   73500      0    1.70e+01    0    4.12e+00
2023 03 13  2030    60016   73800      0    1.79e+01    0    4.08e+00
2023 03 13  2035    60016   74100      0    1.66e+01    0    4.07e+00
2023 03 13  2040    60016   74400      0    1.69e+01    0    4.15e+00
2023 03 13  2045    60016   74700      0    1.68e+01    0    4.20e+00
2023 03 13  2050    60016   75000      0    1.65e+01    0    4.12e+00
2023 03 13  2055    60016   75300      0    1.83e+01    0    4.21e+00
2023 03 13  2100    60016   75600      0    1.80e+01    0    4.30e+00
2023 03 13  2105    60016   75900      0    1.78e+01    0    4.16e+00
2023 03 13  2110    60016   76200      0    1.86e+01    0    4.31e+00
2023 03 13  2115    60016   76500      0    1.86e+01    0    4.32e+00
2023 03 13  2120    60016   76800      0    1.90e+01    0    4.23e+00
2023 03 13  2125    60016   77100      0    1.79e+01    0    4.23e+00
2023 03 13  2130    60016   77400      0    1.78e+01    0    4.11e+00
2023 03 13  2135    60016   77700      0    1.74e+01    0    4.19e+00
2023 03 13  2140    60016   78000      0    1.70e+01    0    4.01e+00
2023 03 13  2145    60016   78300      0    1.71e+01    0    4.32e+00
2023 03 13  2150    60016   78600      0    1.62e+01    0    4.10e+00
2023 03 13  2155    60016   78900      9   -1.00e+05    9   -1.00e+05
2023 03 13  2200    60016   79200      9   -1.00e+05    9   -1.00e+05
2023 03 13  2205    60016   79500      9   -1.00e+05    9   -1.00e+05
2023 03 13  2210    60016   79800      9   -1.00e+05    9   -1.00e+05
2023 03 13  2215    60016   80100      0    1.38e+01    0    3.47e+00
2023 03 13  2220    60016   80400      0    1.36e+01    0    3.71e+00
2023 03 13  2225    60016   80700      0    1.32e+01    0    3.79e+00
2023 03 13  2230    60016   81000      0    1.23e+01    0    3.71e+00
2023 03 13  2235    60016   81300      0    1.24e+01    0    3.98e+00
2023 03 13  2240    60016   81600      0    1.12e+01    0    3.43e+00
2023 03 13  2245    60016   81900      0    1.11e+01    0    3.54e+00
2023 03 13  2250    60016   82200      0    1.15e+01    0    3.53e+00
2023 03 13  2255    60016   82500      0    1.23e+01    0    3.64e+00
2023 03 13  2300    60016   82800      0    1.27e+01    0    3.62e+00
2023 03 13  2305    60016   83100      0    1.25e+01    0    3.55e+00
2023 03 13  2310    60016   83400      0    1.25e+01    0    3.57e+00
2023 03 13  2315    60016   83700      0    1.26e+01    0    3.59e+00
2023 03 13  2320    60016   84000      0    1.25e+01    0    3.54e+00
2023 03 13  2325    60016   84300      0    1.23e+01    0    3.66e+00
2023 03 13  2330    60016   84600      0    1.17e+01    0    3.43e+00
2023 03 13  2335    60016   84900      0    1.13e+01    0    3.57e+00
2023 03 13  2340    60016   85200      0    1.11e+01    0    3.57e+00
2023 03 13  2345    60016   85500      0    1.09e+01    0    3.51e+00
2023 03 13  2350    60016   85800      0    1.06e+01    0    3.43e+00
2023 03 13  2355    60016   86100      0    9.90e+00    0    3.29e+00
