:Data_list: 20230502_ace_sis_5m.txt
:Created: 2023 May 02 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2023 05 02  0635    60066   23700      0    1.21e+00    0    8.51e-01
2023 05 02  0640    60066   24000      0    1.20e+00    0    8.52e-01
2023 05 02  0645    60066   24300      0    1.19e+00    0    8.46e-01
2023 05 02  0650    60066   24600      0    1.21e+00    0    8.51e-01
2023 05 02  0655    60066   24900      0    1.21e+00    0    8.54e-01
2023 05 02  0700    60066   25200      0    1.19e+00    0    8.47e-01
2023 05 02  0705    60066   25500      0    1.17e+00    0    8.20e-01
2023 05 02  0710    60066   25800      0    1.20e+00    0    8.35e-01
2023 05 02  0715    60066   26100      0    1.18e+00    0    8.29e-01
2023 05 02  0720    60066   26400      0    1.23e+00    0    8.70e-01
2023 05 02  0725    60066   26700      0    1.21e+00    0    8.53e-01
2023 05 02  0730    60066   27000      0    1.20e+00    0    8.39e-01
2023 05 02  0735    60066   27300      0    1.21e+00    0    8.52e-01
2023 05 02  0740    60066   27600      0    1.22e+00    0    8.47e-01
2023 05 02  0745    60066   27900      0    1.21e+00    0    8.53e-01
2023 05 02  0750    60066   28200      0    1.20e+00    0    8.42e-01
2023 05 02  0755    60066   28500      0    1.20e+00    0    8.47e-01
2023 05 02  0800    60066   28800      0    1.22e+00    0    8.61e-01
2023 05 02  0805    60066   29100      0    1.19e+00    0    8.35e-01
2023 05 02  0810    60066   29400      0    1.19e+00    0    8.46e-01
2023 05 02  0815    60066   29700      0    1.23e+00    0    8.70e-01
2023 05 02  0820    60066   30000      0    1.21e+00    0    8.51e-01
2023 05 02  0825    60066   30300      0    1.22e+00    0    8.65e-01
2023 05 02  0830    60066   30600      0    1.16e+00    0    8.20e-01
2023 05 02  0835    60066   30900      0    1.21e+00    0    8.53e-01
2023 05 02  0840    60066   31200      0    1.18e+00    0    8.22e-01
2023 05 02  0845    60066   31500      0    1.23e+00    0    8.67e-01
2023 05 02  0850    60066   31800      0    1.24e+00    0    8.72e-01
2023 05 02  0855    60066   32100      0    1.24e+00    0    8.77e-01
