:Data_list: 20201025_ace_sis_5m.txt
:Created: 2020 Oct 26 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2020 10 25  2130    59147   77400      9   -1.00e+05    9   -1.00e+05
2020 10 25  2135    59147   77700      9   -1.00e+05    9   -1.00e+05
2020 10 25  2140    59147   78000      9   -1.00e+05    9   -1.00e+05
2020 10 25  2145    59147   78300      9   -1.00e+05    9   -1.00e+05
2020 10 25  2150    59147   78600      9   -1.00e+05    9   -1.00e+05
2020 10 25  2155    59147   78900      9   -1.00e+05    9   -1.00e+05
2020 10 25  2200    59147   79200      9   -1.00e+05    9   -1.00e+05
2020 10 25  2205    59147   79500      9   -1.00e+05    9   -1.00e+05
2020 10 25  2210    59147   79800      9   -1.00e+05    9   -1.00e+05
2020 10 25  2215    59147   80100      9   -1.00e+05    9   -1.00e+05
2020 10 25  2220    59147   80400      9   -1.00e+05    9   -1.00e+05
2020 10 25  2225    59147   80700      9   -1.00e+05    9   -1.00e+05
2020 10 25  2230    59147   81000      9   -1.00e+05    9   -1.00e+05
2020 10 25  2235    59147   81300      9   -1.00e+05    9   -1.00e+05
2020 10 25  2240    59147   81600      9   -1.00e+05    9   -1.00e+05
2020 10 25  2245    59147   81900      9   -1.00e+05    9   -1.00e+05
2020 10 25  2250    59147   82200      9   -1.00e+05    9   -1.00e+05
2020 10 25  2255    59147   82500      9   -1.00e+05    9   -1.00e+05
2020 10 25  2300    59147   82800      9   -1.00e+05    9   -1.00e+05
2020 10 25  2305    59147   83100      9   -1.00e+05    9   -1.00e+05
2020 10 25  2310    59147   83400      9   -1.00e+05    9   -1.00e+05
2020 10 25  2315    59147   83700      9   -1.00e+05    9   -1.00e+05
2020 10 25  2320    59147   84000      9   -1.00e+05    9   -1.00e+05
2020 10 25  2325    59147   84300      9   -1.00e+05    9   -1.00e+05
2020 10 25  2330    59147   84600      9   -1.00e+05    9   -1.00e+05
2020 10 25  2335    59147   84900      9   -1.00e+05    9   -1.00e+05
2020 10 25  2340    59147   85200      9   -1.00e+05    9   -1.00e+05
2020 10 25  2345    59147   85500      9   -1.00e+05    9   -1.00e+05
2020 10 25  2350    59147   85800      9   -1.00e+05    9   -1.00e+05
2020 10 25  2355    59147   86100      9   -1.00e+05    9   -1.00e+05
