:Data_list: 20221229_ace_sis_5m.txt
:Created: 2022 Dec 30 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2022 12 29  0435    59942   16500      0    1.23e+00    0    8.55e-01
2022 12 29  0440    59942   16800      0    1.21e+00    0    8.63e-01
2022 12 29  0445    59942   17100      0    1.29e+00    0    8.92e-01
2022 12 29  0450    59942   17400      0    1.21e+00    0    8.64e-01
2022 12 29  0455    59942   17700      0    1.16e+00    0    8.08e-01
2022 12 29  0500    59942   18000      0    1.18e+00    0    8.45e-01
2022 12 29  0505    59942   18300      0    1.19e+00    0    8.32e-01
2022 12 29  0510    59942   18600      0    1.25e+00    0    8.67e-01
2022 12 29  0515    59942   18900      0    1.23e+00    0    8.79e-01
2022 12 29  0520    59942   19200      0    1.23e+00    0    8.46e-01
2022 12 29  0525    59942   19500      0    1.25e+00    0    8.92e-01
2022 12 29  0530    59942   19800      0    1.14e+00    0    7.97e-01
2022 12 29  0535    59942   20100      0    1.13e+00    0    7.73e-01
2022 12 29  0540    59942   20400      0    1.19e+00    0    8.14e-01
2022 12 29  0545    59942   20700      0    1.08e+00    0    7.54e-01
2022 12 29  0550    59942   21000      0    1.16e+00    0    8.14e-01
2022 12 29  0555    59942   21300      0    1.22e+00    0    8.64e-01
2022 12 29  0600    59942   21600      0    1.16e+00    0    7.95e-01
2022 12 29  0605    59942   21900      0    1.19e+00    0    8.22e-01
2022 12 29  0610    59942   22200      0    1.26e+00    0    8.82e-01
2022 12 29  0615    59942   22500      0    1.19e+00    0    8.33e-01
2022 12 29  0620    59942   22800      0    1.23e+00    0    8.57e-01
2022 12 29  0625    59942   23100      0    1.21e+00    0    8.55e-01
2022 12 29  0630    59942   23400      0    1.27e+00    0    8.96e-01
2022 12 29  0635    59942   23700      0    1.25e+00    0    8.94e-01
2022 12 29  0640    59942   24000      0    1.21e+00    0    8.37e-01
2022 12 29  0645    59942   24300      0    1.15e+00    0    8.07e-01
2022 12 29  0650    59942   24600      0    1.25e+00    0    8.76e-01
2022 12 29  0655    59942   24900      0    1.22e+00    0    8.50e-01
2022 12 29  0700    59942   25200      0    1.18e+00    0    8.10e-01
2022 12 29  0705    59942   25500      0    1.17e+00    0    8.19e-01
2022 12 29  0710    59942   25800      0    1.23e+00    0    8.87e-01
2022 12 29  0715    59942   26100      0    1.25e+00    0    8.90e-01
2022 12 29  0720    59942   26400      0    1.19e+00    0    8.25e-01
2022 12 29  0725    59942   26700      0    1.24e+00    0    8.82e-01
2022 12 29  0730    59942   27000      0    1.26e+00    0    9.06e-01
2022 12 29  0735    59942   27300      0    1.20e+00    0    8.31e-01
2022 12 29  0740    59942   27600      0    1.24e+00    0    8.74e-01
2022 12 29  0745    59942   27900      0    1.21e+00    0    8.71e-01
2022 12 29  0750    59942   28200      0    1.21e+00    0    8.50e-01
2022 12 29  0755    59942   28500      0    1.23e+00    0    8.24e-01
2022 12 29  0800    59942   28800      0    1.15e+00    0    8.05e-01
2022 12 29  0805    59942   29100      0    1.16e+00    0    8.26e-01
2022 12 29  0810    59942   29400      0    1.19e+00    0    8.13e-01
2022 12 29  0815    59942   29700      0    1.19e+00    0    8.50e-01
2022 12 29  0820    59942   30000      0    1.20e+00    0    8.57e-01
2022 12 29  0825    59942   30300      0    1.22e+00    0    8.40e-01
2022 12 29  0830    59942   30600      0    1.23e+00    0    8.86e-01
2022 12 29  0835    59942   30900      0    1.15e+00    0    8.13e-01
2022 12 29  0840    59942   31200      0    1.14e+00    0    7.88e-01
2022 12 29  0845    59942   31500      0    1.28e+00    0    9.01e-01
2022 12 29  0850    59942   31800      0    1.21e+00    0    8.50e-01
2022 12 29  0855    59942   32100      0    1.28e+00    0    8.86e-01
2022 12 29  0900    59942   32400      0    1.22e+00    0    8.64e-01
2022 12 29  0905    59942   32700      0    1.27e+00    0    8.71e-01
2022 12 29  0910    59942   33000      0    1.20e+00    0    8.65e-01
2022 12 29  0915    59942   33300      0    1.29e+00    0    9.04e-01
2022 12 29  0920    59942   33600      0    1.21e+00    0    8.29e-01
2022 12 29  0925    59942   33900      0    1.30e+00    0    9.27e-01
2022 12 29  0930    59942   34200      0    1.23e+00    0    8.87e-01
2022 12 29  0935    59942   34500      0    1.20e+00    0    8.50e-01
2022 12 29  0940    59942   34800      0    1.16e+00    0    7.89e-01
2022 12 29  0945    59942   35100      0    1.19e+00    0    8.48e-01
2022 12 29  0950    59942   35400      0    1.26e+00    0    8.74e-01
2022 12 29  0955    59942   35700      9   -1.00e+05    9   -1.00e+05
2022 12 29  1000    59942   36000      0    1.18e+00    0    8.11e-01
2022 12 29  1005    59942   36300      0    1.25e+00    0    9.07e-01
2022 12 29  1010    59942   36600      0    1.14e+00    0    8.20e-01
2022 12 29  1015    59942   36900      0    1.12e+00    0    7.83e-01
2022 12 29  1020    59942   37200      0    1.14e+00    0    7.84e-01
2022 12 29  1025    59942   37500      0    1.16e+00    0    8.12e-01
2022 12 29  1030    59942   37800      0    1.19e+00    0    8.07e-01
2022 12 29  1035    59942   38100      0    1.32e+00    0    9.27e-01
2022 12 29  1040    59942   38400      0    1.25e+00    0    8.69e-01
2022 12 29  1045    59942   38700      0    1.27e+00    0    8.62e-01
2022 12 29  1050    59942   39000      0    1.22e+00    0    8.34e-01
2022 12 29  1055    59942   39300      0    1.18e+00    0    8.32e-01
2022 12 29  1100    59942   39600      0    1.18e+00    0    8.38e-01
2022 12 29  1105    59942   39900      0    1.20e+00    0    8.49e-01
2022 12 29  1110    59942   40200      0    1.23e+00    0    8.55e-01
2022 12 29  1115    59942   40500      0    1.25e+00    0    8.70e-01
2022 12 29  1120    59942   40800      0    1.16e+00    0    8.14e-01
2022 12 29  1125    59942   41100      0    1.17e+00    0    8.25e-01
2022 12 29  1130    59942   41400      0    1.16e+00    0    7.94e-01
2022 12 29  1135    59942   41700      0    1.23e+00    0    8.67e-01
2022 12 29  1140    59942   42000      0    1.21e+00    0    8.45e-01
2022 12 29  1145    59942   42300      0    1.19e+00    0    8.34e-01
2022 12 29  1150    59942   42600      0    1.21e+00    0    8.64e-01
2022 12 29  1155    59942   42900      0    1.21e+00    0    8.53e-01
2022 12 29  1200    59942   43200      0    1.25e+00    0    8.78e-01
2022 12 29  1205    59942   43500      0    1.18e+00    0    8.41e-01
2022 12 29  1210    59942   43800      0    1.14e+00    0    7.95e-01
2022 12 29  1215    59942   44100      0    1.27e+00    0    8.90e-01
2022 12 29  1220    59942   44400      0    1.28e+00    0    8.92e-01
2022 12 29  1225    59942   44700      0    1.11e+00    0    7.97e-01
2022 12 29  1230    59942   45000      0    1.13e+00    0    8.01e-01
2022 12 29  1235    59942   45300      0    1.16e+00    0    8.15e-01
2022 12 29  1240    59942   45600      0    1.13e+00    0    7.77e-01
2022 12 29  1245    59942   45900      0    1.25e+00    0    8.59e-01
2022 12 29  1250    59942   46200      0    1.20e+00    0    8.21e-01
2022 12 29  1255    59942   46500      0    1.19e+00    0    8.31e-01
2022 12 29  1300    59942   46800      0    1.19e+00    0    8.46e-01
2022 12 29  1305    59942   47100      0    1.25e+00    0    9.01e-01
2022 12 29  1310    59942   47400      0    1.10e+00    0    7.60e-01
2022 12 29  1315    59942   47700      0    1.20e+00    0    8.54e-01
2022 12 29  1320    59942   48000      0    1.18e+00    0    8.17e-01
2022 12 29  1325    59942   48300      0    1.22e+00    0    8.60e-01
2022 12 29  1330    59942   48600      0    1.18e+00    0    8.14e-01
2022 12 29  1335    59942   48900      0    1.20e+00    0    8.20e-01
2022 12 29  1340    59942   49200      0    1.17e+00    0    8.34e-01
2022 12 29  1345    59942   49500      0    1.13e+00    0    7.99e-01
2022 12 29  1350    59942   49800      0    1.22e+00    0    8.47e-01
2022 12 29  1355    59942   50100      0    1.23e+00    0    8.41e-01
2022 12 29  1400    59942   50400      0    1.16e+00    0    8.05e-01
2022 12 29  1405    59942   50700      0    1.12e+00    0    7.74e-01
2022 12 29  1410    59942   51000      0    1.23e+00    0    8.59e-01
2022 12 29  1415    59942   51300      0    1.20e+00    0    8.43e-01
2022 12 29  1420    59942   51600      0    1.19e+00    0    8.16e-01
2022 12 29  1425    59942   51900      0    1.18e+00    0    8.25e-01
2022 12 29  1430    59942   52200      0    1.21e+00    0    8.62e-01
2022 12 29  1435    59942   52500      0    1.25e+00    0    8.88e-01
2022 12 29  1440    59942   52800      0    1.19e+00    0    8.32e-01
2022 12 29  1445    59942   53100      0    1.21e+00    0    8.66e-01
2022 12 29  1450    59942   53400      0    1.21e+00    0    8.42e-01
2022 12 29  1455    59942   53700      0    1.07e+00    0    7.43e-01
2022 12 29  1500    59942   54000      0    1.17e+00    0    8.24e-01
2022 12 29  1505    59942   54300      0    1.20e+00    0    8.38e-01
2022 12 29  1510    59942   54600      0    1.25e+00    0    8.84e-01
2022 12 29  1515    59942   54900      0    1.27e+00    0    8.75e-01
2022 12 29  1520    59942   55200      0    1.25e+00    0    8.78e-01
2022 12 29  1525    59942   55500      0    1.12e+00    0    7.63e-01
2022 12 29  1530    59942   55800      0    1.10e+00    0    7.74e-01
2022 12 29  1535    59942   56100      0    1.20e+00    0    8.31e-01
2022 12 29  1540    59942   56400      0    1.27e+00    0    8.95e-01
2022 12 29  1545    59942   56700      0    1.22e+00    0    8.58e-01
2022 12 29  1550    59942   57000      0    1.19e+00    0    8.28e-01
2022 12 29  1555    59942   57300      9   -1.00e+05    9   -1.00e+05
2022 12 29  1600    59942   57600      0    1.22e+00    0    8.87e-01
2022 12 29  1605    59942   57900      0    1.18e+00    0    8.16e-01
2022 12 29  1610    59942   58200      0    1.22e+00    0    8.70e-01
2022 12 29  1615    59942   58500      0    1.23e+00    0    8.46e-01
2022 12 29  1620    59942   58800      0    1.25e+00    0    8.98e-01
2022 12 29  1625    59942   59100      0    1.20e+00    0    8.45e-01
2022 12 29  1630    59942   59400      0    1.21e+00    0    8.57e-01
2022 12 29  1635    59942   59700      0    1.22e+00    0    8.54e-01
2022 12 29  1640    59942   60000      0    1.21e+00    0    8.60e-01
2022 12 29  1645    59942   60300      0    1.23e+00    0    8.80e-01
2022 12 29  1650    59942   60600      0    1.21e+00    0    8.41e-01
2022 12 29  1655    59942   60900      0    1.22e+00    0    8.62e-01
2022 12 29  1700    59942   61200      0    1.14e+00    0    8.07e-01
2022 12 29  1705    59942   61500      0    1.17e+00    0    8.08e-01
2022 12 29  1710    59942   61800      0    1.13e+00    0    7.79e-01
2022 12 29  1715    59942   62100      0    1.12e+00    0    7.76e-01
2022 12 29  1720    59942   62400      0    1.19e+00    0    8.26e-01
2022 12 29  1725    59942   62700      0    1.22e+00    0    8.52e-01
2022 12 29  1730    59942   63000      0    1.22e+00    0    8.62e-01
2022 12 29  1735    59942   63300      0    1.29e+00    0    9.30e-01
2022 12 29  1740    59942   63600      0    1.27e+00    0    8.34e-01
2022 12 29  1745    59942   63900      0    9.43e-01    0    6.69e-01
2022 12 29  1750    59942   64200      0    1.29e+00    0    8.98e-01
2022 12 29  1755    59942   64500      0    1.25e+00    0    8.62e-01
2022 12 29  1800    59942   64800      0    1.28e+00    0    8.92e-01
2022 12 29  1805    59942   65100      0    1.28e+00    0    8.88e-01
2022 12 29  1810    59942   65400      0    1.04e+00    0    6.97e-01
2022 12 29  1815    59942   65700      0    7.22e+01    0    7.00e+01
2022 12 29  1820    59942   66000      0    9.78e+01    0    9.50e+01
2022 12 29  1825    59942   66300      0    1.47e+00    0    1.11e+00
2022 12 29  1830    59942   66600      0    1.51e+00    0    1.06e+00
2022 12 29  1835    59942   66900      0    1.38e+00    0    9.49e-01
2022 12 29  1840    59942   67200      0    1.29e+00    0    8.40e-01
2022 12 29  1845    59942   67500      0    1.27e+00    0    9.37e-01
2022 12 29  1850    59942   67800      0    1.38e+00    0    9.71e-01
2022 12 29  1855    59942   68100      0    1.37e+00    0    9.69e-01
2022 12 29  1900    59942   68400      0    1.24e+00    0    8.89e-01
2022 12 29  1905    59942   68700      0    1.32e+00    0    9.07e-01
2022 12 29  1910    59942   69000      0    1.15e+00    0    8.30e-01
2022 12 29  1915    59942   69300      0    1.24e+00    0    8.89e-01
2022 12 29  1920    59942   69600      0    1.24e+00    0    8.89e-01
2022 12 29  1925    59942   69900      9   -1.00e+05    9   -1.00e+05
2022 12 29  1930    59942   70200      0    1.15e+00    0    8.57e-01
2022 12 29  1935    59942   70500      0    1.10e+00    0    7.67e-01
2022 12 29  1940    59942   70800      0    1.22e+00    0    8.28e-01
2022 12 29  1945    59942   71100      0    1.12e+00    0    7.80e-01
2022 12 29  1950    59942   71400      0    1.24e+00    0    7.86e-01
2022 12 29  1955    59942   71700      0    1.05e+00    0    7.49e-01
2022 12 29  2000    59942   72000      0    1.28e+00    0    9.04e-01
2022 12 29  2005    59942   72300      0    1.19e+00    0    8.54e-01
2022 12 29  2010    59942   72600      0    1.02e+00    0    6.95e-01
2022 12 29  2015    59942   72900      0    1.37e+00    0    9.48e-01
2022 12 29  2020    59942   73200      0    1.21e+00    0    7.96e-01
2022 12 29  2025    59942   73500      0    1.23e+00    0    8.61e-01
2022 12 29  2030    59942   73800      0    1.07e+00    0    7.98e-01
2022 12 29  2035    59942   74100      0    1.10e+00    0    7.53e-01
2022 12 29  2040    59942   74400      0    1.16e+00    0    8.18e-01
2022 12 29  2045    59942   74700      0    1.24e+00    0    8.76e-01
2022 12 29  2050    59942   75000      0    1.13e+00    0    7.72e-01
2022 12 29  2055    59942   75300      0    1.23e+00    0    9.13e-01
2022 12 29  2100    59942   75600      0    1.22e+00    0    8.48e-01
2022 12 29  2105    59942   75900      0    1.14e+00    0    8.02e-01
2022 12 29  2110    59942   76200      0    1.34e+00    0    9.46e-01
2022 12 29  2115    59942   76500      0    1.21e+00    0    8.31e-01
2022 12 29  2120    59942   76800      0    1.30e+00    0    9.17e-01
2022 12 29  2125    59942   77100      0    1.22e+00    0    8.61e-01
2022 12 29  2130    59942   77400      0    1.23e+00    0    8.49e-01
2022 12 29  2135    59942   77700      0    1.21e+00    0    8.43e-01
2022 12 29  2140    59942   78000      0    1.15e+00    0    8.08e-01
2022 12 29  2145    59942   78300      0    1.21e+00    0    8.67e-01
2022 12 29  2150    59942   78600      0    1.22e+00    0    8.42e-01
2022 12 29  2155    59942   78900      9   -1.00e+05    9   -1.00e+05
2022 12 29  2200    59942   79200      0    1.20e+00    0    8.53e-01
2022 12 29  2205    59942   79500      0    1.23e+00    0    8.80e-01
2022 12 29  2210    59942   79800      0    1.20e+00    0    8.28e-01
2022 12 29  2215    59942   80100      0    1.19e+00    0    8.28e-01
2022 12 29  2220    59942   80400      9   -1.00e+05    9   -1.00e+05
2022 12 29  2225    59942   80700      9   -1.00e+05    9   -1.00e+05
2022 12 29  2230    59942   81000      9   -1.00e+05    9   -1.00e+05
2022 12 29  2235    59942   81300      9   -1.00e+05    9   -1.00e+05
2022 12 29  2240    59942   81600      9   -1.00e+05    9   -1.00e+05
2022 12 29  2245    59942   81900      9   -1.00e+05    9   -1.00e+05
2022 12 29  2250    59942   82200      9   -1.00e+05    9   -1.00e+05
2022 12 29  2255    59942   82500      9   -1.00e+05    9   -1.00e+05
2022 12 29  2300    59942   82800      9   -1.00e+05    9   -1.00e+05
2022 12 29  2305    59942   83100      9   -1.00e+05    9   -1.00e+05
2022 12 29  2310    59942   83400      9   -1.00e+05    9   -1.00e+05
2022 12 29  2315    59942   83700      9   -1.00e+05    9   -1.00e+05
2022 12 29  2320    59942   84000      9   -1.00e+05    9   -1.00e+05
2022 12 29  2325    59942   84300      9   -1.00e+05    9   -1.00e+05
2022 12 29  2330    59942   84600      0    1.15e+00    0    7.65e-01
2022 12 29  2335    59942   84900      0    1.18e+00    0    8.17e-01
2022 12 29  2340    59942   85200      0    1.28e+00    0    8.99e-01
2022 12 29  2345    59942   85500      0    1.21e+00    0    8.42e-01
2022 12 29  2350    59942   85800      0    1.17e+00    0    8.10e-01
2022 12 29  2355    59942   86100      0    1.17e+00    0    8.10e-01
