:Data_list: 20241108_ace_sis_5m.txt
:Created: 2024 Nov 08 1001 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2024 11 08  0235    60622    9300      0    2.45e+01    0    1.05e+01
2024 11 08  0240    60622    9600      0    2.02e+01    0    1.10e+01
2024 11 08  0245    60622    9900      0    1.60e+01    0    6.76e+00
2024 11 08  0250    60622   10200      0    1.09e+01    0    5.20e+00
2024 11 08  0255    60622   10500      0    3.19e+01    0    2.34e+01
2024 11 08  0300    60622   10800      0    3.27e+01    0    2.49e+01
2024 11 08  0305    60622   11100      0    2.42e+01    0    1.52e+01
2024 11 08  0310    60622   11400      0    1.63e+01    0    7.45e+00
2024 11 08  0315    60622   11700      0    2.76e+01    0    1.91e+01
2024 11 08  0320    60622   12000      0    2.47e+01    0    1.48e+01
2024 11 08  0325    60622   12300      0    2.02e+01    0    9.49e+00
2024 11 08  0330    60622   12600      0    2.34e+01    0    1.41e+01
2024 11 08  0335    60622   12900      0    1.64e+01    0    1.29e+01
2024 11 08  0340    60622   13200      0    1.85e+01    0    1.11e+01
2024 11 08  0345    60622   13500      0    2.00e+01    0    1.36e+01
2024 11 08  0350    60622   13800      0    2.90e+01    0    1.01e+01
2024 11 08  0355    60622   14100      9   -1.00e+05    9   -1.00e+05
2024 11 08  0400    60622   14400      0    1.22e+01    0    5.61e+00
2024 11 08  0405    60622   14700      0    2.48e+01    0    1.91e+01
2024 11 08  0410    60622   15000      0    2.42e+01    0    1.48e+01
2024 11 08  0415    60622   15300      0    1.53e+01    0    1.49e+01
2024 11 08  0420    60622   15600      0    1.18e+00    0    6.28e-01
2024 11 08  0425    60622   15900      0    2.82e+01    0    2.76e+01
2024 11 08  0430    60622   16200      0    1.20e+00    0    7.06e-01
2024 11 08  0435    60622   16500      0    3.36e+01    0    1.48e+01
2024 11 08  0440    60622   16800      0    1.51e+01    0    1.48e+01
2024 11 08  0445    60622   17100      0    3.99e+01    0    3.00e+01
2024 11 08  0450    60622   17400      0    1.59e+01    0    1.52e+01
2024 11 08  0455    60622   17700      0    1.02e+00    0    4.71e-01
2024 11 08  0500    60622   18000      0    3.01e+01    0    1.56e+01
2024 11 08  0505    60622   18300      0    8.20e-01    0    4.71e-01
2024 11 08  0510    60622   18600      0    6.26e+01    0    4.38e+01
2024 11 08  0515    60622   18900      0    3.38e+01    0    1.50e+01
2024 11 08  0520    60622   19200      0    1.82e+01    0    1.49e+01
2024 11 08  0525    60622   19500      0    2.67e+01    0    2.08e+01
2024 11 08  0530    60622   19800      0    2.48e+01    0    1.52e+01
2024 11 08  0535    60622   20100      0    2.98e+01    0    2.95e+01
2024 11 08  0540    60622   20400      0    2.48e+01    0    1.52e+01
2024 11 08  0545    60622   20700      0    1.40e+01    0    5.38e-01
2024 11 08  0550    60622   21000      0    3.85e+01    0    2.93e+01
2024 11 08  0555    60622   21300      0    2.06e+01    0    1.53e+01
2024 11 08  0600    60622   21600      0    3.93e+01    0    2.96e+01
2024 11 08  0605    60622   21900      0    2.50e+01    0    1.53e+01
2024 11 08  0610    60622   22200      0    1.51e+01    0    1.49e+01
2024 11 08  0615    60622   22500      0    3.90e+01    0    2.95e+01
2024 11 08  0620    60622   22800      0    2.47e+01    0    1.50e+01
2024 11 08  0625    60622   23100      0    4.14e+01    0    2.25e+01
2024 11 08  0630    60622   23400      0    3.67e+01    0    2.24e+01
2024 11 08  0635    60622   23700      0    1.02e+00    0    4.71e-01
2024 11 08  0640    60622   24000      0    2.04e+01    0    1.53e+01
2024 11 08  0645    60622   24300      0    6.59e-01    0    4.29e-01
2024 11 08  0650    60622   24600      0    1.66e+00    0    8.25e-01
2024 11 08  0655    60622   24900      0    3.82e+01    0    8.63e-01
2024 11 08  0700    60622   25200      0    2.44e+01    0    1.48e+01
2024 11 08  0705    60622   25500      0    8.43e+00    0    7.91e+00
2024 11 08  0710    60622   25800      0    6.26e+01    0    4.38e+01
2024 11 08  0715    60622   26100      0    3.95e+01    0    2.97e+01
2024 11 08  0720    60622   26400      0    2.50e+01    0    1.99e+01
2024 11 08  0725    60622   26700      0    1.31e+01    0    7.94e+00
2024 11 08  0730    60622   27000      0    1.75e+01    0    1.25e+01
2024 11 08  0735    60622   27300      0    1.69e+01    0    8.73e+00
2024 11 08  0740    60622   27600      0    1.57e+01    0    6.28e+00
2024 11 08  0745    60622   27900      0    2.40e+01    0    1.14e+01
2024 11 08  0750    60622   28200      0    2.48e+01    0    1.46e+01
2024 11 08  0755    60622   28500      0    2.00e+01    0    1.15e+01
2024 11 08  0800    60622   28800      0    2.63e+01    0    1.28e+01
2024 11 08  0805    60622   29100      0    1.79e+01    0    8.30e+00
2024 11 08  0810    60622   29400      0    2.82e+01    0    1.98e+01
2024 11 08  0815    60622   29700      0    2.34e+01    0    1.83e+01
2024 11 08  0820    60622   30000      0    2.81e+01    0    1.54e+01
2024 11 08  0825    60622   30300      0    2.02e+01    0    1.58e+01
2024 11 08  0830    60622   30600      0    1.58e+01    0    1.15e+01
2024 11 08  0835    60622   30900      0    1.90e+01    0    1.43e+01
2024 11 08  0840    60622   31200      0    2.33e+01    0    1.60e+01
2024 11 08  0845    60622   31500      0    2.22e+01    0    1.30e+01
2024 11 08  0850    60622   31800      0    2.69e+01    0    1.58e+01
2024 11 08  0855    60622   32100      0    2.74e+01    0    1.44e+01
2024 11 08  0900    60622   32400      0    3.35e+01    0    1.86e+01
2024 11 08  0905    60622   32700      0    2.19e+01    0    1.37e+01
2024 11 08  0910    60622   33000      0    2.09e+01    0    1.28e+01
2024 11 08  0915    60622   33300      0    2.50e+01    0    9.86e+00
2024 11 08  0920    60622   33600      0    1.59e+01    0    9.22e+00
2024 11 08  0925    60622   33900      0    2.54e+01    0    1.68e+01
2024 11 08  0930    60622   34200      0    1.79e+01    0    1.35e+01
2024 11 08  0935    60622   34500      0    7.11e+00    0    2.70e+00
2024 11 08  0940    60622   34800      0    2.05e+01    0    1.50e+01
2024 11 08  0945    60622   35100      0    2.61e+01    0    1.35e+01
2024 11 08  0950    60622   35400      0    1.97e+01    0    1.50e+01
2024 11 08  0955    60622   35700      9   -1.00e+05    9   -1.00e+05
