:Data_list: 20200809_ace_sis_5m.txt
:Created: 2020 Aug 10 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2020 08 09  0455    59070   17700      0    2.51e+00    0    1.79e+00
2020 08 09  0500    59070   18000      0    2.51e+00    0    1.77e+00
2020 08 09  0505    59070   18300      0    2.41e+00    0    1.68e+00
2020 08 09  0510    59070   18600      0    2.45e+00    0    1.72e+00
2020 08 09  0515    59070   18900      0    2.46e+00    0    1.71e+00
2020 08 09  0520    59070   19200      0    2.49e+00    0    1.76e+00
2020 08 09  0525    59070   19500      0    2.50e+00    0    1.74e+00
2020 08 09  0530    59070   19800      0    2.50e+00    0    1.74e+00
2020 08 09  0535    59070   20100      0    2.55e+00    0    1.79e+00
2020 08 09  0540    59070   20400      0    2.43e+00    0    1.71e+00
2020 08 09  0545    59070   20700      0    2.39e+00    0    1.68e+00
2020 08 09  0550    59070   21000      0    2.56e+00    0    1.81e+00
2020 08 09  0555    59070   21300      0    2.54e+00    0    1.78e+00
2020 08 09  0600    59070   21600      0    2.50e+00    0    1.76e+00
2020 08 09  0605    59070   21900      0    2.59e+00    0    1.82e+00
2020 08 09  0610    59070   22200      0    2.57e+00    0    1.79e+00
2020 08 09  0615    59070   22500      0    2.44e+00    0    1.70e+00
2020 08 09  0620    59070   22800      0    2.48e+00    0    1.76e+00
2020 08 09  0625    59070   23100      0    2.49e+00    0    1.75e+00
2020 08 09  0630    59070   23400      0    2.49e+00    0    1.75e+00
2020 08 09  0635    59070   23700      0    2.45e+00    0    1.71e+00
2020 08 09  0640    59070   24000      0    2.48e+00    0    1.74e+00
2020 08 09  0645    59070   24300      0    2.47e+00    0    1.71e+00
2020 08 09  0650    59070   24600      0    2.43e+00    0    1.70e+00
2020 08 09  0655    59070   24900      0    2.49e+00    0    1.75e+00
2020 08 09  0700    59070   25200      0    2.48e+00    0    1.70e+00
2020 08 09  0705    59070   25500      0    2.53e+00    0    1.78e+00
2020 08 09  0710    59070   25800      0    2.51e+00    0    1.76e+00
2020 08 09  0715    59070   26100      0    2.55e+00    0    1.80e+00
2020 08 09  0720    59070   26400      0    2.46e+00    0    1.74e+00
2020 08 09  0725    59070   26700      0    2.40e+00    0    1.66e+00
2020 08 09  0730    59070   27000      0    2.50e+00    0    1.75e+00
2020 08 09  0735    59070   27300      0    2.46e+00    0    1.72e+00
2020 08 09  0740    59070   27600      0    2.50e+00    0    1.75e+00
2020 08 09  0745    59070   27900      0    2.48e+00    0    1.73e+00
2020 08 09  0750    59070   28200      0    2.54e+00    0    1.78e+00
2020 08 09  0755    59070   28500      0    2.50e+00    0    1.75e+00
2020 08 09  0800    59070   28800      0    2.44e+00    0    1.68e+00
2020 08 09  0805    59070   29100      0    2.49e+00    0    1.76e+00
2020 08 09  0810    59070   29400      0    2.54e+00    0    1.77e+00
2020 08 09  0815    59070   29700      0    2.62e+00    0    1.83e+00
2020 08 09  0820    59070   30000      0    2.56e+00    0    1.79e+00
2020 08 09  0825    59070   30300      0    2.50e+00    0    1.76e+00
2020 08 09  0830    59070   30600      0    2.43e+00    0    1.70e+00
2020 08 09  0835    59070   30900      0    2.34e+00    0    1.63e+00
2020 08 09  0840    59070   31200      0    2.51e+00    0    1.74e+00
2020 08 09  0845    59070   31500      0    2.55e+00    0    1.79e+00
2020 08 09  0850    59070   31800      0    2.49e+00    0    1.73e+00
2020 08 09  0855    59070   32100      0    2.49e+00    0    1.72e+00
2020 08 09  0900    59070   32400      0    2.51e+00    0    1.75e+00
2020 08 09  0905    59070   32700      0    2.43e+00    0    1.70e+00
2020 08 09  0910    59070   33000      0    2.41e+00    0    1.68e+00
2020 08 09  0915    59070   33300      0    2.57e+00    0    1.81e+00
2020 08 09  0920    59070   33600      0    2.53e+00    0    1.78e+00
2020 08 09  0925    59070   33900      0    2.54e+00    0    1.77e+00
2020 08 09  0930    59070   34200      0    2.70e+00    0    1.94e+00
2020 08 09  0935    59070   34500      0    2.54e+00    0    1.78e+00
2020 08 09  0940    59070   34800      0    2.40e+00    0    1.69e+00
2020 08 09  0945    59070   35100      0    2.46e+00    0    1.71e+00
2020 08 09  0950    59070   35400      0    2.51e+00    0    1.76e+00
2020 08 09  0955    59070   35700      0    2.51e+00    0    1.75e+00
2020 08 09  1000    59070   36000      0    2.49e+00    0    1.74e+00
2020 08 09  1005    59070   36300      0    2.51e+00    0    1.74e+00
2020 08 09  1010    59070   36600      0    2.53e+00    0    1.77e+00
2020 08 09  1015    59070   36900      0    2.42e+00    0    1.68e+00
2020 08 09  1020    59070   37200      0    2.46e+00    0    1.71e+00
2020 08 09  1025    59070   37500      0    2.54e+00    0    1.79e+00
2020 08 09  1030    59070   37800      0    2.50e+00    0    1.75e+00
2020 08 09  1035    59070   38100      0    2.54e+00    0    1.79e+00
2020 08 09  1040    59070   38400      0    2.53e+00    0    1.77e+00
2020 08 09  1045    59070   38700      0    2.46e+00    0    1.73e+00
2020 08 09  1050    59070   39000      0    2.41e+00    0    1.69e+00
2020 08 09  1055    59070   39300      0    2.49e+00    0    1.75e+00
2020 08 09  1100    59070   39600      0    2.51e+00    0    1.76e+00
2020 08 09  1105    59070   39900      0    2.52e+00    0    1.77e+00
2020 08 09  1110    59070   40200      0    2.53e+00    0    1.77e+00
2020 08 09  1115    59070   40500      0    2.56e+00    0    1.80e+00
2020 08 09  1120    59070   40800      0    2.46e+00    0    1.72e+00
2020 08 09  1125    59070   41100      0    2.43e+00    0    1.70e+00
2020 08 09  1130    59070   41400      0    2.48e+00    0    1.72e+00
2020 08 09  1135    59070   41700      0    2.47e+00    0    1.74e+00
2020 08 09  1140    59070   42000      0    2.48e+00    0    1.74e+00
2020 08 09  1145    59070   42300      0    2.53e+00    0    1.77e+00
2020 08 09  1150    59070   42600      0    2.54e+00    0    1.77e+00
2020 08 09  1155    59070   42900      0    2.47e+00    0    1.73e+00
2020 08 09  1200    59070   43200      0    2.30e+00    0    1.60e+00
2020 08 09  1205    59070   43500      0    2.50e+00    0    1.74e+00
2020 08 09  1210    59070   43800      0    2.50e+00    0    1.75e+00
2020 08 09  1215    59070   44100      0    2.53e+00    0    1.76e+00
2020 08 09  1220    59070   44400      0    2.55e+00    0    1.79e+00
2020 08 09  1225    59070   44700      0    2.52e+00    0    1.77e+00
2020 08 09  1230    59070   45000      0    2.42e+00    0    1.67e+00
2020 08 09  1235    59070   45300      0    2.48e+00    0    1.72e+00
2020 08 09  1240    59070   45600      0    2.49e+00    0    1.74e+00
2020 08 09  1245    59070   45900      0    2.54e+00    0    1.78e+00
2020 08 09  1250    59070   46200      0    2.53e+00    0    1.77e+00
2020 08 09  1255    59070   46500      0    2.55e+00    0    1.79e+00
2020 08 09  1300    59070   46800      0    2.57e+00    0    1.80e+00
2020 08 09  1305    59070   47100      0    2.43e+00    0    1.69e+00
2020 08 09  1310    59070   47400      0    2.45e+00    0    1.72e+00
2020 08 09  1315    59070   47700      0    2.52e+00    0    1.76e+00
2020 08 09  1320    59070   48000      0    2.49e+00    0    1.75e+00
2020 08 09  1325    59070   48300      0    2.51e+00    0    1.76e+00
2020 08 09  1330    59070   48600      0    2.54e+00    0    1.78e+00
2020 08 09  1335    59070   48900      0    2.50e+00    0    1.75e+00
2020 08 09  1340    59070   49200      0    2.42e+00    0    1.68e+00
2020 08 09  1345    59070   49500      0    2.50e+00    0    1.74e+00
2020 08 09  1350    59070   49800      0    2.52e+00    0    1.77e+00
2020 08 09  1355    59070   50100      0    2.46e+00    0    1.72e+00
2020 08 09  1400    59070   50400      0    2.47e+00    0    1.73e+00
2020 08 09  1405    59070   50700      0    2.49e+00    0    1.73e+00
2020 08 09  1410    59070   51000      0    2.45e+00    0    1.72e+00
2020 08 09  1415    59070   51300      0    2.42e+00    0    1.69e+00
2020 08 09  1420    59070   51600      0    2.49e+00    0    1.74e+00
2020 08 09  1425    59070   51900      0    2.52e+00    0    1.76e+00
2020 08 09  1430    59070   52200      0    2.48e+00    0    1.73e+00
2020 08 09  1435    59070   52500      0    2.51e+00    0    1.75e+00
2020 08 09  1440    59070   52800      0    2.49e+00    0    1.71e+00
2020 08 09  1445    59070   53100      0    2.47e+00    0    1.76e+00
2020 08 09  1450    59070   53400      0    2.28e+00    0    1.61e+00
2020 08 09  1455    59070   53700      9   -1.00e+05    9   -1.00e+05
2020 08 09  1500    59070   54000      0    2.52e+00    0    1.73e+00
2020 08 09  1505    59070   54300      0    2.57e+00    0    1.79e+00
2020 08 09  1510    59070   54600      0    2.51e+00    0    1.75e+00
2020 08 09  1515    59070   54900      0    2.51e+00    0    1.76e+00
2020 08 09  1520    59070   55200      0    2.53e+00    0    1.78e+00
2020 08 09  1525    59070   55500      0    2.36e+00    0    1.62e+00
2020 08 09  1530    59070   55800      0    2.49e+00    0    1.73e+00
2020 08 09  1535    59070   56100      0    2.71e+00    0    1.89e+00
2020 08 09  1540    59070   56400      9   -1.00e+05    9   -1.00e+05
2020 08 09  1545    59070   56700      0    2.53e+00    0    1.78e+00
2020 08 09  1550    59070   57000      0    2.48e+00    0    1.74e+00
2020 08 09  1555    59070   57300      0    2.45e+00    0    1.75e+00
2020 08 09  1600    59070   57600      0    2.40e+00    0    1.66e+00
2020 08 09  1605    59070   57900      0    2.51e+00    0    1.80e+00
2020 08 09  1610    59070   58200      0    2.57e+00    0    1.77e+00
2020 08 09  1615    59070   58500      0    2.56e+00    0    1.79e+00
2020 08 09  1620    59070   58800      0    2.55e+00    0    1.80e+00
2020 08 09  1625    59070   59100      9   -1.00e+05    9   -1.00e+05
2020 08 09  1630    59070   59400      0    2.44e+00    0    1.72e+00
2020 08 09  1635    59070   59700      0    2.40e+00    0    1.70e+00
2020 08 09  1640    59070   60000      9   -1.00e+05    9   -1.00e+05
2020 08 09  1645    59070   60300      9   -1.00e+05    9   -1.00e+05
2020 08 09  1650    59070   60600      9   -1.00e+05    9   -1.00e+05
2020 08 09  1655    59070   60900      9   -1.00e+05    9   -1.00e+05
2020 08 09  1700    59070   61200      0    2.51e+00    0    1.76e+00
2020 08 09  1705    59070   61500      0    2.48e+00    0    1.70e+00
2020 08 09  1710    59070   61800      0    2.42e+00    0    1.67e+00
2020 08 09  1715    59070   62100      0    2.33e+00    0    1.65e+00
2020 08 09  1720    59070   62400      0    2.44e+00    0    1.74e+00
2020 08 09  1725    59070   62700      0    2.60e+00    0    1.82e+00
2020 08 09  1730    59070   63000      0    2.36e+00    0    1.64e+00
2020 08 09  1735    59070   63300      0    2.44e+00    0    1.69e+00
2020 08 09  1740    59070   63600      9   -1.00e+05    9   -1.00e+05
2020 08 09  1745    59070   63900      0    2.47e+00    0    1.70e+00
2020 08 09  1750    59070   64200      9   -1.00e+05    9   -1.00e+05
2020 08 09  1755    59070   64500      0    2.42e+00    0    1.70e+00
2020 08 09  1800    59070   64800      0    2.50e+00    0    1.76e+00
2020 08 09  1805    59070   65100      0    2.54e+00    0    1.77e+00
2020 08 09  1810    59070   65400      0    2.49e+00    0    1.74e+00
2020 08 09  1815    59070   65700      0    2.47e+00    0    1.73e+00
2020 08 09  1820    59070   66000      0    2.53e+00    0    1.78e+00
2020 08 09  1825    59070   66300      0    2.56e+00    0    1.79e+00
2020 08 09  1830    59070   66600      0    2.53e+00    0    1.77e+00
2020 08 09  1835    59070   66900      0    2.54e+00    0    1.79e+00
2020 08 09  1840    59070   67200      0    2.48e+00    0    1.73e+00
2020 08 09  1845    59070   67500      0    2.44e+00    0    1.71e+00
2020 08 09  1850    59070   67800      0    2.45e+00    0    1.71e+00
2020 08 09  1855    59070   68100      0    2.52e+00    0    1.77e+00
2020 08 09  1900    59070   68400      0    2.50e+00    0    1.76e+00
2020 08 09  1905    59070   68700      0    2.49e+00    0    1.74e+00
2020 08 09  1910    59070   69000      0    2.51e+00    0    1.75e+00
2020 08 09  1915    59070   69300      0    2.59e+00    0    1.83e+00
2020 08 09  1920    59070   69600      0    2.42e+00    0    1.71e+00
2020 08 09  1925    59070   69900      0    2.42e+00    0    1.70e+00
2020 08 09  1930    59070   70200      0    2.52e+00    0    1.76e+00
2020 08 09  1935    59070   70500      0    2.49e+00    0    1.75e+00
2020 08 09  1940    59070   70800      0    2.52e+00    0    1.76e+00
2020 08 09  1945    59070   71100      0    2.52e+00    0    1.75e+00
2020 08 09  1950    59070   71400      0    2.51e+00    0    1.75e+00
2020 08 09  1955    59070   71700      0    2.40e+00    0    1.68e+00
2020 08 09  2000    59070   72000      0    2.46e+00    0    1.72e+00
2020 08 09  2005    59070   72300      0    2.51e+00    0    1.76e+00
2020 08 09  2010    59070   72600      0    2.50e+00    0    1.75e+00
2020 08 09  2015    59070   72900      0    2.48e+00    0    1.73e+00
2020 08 09  2020    59070   73200      0    2.53e+00    0    1.78e+00
2020 08 09  2025    59070   73500      0    2.49e+00    0    1.74e+00
2020 08 09  2030    59070   73800      0    2.40e+00    0    1.66e+00
2020 08 09  2035    59070   74100      0    2.48e+00    0    1.72e+00
2020 08 09  2040    59070   74400      0    2.57e+00    0    1.80e+00
2020 08 09  2045    59070   74700      0    2.49e+00    0    1.74e+00
2020 08 09  2050    59070   75000      0    2.49e+00    0    1.75e+00
2020 08 09  2055    59070   75300      0    2.55e+00    0    1.78e+00
2020 08 09  2100    59070   75600      0    2.50e+00    0    1.75e+00
2020 08 09  2105    59070   75900      0    2.44e+00    0    1.71e+00
2020 08 09  2110    59070   76200      0    2.48e+00    0    1.76e+00
2020 08 09  2115    59070   76500      0    2.55e+00    0    1.77e+00
2020 08 09  2120    59070   76800      0    2.56e+00    0    1.78e+00
2020 08 09  2125    59070   77100      0    2.53e+00    0    1.77e+00
2020 08 09  2130    59070   77400      0    2.52e+00    0    1.76e+00
2020 08 09  2135    59070   77700      0    2.51e+00    0    1.76e+00
2020 08 09  2140    59070   78000      0    2.43e+00    0    1.69e+00
2020 08 09  2145    59070   78300      0    2.50e+00    0    1.74e+00
2020 08 09  2150    59070   78600      0    2.49e+00    0    1.74e+00
2020 08 09  2155    59070   78900      0    2.50e+00    0    1.76e+00
2020 08 09  2200    59070   79200      0    2.45e+00    0    1.71e+00
2020 08 09  2205    59070   79500      0    2.53e+00    0    1.77e+00
2020 08 09  2210    59070   79800      0    2.44e+00    0    1.70e+00
2020 08 09  2215    59070   80100      0    2.47e+00    0    1.74e+00
2020 08 09  2220    59070   80400      0    2.51e+00    0    1.76e+00
2020 08 09  2225    59070   80700      0    2.46e+00    0    1.71e+00
2020 08 09  2230    59070   81000      0    2.50e+00    0    1.74e+00
2020 08 09  2235    59070   81300      0    2.40e+00    0    1.68e+00
2020 08 09  2240    59070   81600      0    2.54e+00    0    1.78e+00
2020 08 09  2245    59070   81900      0    2.40e+00    0    1.67e+00
2020 08 09  2250    59070   82200      0    2.42e+00    0    1.71e+00
2020 08 09  2255    59070   82500      0    2.55e+00    0    1.81e+00
2020 08 09  2300    59070   82800      0    2.53e+00    0    1.76e+00
2020 08 09  2305    59070   83100      0    2.48e+00    0    1.72e+00
2020 08 09  2310    59070   83400      0    2.44e+00    0    1.72e+00
2020 08 09  2315    59070   83700      0    2.58e+00    0    1.80e+00
2020 08 09  2320    59070   84000      9   -1.00e+05    9   -1.00e+05
2020 08 09  2325    59070   84300      9   -1.00e+05    9   -1.00e+05
2020 08 09  2330    59070   84600      9   -1.00e+05    9   -1.00e+05
2020 08 09  2335    59070   84900      9   -1.00e+05    9   -1.00e+05
2020 08 09  2340    59070   85200      9   -1.00e+05    9   -1.00e+05
2020 08 09  2345    59070   85500      9   -1.00e+05    9   -1.00e+05
2020 08 09  2350    59070   85800      9   -1.00e+05    9   -1.00e+05
2020 08 09  2355    59070   86100      9   -1.00e+05    9   -1.00e+05
