:Data_list: 20090529_ace_swepam_1m.txt
:Created: 2009 May 30 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 05 29  0046   54980    2760    1        0.8      413.3     1.89e+05
2009 05 29  0047   54980    2820    0        0.8      407.8     1.31e+05
2009 05 29  0048   54980    2880    9    -9999.9    -9999.9    -1.00e+05
2009 05 29  0049   54980    2940    1        1.3      413.5     1.26e+05
2009 05 29  0050   54980    3000    1        0.7      400.2     1.03e+05
2009 05 29  0051   54980    3060    0        1.3      411.4     1.21e+05
2009 05 29  0052   54980    3120    1        0.7      400.4     9.49e+04
2009 05 29  0053   54980    3180    0        0.7      412.5     1.24e+05
2009 05 29  0054   54980    3240    0        1.2      412.8     1.24e+05
2009 05 29  0055   54980    3300    0        1.4      411.3     1.15e+05
2009 05 29  0056   54980    3360    0        1.3      411.5     1.13e+05
2009 05 29  0057   54980    3420    0        1.4      408.1     1.07e+05
2009 05 29  0058   54980    3480    1        1.5      406.1     1.28e+05
2009 05 29  0059   54980    3540    1        1.3      409.0     1.11e+05
2009 05 29  0100   54980    3600    1        0.8      400.4     9.83e+04
2009 05 29  0101   54980    3660    0        0.9      405.3     1.21e+05
2009 05 29  0102   54980    3720    0        0.9      405.3     1.21e+05
2009 05 29  0103   54980    3780    0        0.6      409.1     1.06e+05
2009 05 29  0104   54980    3840    0        0.9      408.7     1.47e+05
2009 05 29  0105   54980    3900    0        0.7      409.1     1.12e+05
2009 05 29  0106   54980    3960    0        0.8      405.1     1.23e+05
2009 05 29  0107   54980    4020    1        0.7      403.9     1.42e+05
2009 05 29  0108   54980    4080    0        0.9      401.1     1.16e+05
2009 05 29  0109   54980    4140    0        0.7      402.0     1.30e+05
2009 05 29  0110   54980    4200    1        0.9      394.5     9.00e+04
2009 05 29  0111   54980    4260    0        0.6      409.8     1.02e+05
2009 05 29  0112   54980    4320    1        0.8      395.2     9.23e+04
2009 05 29  0113   54980    4380    1        1.4      411.5     1.22e+05
2009 05 29  0114   54980    4440    0        0.8      411.2     8.75e+04
2009 05 29  0115   54980    4500    1        1.3      408.4     1.31e+05
2009 05 29  0116   54980    4560    0        1.6      412.4     1.12e+05
2009 05 29  0117   54980    4620    0        1.5      400.2     1.12e+05
2009 05 29  0118   54980    4680    0        1.5      400.2     1.12e+05
2009 05 29  0119   54980    4740    0        1.6      402.8     1.00e+05
2009 05 29  0120   54980    4800    0        1.5      400.4     1.17e+05
2009 05 29  0121   54980    4860    9    -9999.9    -9999.9    -1.00e+05
2009 05 29  0122   54980    4920    0        1.4      400.5     9.76e+04
2009 05 29  0123   54980    4980    0        1.6      396.0     1.22e+05
2009 05 29  0124   54980    5040    0        1.3      401.9     1.14e+05
2009 05 29  0125   54980    5100    0        1.7      405.7     1.21e+05
2009 05 29  0126   54980    5160    0        2.0      403.1     1.13e+05
2009 05 29  0127   54980    5220    0        1.7      403.6     1.25e+05
2009 05 29  0128   54980    5280    1        1.2      404.4     1.34e+05
2009 05 29  0129   54980    5340    1        1.3      403.7     1.10e+05
2009 05 29  0130   54980    5400    0        1.8      408.6     1.07e+05
2009 05 29  0131   54980    5460    0        2.0      400.4     1.01e+05
2009 05 29  0132   54980    5520    0        2.2      404.1     1.01e+05
2009 05 29  0133   54980    5580    0        2.1      405.2     1.20e+05
2009 05 29  0134   54980    5640    0        2.1      405.2     1.20e+05
2009 05 29  0135   54980    5700    0        3.1      405.9     9.75e+04
2009 05 29  0136   54980    5760    0        2.9      404.7     9.73e+04
2009 05 29  0137   54980    5820    0        3.1      402.6     1.07e+05
2009 05 29  0138   54980    5880    0        2.3      406.6     1.16e+05
2009 05 29  0139   54980    5940    0        2.8      403.0     1.08e+05
2009 05 29  0140   54980    6000    1        3.5      402.0     1.11e+05
2009 05 29  0141   54980    6060    0        3.2      402.4     1.08e+05
2009 05 29  0142   54980    6120    0        1.2      405.3     1.52e+05
2009 05 29  0143   54980    6180    0        1.3      401.2     1.37e+05
2009 05 29  0144   54980    6240    0        1.1      403.1     1.41e+05
2009 05 29  0145   54980    6300    0        1.0      406.7     1.20e+05
2009 05 29  0146   54980    6360    0        1.0      404.1     1.37e+05
2009 05 29  0147   54980    6420    1        1.4      403.0     1.08e+05
2009 05 29  0148   54980    6480    0        0.9      401.7     1.47e+05
2009 05 29  0149   54980    6540    1        1.5      403.1     1.45e+05
2009 05 29  0150   54980    6600    1        1.5      403.1     1.45e+05
2009 05 29  0151   54980    6660    0        1.4      399.2     1.15e+05
2009 05 29  0152   54980    6720    0        0.8      410.8     1.06e+05
2009 05 29  0153   54980    6780    0        0.8      413.6     1.01e+05
2009 05 29  0154   54980    6840    9    -9999.9    -9999.9    -1.00e+05
2009 05 29  0155   54980    6900    1        1.3      409.4     1.58e+05
2009 05 29  0156   54980    6960    1        1.1      399.5     1.12e+05
2009 05 29  0157   54980    7020    0        1.0      407.8     1.14e+05
2009 05 29  0158   54980    7080    0        1.3      397.4     1.24e+05
2009 05 29  0159   54980    7140    0        1.6      397.6     1.11e+05
2009 05 29  0200   54980    7200    0        2.4      404.7     1.13e+05
2009 05 29  0201   54980    7260    0        2.5      404.5     1.12e+05
2009 05 29  0202   54980    7320    0        1.5      397.5     1.05e+05
2009 05 29  0203   54980    7380    0        2.1      403.9     1.11e+05
2009 05 29  0204   54980    7440    0        2.0      403.1     1.08e+05
2009 05 29  0205   54980    7500    0        2.1      401.7     1.01e+05
2009 05 29  0206   54980    7560    0        2.1      401.7     1.01e+05
2009 05 29  0207   54980    7620    0        1.4      404.3     1.49e+05
2009 05 29  0208   54980    7680    0        1.4      406.2     1.33e+05
2009 05 29  0209   54980    7740    0        1.6      395.1     1.20e+05
2009 05 29  0210   54980    7800    0        2.3      407.4     1.04e+05
2009 05 29  0211   54980    7860    1        1.6      394.2     1.03e+05
2009 05 29  0212   54980    7920    0        1.6      401.0     1.15e+05
2009 05 29  0213   54980    7980    0        1.4      400.5     1.20e+05
2009 05 29  0214   54980    8040    1        1.5      403.5     1.03e+05
2009 05 29  0215   54980    8100    0        1.5      400.0     1.41e+05
2009 05 29  0216   54980    8160    0        1.7      399.7     1.06e+05
2009 05 29  0217   54980    8220    1        1.1      411.8     9.04e+04
2009 05 29  0218   54980    8280    0        1.8      399.7     1.07e+05
2009 05 29  0219   54980    8340    0        1.4      397.4     1.05e+05
2009 05 29  0220   54980    8400    0        1.2      403.9     1.01e+05
2009 05 29  0221   54980    8460    0        1.3      398.9     1.25e+05
2009 05 29  0222   54980    8520    0        1.3      398.9     1.25e+05
2009 05 29  0223   54980    8580    0        1.5      400.0     1.20e+05
2009 05 29  0224   54980    8640    0        1.4      417.7     9.50e+04
2009 05 29  0225   54980    8700    0        2.2      405.2     9.50e+04
2009 05 29  0226   54980    8760    0        1.5      398.6     1.06e+05
2009 05 29  0227   54980    8820    9    -9999.9    -9999.9    -1.00e+05
2009 05 29  0228   54980    8880    0        1.3      400.4     9.84e+04
2009 05 29  0229   54980    8940    0        1.4      396.4     1.04e+05
2009 05 29  0230   54980    9000    0        1.3      399.6     1.12e+05
2009 05 29  0231   54980    9060    0        1.4      397.0     1.04e+05
2009 05 29  0232   54980    9120    0        1.3      410.0     8.99e+04
2009 05 29  0233   54980    9180    0        1.9      402.1     1.01e+05
2009 05 29  0234   54980    9240    0        1.4      396.0     9.67e+04
2009 05 29  0235   54980    9300    0        1.2      398.1     1.02e+05
2009 05 29  0236   54980    9360    0        1.2      398.6     1.17e+05
2009 05 29  0237   54980    9420    0        1.2      397.2     1.07e+05
2009 05 29  0238   54980    9480    0        1.2      397.2     1.07e+05
2009 05 29  0239   54980    9540    0        1.2      399.9     9.11e+04
2009 05 29  0240   54980    9600    0        1.2      399.5     1.05e+05
2009 05 29  0241   54980    9660    0        1.3      399.7     9.08e+04
2009 05 29  0242   54980    9720    0        1.2      399.5     1.06e+05
2009 05 29  0243   54980    9780    0        1.2      400.3     9.90e+04
2009 05 29  0244   54980    9840    0        1.1      399.7     1.00e+05
2009 05 29  0245   54980    9900    0        1.4      402.3     9.08e+04
2009 05 29  0246   54980    9960    0        1.2      400.5     9.89e+04
2009 05 29  0247   54980   10020    1        1.4      397.5     9.83e+04
2009 05 29  0248   54980   10080    0        1.1      401.3     9.87e+04
2009 05 29  0249   54980   10140    0        1.1      402.5     8.13e+04
2009 05 29  0250   54980   10200    0        1.1      399.1     9.60e+04
2009 05 29  0251   54980   10260    0        1.2      398.4     9.00e+04
2009 05 29  0252   54980   10320    0        1.1      397.9     9.74e+04
2009 05 29  0253   54980   10380    0        0.8      404.3     6.06e+04
2009 05 29  0254   54980   10440    0        0.8      404.3     6.06e+04
2009 05 29  0255   54980   10500    0        1.0      398.0     7.97e+04
2009 05 29  0256   54980   10560    0        1.1      396.6     7.97e+04
2009 05 29  0257   54980   10620    0        0.9      399.0     7.67e+04
2009 05 29  0258   54980   10680    0        1.2      395.6     8.78e+04
2009 05 29  0259   54980   10740    0        0.8      395.2     7.15e+04
2009 05 29  0300   54980   10800    9    -9999.9    -9999.9    -1.00e+05
2009 05 29  0301   54980   10860    0        1.0      399.0     9.91e+04
2009 05 29  0302   54980   10920    0        1.3      391.8     1.09e+05
2009 05 29  0303   54980   10980    0        1.5      394.1     9.55e+04
2009 05 29  0304   54980   11040    0        1.4      393.3     9.87e+04
2009 05 29  0305   54980   11100    0        1.2      397.1     7.22e+04
2009 05 29  0306   54980   11160    0        1.0      399.7     6.99e+04
2009 05 29  0307   54980   11220    0        1.0      401.9     5.38e+04
2009 05 29  0308   54980   11280    0        1.0      398.8     6.52e+04
2009 05 29  0309   54980   11340    0        1.3      397.7     7.48e+04
2009 05 29  0310   54980   11400    0        1.3      397.7     7.48e+04
2009 05 29  0311   54980   11460    1        1.0      401.8     6.45e+04
2009 05 29  0312   54980   11520    0        1.3      395.4     8.06e+04
2009 05 29  0313   54980   11580    0        0.9      394.1     1.04e+05
2009 05 29  0314   54980   11640    0        0.8      401.2     7.93e+04
2009 05 29  0315   54980   11700    0        0.7      403.2     7.07e+04
2009 05 29  0316   54980   11760    0        1.0      392.4     8.75e+04
2009 05 29  0317   54980   11820    0        0.9      401.5     5.00e+04
2009 05 29  0318   54980   11880    0        1.0      399.4     4.82e+04
2009 05 29  0319   54980   11940    1        0.8      397.7     5.21e+04
2009 05 29  0320   54980   12000    0        1.0      397.3     5.06e+04
2009 05 29  0321   54980   12060    0        1.1      397.3     7.06e+04
2009 05 29  0322   54980   12120    0        1.1      394.6     7.51e+04
2009 05 29  0323   54980   12180    0        0.9      401.3     4.92e+04
2009 05 29  0324   54980   12240    0        1.2      395.3     6.21e+04
2009 05 29  0325   54980   12300    0        1.0      394.7     8.03e+04
2009 05 29  0326   54980   12360    0        1.0      394.7     8.03e+04
2009 05 29  0327   54980   12420    0        0.9      398.9     5.22e+04
2009 05 29  0328   54980   12480    0        0.9      393.0     6.70e+04
2009 05 29  0329   54980   12540    0        1.1      393.7     7.10e+04
2009 05 29  0330   54980   12600    0        0.9      400.7     6.10e+04
2009 05 29  0331   54980   12660    9    -9999.9    -9999.9    -1.00e+05
2009 05 29  0332   54980   12720    0        0.8      401.7     5.81e+04
2009 05 29  0333   54980   12780    9    -9999.9    -9999.9    -1.00e+05
2009 05 29  0334   54980   12840    0        0.9      400.6     7.19e+04
2009 05 29  0335   54980   12900    0        0.7      404.8     4.72e+04
2009 05 29  0336   54980   12960    0        1.2      403.3     7.51e+04
2009 05 29  0337   54980   13020    0        1.3      402.5     8.41e+04
2009 05 29  0338   54980   13080    1        1.1      405.0     5.86e+04
2009 05 29  0339   54980   13140    0        1.2      410.3     7.43e+04
2009 05 29  0340   54980   13200    0        1.4      409.9     7.14e+04
2009 05 29  0341   54980   13260    0        1.2      415.7     6.68e+04
2009 05 29  0342   54980   13320    0        1.2      415.7     6.68e+04
2009 05 29  0343   54980   13380    1        1.1      409.6     6.56e+04
2009 05 29  0344   54980   13440    0        0.6      405.8     6.02e+04
2009 05 29  0345   54980   13500    0        0.7      405.1     6.30e+04
2009 05 29  0346   54980   13560    0        0.6      404.1     6.75e+04
2009 05 29  0347   54980   13620    0        0.8      400.6     5.96e+04
2009 05 29  0348   54980   13680    0        0.6      401.3     5.62e+04
2009 05 29  0349   54980   13740    0        0.7      401.4     6.20e+04
2009 05 29  0350   54980   13800    0        0.6      405.7     5.11e+04
2009 05 29  0351   54980   13860    0        0.8      403.9     6.13e+04
2009 05 29  0352   54980   13920    0        1.0      403.9     5.38e+04
2009 05 29  0353   54980   13980    0        1.2      403.2     7.02e+04
2009 05 29  0354   54980   14040    0        0.9      407.6     5.66e+04
2009 05 29  0355   54980   14100    0        1.0      408.6     4.92e+04
2009 05 29  0356   54980   14160    0        1.0      402.1     7.93e+04
2009 05 29  0357   54980   14220    0        1.1      403.3     6.94e+04
2009 05 29  0358   54980   14280    0        1.1      403.3     6.94e+04
2009 05 29  0359   54980   14340    0        0.8      408.6     5.80e+04
2009 05 29  0400   54980   14400    0        0.9      409.2     4.66e+04
2009 05 29  0401   54980   14460    0        0.9      403.1     7.59e+04
2009 05 29  0402   54980   14520    0        1.0      404.5     6.63e+04
2009 05 29  0403   54980   14580    0        0.9      403.8     6.04e+04
2009 05 29  0404   54980   14640    0        1.0      403.3     7.10e+04
2009 05 29  0405   54980   14700    0        0.8      408.7     3.87e+04
2009 05 29  0406   54980   14760    9    -9999.9    -9999.9    -1.00e+05
2009 05 29  0407   54980   14820    0        0.9      407.0     7.12e+04
2009 05 29  0408   54980   14880    0        0.8      411.6     4.47e+04
2009 05 29  0409   54980   14940    1        0.8      410.9     3.97e+04
2009 05 29  0410   54980   15000    0        0.8      411.2     4.30e+04
2009 05 29  0411   54980   15060    0        0.9      410.8     4.73e+04
2009 05 29  0412   54980   15120    1        0.8      408.8     7.31e+04
2009 05 29  0413   54980   15180    0        0.7      411.5     4.27e+04
2009 05 29  0414   54980   15240    0        0.7      411.5     4.27e+04
2009 05 29  0415   54980   15300    0        0.7      408.9     6.23e+04
2009 05 29  0416   54980   15360    0        0.9      407.8     7.38e+04
2009 05 29  0417   54980   15420    1        0.7      413.3     4.82e+04
2009 05 29  0418   54980   15480    0        0.8      412.0     4.88e+04
2009 05 29  0419   54980   15540    0        0.7      409.1     7.31e+04
2009 05 29  0420   54980   15600    0        0.8      410.8     5.47e+04
2009 05 29  0421   54980   15660    0        0.7      412.8     5.14e+04
2009 05 29  0422   54980   15720    0        0.7      410.6     4.18e+04
2009 05 29  0423   54980   15780    0        0.7      411.3     4.84e+04
2009 05 29  0424   54980   15840    0        0.8      410.4     3.79e+04
2009 05 29  0425   54980   15900    0        0.7      411.9     5.13e+04
2009 05 29  0426   54980   15960    0        0.8      409.7     5.45e+04
2009 05 29  0427   54980   16020    0        0.8      409.2     8.86e+04
2009 05 29  0428   54980   16080    0        0.8      410.8     3.99e+04
2009 05 29  0429   54980   16140    0        0.7      411.9     6.30e+04
2009 05 29  0430   54980   16200    0        0.7      411.9     6.30e+04
2009 05 29  0431   54980   16260    0        0.9      405.9     7.47e+04
2009 05 29  0432   54980   16320    0        0.7      409.2     6.05e+04
2009 05 29  0433   54980   16380    0        0.8      411.7     4.14e+04
2009 05 29  0434   54980   16440    0        0.8      406.7     7.30e+04
2009 05 29  0435   54980   16500    0        0.8      412.3     3.84e+04
2009 05 29  0436   54980   16560    0        0.7      407.7     5.52e+04
2009 05 29  0437   54980   16620    0        0.9      405.3     5.82e+04
2009 05 29  0438   54980   16680    0        0.6      408.3     4.35e+04
2009 05 29  0439   54980   16740    9    -9999.9    -9999.9    -1.00e+05
2009 05 29  0440   54980   16800    0        0.8      403.9     5.62e+04
2009 05 29  0441   54980   16860    0        0.6      406.5     3.90e+04
2009 05 29  0442   54980   16920    0        0.8      407.9     4.26e+04
2009 05 29  0443   54980   16980    0        0.6      408.2     4.52e+04
2009 05 29  0444   54980   17040    0        0.8      409.1     4.73e+04
2009 05 29  0445   54980   17100    0        0.7      402.7     8.20e+04
2009 05 29  0446   54980   17160    0        0.7      402.7     8.20e+04
2009 05 29  0447   54980   17220    0        0.8      409.3     3.60e+04
2009 05 29  0448   54980   17280    0        0.7      407.3     3.98e+04
2009 05 29  0449   54980   17340    0        0.9      406.5     4.75e+04
2009 05 29  0450   54980   17400    0        0.6      407.0     3.07e+04
2009 05 29  0451   54980   17460    0        0.8      405.0     6.29e+04
2009 05 29  0452   54980   17520    0        0.7      404.8     5.27e+04
2009 05 29  0453   54980   17580    0        0.8      407.5     3.79e+04
2009 05 29  0454   54980   17640    0        0.6      407.7     3.73e+04
2009 05 29  0455   54980   17700    0        0.8      407.3     4.19e+04
2009 05 29  0456   54980   17760    1        0.7      406.7     4.48e+04
2009 05 29  0457   54980   17820    0        0.8      407.0     3.26e+04
2009 05 29  0458   54980   17880    0        0.7      404.5     5.64e+04
2009 05 29  0459   54980   17940    0        0.7      407.3     3.58e+04
2009 05 29  0500   54980   18000    0        0.7      407.3     3.50e+04
2009 05 29  0501   54980   18060    0        0.8      405.8     4.27e+04
2009 05 29  0502   54980   18120    0        0.8      405.8     4.27e+04
2009 05 29  0503   54980   18180    0        0.7      403.4     5.32e+04
2009 05 29  0504   54980   18240    0        0.9      402.5     6.61e+04
2009 05 29  0505   54980   18300    0        0.7      409.4     3.53e+04
2009 05 29  0506   54980   18360    0        0.9      407.3     3.81e+04
2009 05 29  0507   54980   18420    0        0.8      402.9     5.80e+04
2009 05 29  0508   54980   18480    0        0.8      407.7     2.89e+04
2009 05 29  0509   54980   18540    0        0.8      403.5     5.80e+04
2009 05 29  0510   54980   18600    0        1.2      402.7     5.35e+04
2009 05 29  0511   54980   18660    0        0.8      405.8     4.00e+04
2009 05 29  0512   54980   18720    9    -9999.9    -9999.9    -1.00e+05
2009 05 29  0513   54980   18780    0        1.0      405.0     4.46e+04
2009 05 29  0514   54980   18840    0        0.8      407.0     3.35e+04
2009 05 29  0515   54980   18900    0        0.9      404.9     3.70e+04
2009 05 29  0516   54980   18960    0        0.9      406.3     4.61e+04
2009 05 29  0517   54980   19020    0        1.1      406.8     4.17e+04
2009 05 29  0518   54980   19080    0        1.1      406.8     4.17e+04
2009 05 29  0519   54980   19140    0        0.9      407.1     5.18e+04
2009 05 29  0520   54980   19200    1        1.3      405.7     5.17e+04
2009 05 29  0521   54980   19260    0        1.2      407.4     6.32e+04
2009 05 29  0522   54980   19320    0        1.2      412.5     6.55e+04
2009 05 29  0523   54980   19380    0        1.1      411.5     5.70e+04
2009 05 29  0524   54980   19440    0        1.3      411.9     5.54e+04
2009 05 29  0525   54980   19500    0        1.1      410.3     6.44e+04
2009 05 29  0526   54980   19560    0        1.2      408.5     5.49e+04
2009 05 29  0527   54980   19620    0        1.1      406.7     6.00e+04
2009 05 29  0528   54980   19680    0        1.4      401.9     7.74e+04
2009 05 29  0529   54980   19740    0        1.2      405.8     6.46e+04
2009 05 29  0530   54980   19800    0        1.3      406.0     5.23e+04
2009 05 29  0531   54980   19860    0        1.1      404.5     6.07e+04
2009 05 29  0532   54980   19920    0        1.7      406.8     4.60e+04
2009 05 29  0533   54980   19980    0        1.9      410.0     5.24e+04
2009 05 29  0534   54980   20040    0        1.9      410.0     5.24e+04
2009 05 29  0535   54980   20100    0        1.9      402.3     6.03e+04
2009 05 29  0536   54980   20160    0        1.0      409.6     6.06e+04
2009 05 29  0537   54980   20220    0        1.4      408.0     5.15e+04
2009 05 29  0538   54980   20280    0        1.0      414.1     5.56e+04
2009 05 29  0539   54980   20340    0        1.1      412.9     4.87e+04
2009 05 29  0540   54980   20400    0        1.0      412.0     6.59e+04
2009 05 29  0541   54980   20460    0        0.8      412.6     5.29e+04
2009 05 29  0542   54980   20520    0        1.3      416.5     4.68e+04
2009 05 29  0543   54980   20580    0        1.3      414.3     4.92e+04
2009 05 29  0544   54980   20640    0        1.0      416.2     5.61e+04
2009 05 29  0545   54980   20700    9    -9999.9    -9999.9    -1.00e+05
2009 05 29  0546   54980   20760    0        0.7      406.4     5.70e+04
2009 05 29  0547   54980   20820    0        0.9      408.5     3.84e+04
2009 05 29  0548   54980   20880    0        0.6      412.8     4.13e+04
2009 05 29  0549   54980   20940    0        0.8      408.6     5.11e+04
2009 05 29  0550   54980   21000    0        0.8      408.6     5.11e+04
2009 05 29  0551   54980   21060    0        0.7      410.6     4.55e+04
2009 05 29  0552   54980   21120    0        0.9      406.9     6.36e+04
2009 05 29  0553   54980   21180    0        1.0      407.4     4.25e+04
2009 05 29  0554   54980   21240    0        1.2      400.6     8.24e+04
2009 05 29  0555   54980   21300    0        0.9      403.7     7.09e+04
2009 05 29  0556   54980   21360    0        0.9      406.0     5.50e+04
2009 05 29  0557   54980   21420    0        0.7      408.8     4.73e+04
2009 05 29  0558   54980   21480    0        1.0      403.1     6.72e+04
2009 05 29  0559   54980   21540    0        0.8      406.4     6.93e+04
2009 05 29  0600   54980   21600    0        1.0      405.7     5.39e+04
2009 05 29  0601   54980   21660    0        1.1      402.8     6.18e+04
2009 05 29  0602   54980   21720    0        1.0      405.8     4.77e+04
2009 05 29  0603   54980   21780    0        0.9      406.5     5.18e+04
2009 05 29  0604   54980   21840    0        1.0      401.2     6.07e+04
2009 05 29  0605   54980   21900    0        1.5      408.2     5.41e+04
2009 05 29  0606   54980   21960    0        1.5      408.2     5.41e+04
2009 05 29  0607   54980   22020    0        1.1      402.8     4.79e+04
2009 05 29  0608   54980   22080    0        0.7      400.0     5.42e+04
2009 05 29  0609   54980   22140    0        1.0      399.1     5.74e+04
2009 05 29  0610   54980   22200    0        0.8      404.0     5.35e+04
2009 05 29  0611   54980   22260    0        0.9      407.2     5.10e+04
2009 05 29  0612   54980   22320    0        0.9      407.4     4.84e+04
2009 05 29  0613   54980   22380    0        1.3      409.0     7.36e+04
2009 05 29  0614   54980   22440    0        1.6      411.8     5.08e+04
2009 05 29  0615   54980   22500    0        2.9      409.7     4.98e+04
2009 05 29  0616   54980   22560    0        3.0      408.7     5.05e+04
2009 05 29  0617   54980   22620    0        2.5      406.1     5.24e+04
2009 05 29  0618   54980   22680    9    -9999.9    -9999.9    -1.00e+05
2009 05 29  0619   54980   22740    0        1.6      411.8     6.99e+04
2009 05 29  0620   54980   22800    0        1.6      410.0     6.36e+04
2009 05 29  0621   54980   22860    0        0.8      408.2     5.31e+04
2009 05 29  0622   54980   22920    0        0.8      408.2     5.31e+04
2009 05 29  0623   54980   22980    0        1.5      415.2     7.82e+04
2009 05 29  0624   54980   23040    0        1.8      418.6     8.37e+04
2009 05 29  0625   54980   23100    0        1.8      426.8     6.25e+04
2009 05 29  0626   54980   23160    0        2.1      424.5     6.34e+04
2009 05 29  0627   54980   23220    0        1.5      409.1     7.70e+04
2009 05 29  0628   54980   23280    0        1.2      410.6     1.08e+05
2009 05 29  0629   54980   23340    0        1.4      405.4     1.02e+05
2009 05 29  0630   54980   23400    0        1.0      414.7     7.35e+04
2009 05 29  0631   54980   23460    0        1.2      406.0     9.58e+04
2009 05 29  0632   54980   23520    0        1.2      407.4     9.21e+04
2009 05 29  0633   54980   23580    0        1.0      410.8     7.39e+04
2009 05 29  0634   54980   23640    0        1.1      408.0     1.01e+05
2009 05 29  0635   54980   23700    0        1.0      410.5     8.44e+04
2009 05 29  0636   54980   23760    0        1.3      407.1     7.93e+04
2009 05 29  0637   54980   23820    0        2.0      415.2     8.30e+04
